strong	domain_type	domain	label	count	share
G3677	sdbg	033056	Non-Verbal Communication	6	1.000
G3678	sdbg	004001	Animals	1	1.000
G3679	sdbg	033042	Insult, Slander	5	0.556
G3679	sdbg	033046	Rebuke	4	0.444
G3680	sdbg	033042	Insult, Slander	5	1.000
G3681	sdbg	087004	Low Status or Rank [including persons of low status]	1	1.000
G3682	sdbg	093001	Persons	2	1.000
G3683	sdbg	093001	Persons	2	1.000
G3684	sdbg	004001	Animals	2	1.000
G3685	sdbg	035001	Help	1	1.000
G3686	sdbg	033009	Name	204	0.879
G3686	sdbg	009001	Human Beings	14	0.060
G3686	sdbg	033020	Witness, Testify	7	0.030
G3686	sdbg	058004	Class, Kind	5	0.022
G3687	sdbg	033009	Name	6	0.600
G3687	sdbg	033006	Speak, Talk	2	0.200
G3688	sdbg	004001	Animals	5	1.000
G3689	sdbg	070	Real, Unreal	10	0.909
G3690	sdbg	006019	Plant Products	6	1.000
G3691	sdbg	079019	Sharp	7	0.875
G3692	sdbg	001008	Depressions and Holes	2	1.000
G3693	sdbg	084001	Extension From a Source	5	0.714
G3694	sdbg	036004	Follow, Be a Disciple	17	0.567
G3694	sdbg	083006	In Front Of, Face To Face, In Back Of, Behind	13	0.433
G3695	sdbg	077	Ready, Prepared	1	1.000
G3696	sdbg	006007	Weapons and Armor	4	0.667
G3696	sdbg	006001	Artifacts [General Meaning]	2	0.333
G3697	sdbg	058004	Class, Kind	5	1.000
G3698	sdbg	067002	A Point of Time with Reference to Other Points of Time: Before, Long Ago, Now, At the Same Time, When, About, After	1	1.000
G3699	sdbg	083002	Where, Somewhere, Everywhere	77	0.928
G3699	sdbg	092006	Relative Reference	3	0.036
G3699	sdbg	089007	Cause and/or Reason	2	0.024
G3700	sdbg	024001	See	1	1.000
G3701	sdbg	033056	Non-Verbal Communication	4	1.000
G3702	sdbg	046	Household Activities	1	1.000
G3703	sdbg	003004	Fruit Parts of Plants	1	1.000
G3704	sdbg	089009	Purpose	52	0.963
G3705	sdbg	033056	Non-Verbal Communication	10	0.909
G3706	sdbg	033056	Non-Verbal Communication	2	0.500
G3706	sdbg	024001	See	2	0.500
G3707	sdbg	024001	See	1	1.000
G3708	sdbg	024001	See	383	0.555
G3708	sdbg	091003	Prompters of Attention	224	0.325
G3708	sdbg	090013	Experiencer	26	0.038
G3708	sdbg	027001	Learn	17	0.025
G3708	sdbg	034006	Visit	15	0.022
G3708	sdbg	030002	To Think About, with the Implied Purpose of Responding Appropriately	10	0.014
G3708	sdbg	091002	Markers of Emphasis	6	0.009
G3708	sdbg	013004	Happen	5	0.007
G3708	sdbg	032002	Come To Understand	4	0.006
G3709	sdbg	088024	Anger, Be Indignant With	21	0.538
G3709	sdbg	038001	Punish	18	0.462
G3710	sdbg	088024	Anger, Be Indignant With	8	1.000
G3711	sdbg	088024	Anger, Be Indignant With	1	1.000
G3712	sdbg	081006	Specific Measures of Length	2	1.000
G3713	sdbg	025002	Desire Strongly	3	1.000
G3714	sdbg	001007	Elevated Land Formations	2	1.000
G3715	sdbg	025002	Desire Strongly	1	1.000
G3716	sdbg	041003	Particular Patterns of Behavior	1	1.000
G3717	sdbg	079017	Straight, Crooked	2	0.667
G3718	sdbg	033017	Teach	1	1.000
G3719	sdbg	067009	Definite Units of Time: Year, Month, Week, Day, Hour	1	1.000
G3720	sdbg	067009	Definite Units of Time: Year, Month, Week, Day, Hour	1	1.000
G3722	sdbg	067004	A Point of Time with Reference to Units of Time: Daybreak, Midday, Midnight, Late	2	1.000
G3723	sdbg	072002	Accurate, Inaccurate	4	1.000
G3724	sdbg	037005	Assign to a Role or Function	4	0.500
G3724	sdbg	030005	To Decide, To Conclude	4	0.500
G3725	sdbg	001011	Sociopolitical Areas	12	1.000
G3726	sdbg	033054	Swear, Put Under Oath, Vow	3	1.000
G3727	sdbg	033054	Swear, Put Under Oath, Vow	10	1.000
G3728	sdbg	033054	Swear, Put Under Oath, Vow	4	1.000
G3729	sdbg	015027	Movement with Speed	5	1.000
G3730	sdbg	030005	To Decide, To Conclude	1	0.500
G3731	sdbg	068007	Rapidity, Suddenness	1	1.000
G3732	sdbg	004002	Birds	3	1.000
G3733	sdbg	004002	Birds	2	1.000
G3734	sdbg	080002	Limits, Boundaries of Space	1	1.000
G3735	sdbg	001007	Elevated Land Formations	63	1.000
G3736	sdbg	019006	Dig	3	1.000
G3737	sdbg	034001	Associate	1	0.500
G3738	sdbg	015032	Dance	4	1.000
G3739	sdbg	092006	Relative Reference	1017	0.985
G3739	sdbg	089019	Equivalence	15	0.015
G3740	sdbg	067002	A Point of Time with Reference to Other Points of Time: Before, Long Ago, Now, At the Same Time, When, About, After	3	1.000
G3741	sdbg	088003	Holy, Pure	5	0.625
G3741	sdbg	053006	Dedicate, Consecrate	2	0.250
G3742	sdbg	088003	Holy, Pure	2	0.667
G3743	sdbg	088003	Holy, Pure	1	1.000
G3744	sdbg	079009	Fragrance, Odor	6	1.000
G3745	sdbg	059001	Many, Few [Countables]	69	0.622
G3745	sdbg	059002	Much, Little [Masses, Collectives, Extensions]	24	0.216
G3745	sdbg	078005	Up To, As Much As, To the Degree That [Marked Extent of Degree]	10	0.090
G3745	sdbg	067007	Duration of Time with Reference to Some Unit of Time: During, In, While, Throughout	8	0.072
G3747	sdbg	008002	Parts of the Body	4	1.000
G3748	sdbg	092004	Whom or What Spoken or Written About	140	1.000
G3749	sdbg	002005	Earth, Mud, Sand, Rock	2	1.000
G3750	sdbg	024003	Smell	1	1.000
G3751	sdbg	008002	Parts of the Body	5	0.625
G3751	sdbg	077	Ready, Prepared	3	0.375
G3752	sdbg	067002	A Point of Time with Reference to Other Points of Time: Before, Long Ago, Now, At the Same Time, When, About, After	44	0.978
G3753	sdbg	067007	Duration of Time with Reference to Some Unit of Time: During, In, While, Throughout	5	0.833
G3754	sdbg	090006	Content	723	0.634
G3754	sdbg	089007	Cause and/or Reason	386	0.339
G3754	sdbg	091005	Markers of Identificational and Explanatory Clauses [Epexegetical]	30	0.026
G3755	sdbg	092004	Whom or What Spoken or Written About	5	1.000
G3756	sdbg	069002	Negation	1247	0.936
G3756	sdbg	069004	Markers for an Affirmative Response to Questions	85	0.064
G3757	sdbg	083002	Where, Somewhere, Everywhere	20	0.800
G3757	sdbg	092006	Relative Reference	5	0.200
G3758	sdbg	033044	Mock, Ridicule	1	1.000
G3759	sdbg	022001	Trouble, Hardship, Distress	46	1.000
G3760	sdbg	069002	Negation	1	1.000
G3761	sdbg	069003	Negation Combined with Clitics	140	1.000
G3762	sdbg	092004	Whom or What Spoken or Written About	235	1.000
G3763	sdbg	067001	A Point of Time without Reference to Other Points of Time: Time, Occasion, Ever, Often	16	1.000
G3764	sdbg	067006	Duration of Time with Reference to Some Point of Time: Until, Delay, Still, From	4	1.000
G3765	sdbg	067006	Duration of Time with Reference to Some Point of Time: Until, Delay, Still, From	48	1.000
G3766	sdbg	069004	Markers for an Affirmative Response to Questions	1	1.000
G3767	sdbg	089008	Result	363	0.914
G3767	sdbg	089023	Contrast	19	0.048
G3767	sdbg	091002	Markers of Emphasis	15	0.038
G3768	sdbg	067006	Duration of Time with Reference to Some Point of Time: Until, Delay, Still, From	27	1.000
G3769	sdbg	008002	Parts of the Body	5	1.000
G3770	sdbg	001002	Regions Above the Earth	8	0.889
G3771	sdbg	001002	Regions Above the Earth	2	1.000
G3772	sdbg	001002	Regions Above the Earth	209	0.760
G3772	sdbg	012001	Supernatural Beings	43	0.156
G3772	sdbg	001001	Universe, Creation	10	0.036
G3772	sdbg	004002	Birds	9	0.033
G3772	sdbg	001006	The Earth's Surface	3	0.011
G3773	sdbg	093001	Persons	1	1.000
G3774	sdbg	093001	Persons	1	1.000
G3775	sdbg	008002	Parts of the Body	24	0.632
G3775	sdbg	024002	Hear	8	0.211
G3775	sdbg	028005	Not Able To Be Known, Secret	2	0.053
G3775	sdbg	032005	Lack of Capacity for Understanding	2	0.053
G3776	sdbg	057001	Have, Possess, Property, Owner	2	1.000
G3777	sdbg	069003	Negation Combined with Clitics	91	1.000
G3778	sdbg	092007	Demonstrative or Deictic Reference	1090	0.990
G3778	sdbg	089019	Equivalence	11	0.010
G3779	sdbg	061	Sequence	159	0.952
G3779	sdbg	078001	Much, Little [Positive-Negative Degree]	8	0.048
G3780	sdbg	069004	Markers for an Affirmative Response to Questions	34	0.654
G3780	sdbg	069002	Negation	18	0.346
G3781	sdbg	071004	Should, Ought	4	0.571
G3781	sdbg	088038	Sin, Wrongdoing, Guilt	2	0.286
G3782	sdbg	057018	Owe, Debt, Cancel	2	0.667
G3783	sdbg	088038	Sin, Wrongdoing, Guilt	1	0.333
G3784	sdbg	071004	Should, Ought	23	0.605
G3784	sdbg	057018	Owe, Debt, Cancel	8	0.211
G3784	sdbg	071005	Necessary, Unnecessary	6	0.158
G3785	sdbg	071004	Should, Ought	4	1.000
G3786	sdbg	065005	Advantageous, Not Advantageous	3	1.000
G3787	sdbg	035002	Serve	2	1.000
G3788	sdbg	008002	Parts of the Body	75	0.728
G3788	sdbg	024001	See	11	0.107
G3788	sdbg	032004	Capacity for Understanding	8	0.078
G3788	sdbg	057008	Give	3	0.029
G3788	sdbg	027005	Be Willing To Learn	2	0.019
G3788	sdbg	088022	Envy, Jealousy	2	0.019
G3788	sdbg	023005	Sleep, Waking	2	0.019
G3789	sdbg	004004	Reptiles and Other 'Creeping Things'	13	0.929
G3790	sdbg	001007	Elevated Land Formations	1	1.000
G3791	sdbg	022003	Cause Trouble, Hardship	1	1.000
G3792	sdbg	011001	General	1	1.000
G3793	sdbg	011001	General	168	0.966
G3793	sdbg	087004	Low Status or Rank [including persons of low status]	6	0.034
G3794	sdbg	007002	Buildings	1	1.000
G3795	sdbg	005001	Food	5	1.000
G3796	sdbg	067002	A Point of Time with Reference to Other Points of Time: Before, Long Ago, Now, At the Same Time, When, About, After	1	0.333
G3797	sdbg	014003	Rain	1	1.000
G3798	sdbg	067009	Definite Units of Time: Year, Month, Week, Day, Hour	13	0.929
G3799	sdbg	008002	Parts of the Body	2	0.667
G3800	sdbg	057012	Pay, Price, Cost	2	0.500
G3802	sdbg	027003	Learn Something Against Someone	1	1.000
G3803	sdbg	021001	Danger	3	0.500
G3803	sdbg	006005	Traps, Snares	2	0.333
G3804	sdbg	024006	Pain, Suffering	14	0.875
G3804	sdbg	025002	Desire Strongly	2	0.125
G3805	sdbg	024006	Pain, Suffering	1	1.000
G3806	sdbg	025002	Desire Strongly	3	1.000
G3807	sdbg	036001	Guide, Lead	3	1.000
G3808	sdbg	009004	Children	1	1.000
G3809	sdbg	036002	Discipline, Train	5	0.417
G3809	sdbg	038001	Punish	4	0.333
G3809	sdbg	033017	Teach	3	0.250
G3810	sdbg	033017	Teach	2	0.667
G3811	sdbg	038001	Punish	8	0.500
G3811	sdbg	036002	Discipline, Train	5	0.312
G3811	sdbg	033017	Teach	3	0.188
G3812	sdbg	067008	Indefinite Units of Time: Age, Lifetime, Interval, Period	1	1.000
G3813	sdbg	009004	Children	42	0.808
G3813	sdbg	010002	Kinship Relations Involving Successive Generations	5	0.096
G3813	sdbg	009005	Persons For Whom There Is Affectionate Concern	5	0.096
G3814	sdbg	087005	Slave, Free	13	1.000
G3815	sdbg	050	Contests and Play	1	1.000
G3816	sdbg	087005	Slave, Free	15	0.577
G3816	sdbg	010002	Kinship Relations Involving Successive Generations	6	0.231
G3816	sdbg	009004	Children	5	0.192
G3817	sdbg	019001	Hit, Strike	4	0.800
G3819	sdbg	067002	A Point of Time with Reference to Other Points of Time: Before, Long Ago, Now, At the Same Time, When, About, After	6	0.857
G3820	sdbg	058011	New, Old [primarily non-temporal]	14	0.609
G3820	sdbg	067005	Duration of Time without Reference to Points or Units of Time: Time, Spend Time, Always, Eternal, Old, Immediately, Young	4	0.174
G3820	sdbg	041003	Particular Patterns of Behavior	3	0.130
G3820	sdbg	067002	A Point of Time with Reference to Other Points of Time: Before, Long Ago, Now, At the Same Time, When, About, After	2	0.087
G3821	sdbg	058011	New, Old [primarily non-temporal]	1	0.500
G3822	sdbg	067005	Duration of Time without Reference to Points or Units of Time: Time, Spend Time, Always, Eternal, Old, Immediately, Young	4	1.000
G3823	sdbg	039005	Strife, Struggle	1	1.000
G3824	sdbg	067008	Indefinite Units of Time: Age, Lifetime, Interval, Period	1	0.500
G3825	sdbg	067002	A Point of Time with Reference to Other Points of Time: Before, Long Ago, Now, At the Same Time, When, About, After	120	0.839
G3825	sdbg	089017	Addition	17	0.119
G3825	sdbg	089023	Contrast	6	0.042
G3826	sdbg	059003	All, Any, Each, Every [Totality]	1	1.000
G3828	sdbg	093002	Places	5	1.000
G3829	sdbg	007002	Buildings	1	1.000
G3830	sdbg	007002	Buildings	1	1.000
G3831	sdbg	051	Festivals	1	1.000
G3832	sdbg	010001	Groups and Members of Groups of Persons Regarded as Related by Blood but without Special Reference to Successive Generations	1	1.000
G3833	sdbg	006007	Weapons and Armor	3	1.000
G3834	sdbg	088035	Licentiousness, Perversion	5	1.000
G3835	sdbg	088035	Licentiousness, Perversion	1	1.000
G3837	sdbg	083002	Where, Somewhere, Everywhere	8	1.000
G3838	sdbg	067005	Duration of Time without Reference to Points or Units of Time: Time, Spend Time, Always, Eternal, Old, Immediately, Young	2	0.500
G3838	sdbg	078004	Completely, Enough [Completive Degree]	2	0.500
G3839	sdbg	083002	Where, Somewhere, Everywhere	1	1.000
G3840	sdbg	084001	Extension From a Source	2	0.667
G3841	sdbg	012001	Supernatural Beings	10	1.000
G3842	sdbg	067005	Duration of Time without Reference to Points or Units of Time: Time, Spend Time, Always, Eternal, Old, Immediately, Young	41	1.000
G3843	sdbg	091002	Markers of Emphasis	5	0.556
G3843	sdbg	071003	Certain, Uncertain	4	0.444
G3844	sdbg	090003	Source of Event or Activity	61	0.351
G3844	sdbg	083005	At, Beside, Near, Far	32	0.184
G3844	sdbg	089020	Association	22	0.126
G3844	sdbg	078002	More Than, Less Than [Comparative Degree]	14	0.080
G3844	sdbg	090005	Viewpoint Participant	12	0.069
G3844	sdbg	089023	Contrast	10	0.057
G3844	sdbg	090001	Agent, Personal or Nonpersonal, Causative or Immediate, Direct or Indirect	9	0.052
G3844	sdbg	084001	Extension From a Source	8	0.046
G3844	sdbg	083003	Among, Between, In, Inside	2	0.011
G3844	sdbg	089007	Cause and/or Reason	2	0.011
G3845	sdbg	036003	Obey, Disobey	2	0.667
G3846	sdbg	054	Maritime Activities	1	1.000
G3847	sdbg	036003	Obey, Disobey	7	1.000
G3848	sdbg	036003	Obey, Disobey	5	1.000
G3849	sdbg	033028	Urge, Persuade	2	1.000
G3850	sdbg	033003	Discourse Types	50	0.962
G3850	sdbg	058010	Archetype, Corresponding Type [Antitype]	2	0.038
G3851	sdbg	021002	Expose Oneself to Danger	1	1.000
G3852	sdbg	033032	Command, Order	5	1.000
G3853	sdbg	033032	Command, Order	31	1.000
G3854	sdbg	015006	Come, Come To, Arrive	34	0.895
G3854	sdbg	085001	Be in a Place	3	0.079
G3855	sdbg	015001	Move, Come/Go	4	0.400
G3855	sdbg	015003	Pass, Cross Over, Go Through, Go Around	3	0.300
G3855	sdbg	013003	Exist	3	0.300
G3856	sdbg	025018	Shame, Disgrace, Humiliation	1	1.000
G3857	sdbg	001002	Regions Above the Earth	3	1.000
G3858	sdbg	031007	Accept As True	5	0.833
G3859	sdbg	033051	Argue, Quarrel	1	1.000
G3860	sdbg	037007	Hand Over, Betray	84	0.712
G3860	sdbg	057008	Give	14	0.119
G3860	sdbg	033017	Teach	9	0.076
G3860	sdbg	037001	Control, Restrain	8	0.068
G3861	sdbg	031006	Believe To Be True	1	0.500
G3862	sdbg	033017	Teach	13	1.000
G3863	sdbg	088022	Envy, Jealousy	4	1.000
G3864	sdbg	001010	Bodies of Water	1	1.000
G3865	sdbg	030002	To Think About, with the Implied Purpose of Responding Appropriately	1	1.000
G3866	sdbg	035005	Entrust To the Care Of	3	1.000
G3867	sdbg	033027	Advise	2	1.000
G3868	sdbg	033012	Ask For, Request	5	0.417
G3868	sdbg	034004	Limit or Avoid Association	2	0.167
G3868	sdbg	027006	Be Ready To Learn, Pay Attention	2	0.167
G3868	sdbg	036003	Obey, Disobey	2	0.167
G3869	sdbg	017002	Sit	1	1.000
G3870	sdbg	033012	Ask For, Request	64	0.577
G3870	sdbg	025013	Encouragement, Consolation	41	0.369
G3870	sdbg	033030	Invite	5	0.045
G3871	sdbg	028005	Not Able To Be Known, Secret	1	1.000
G3873	sdbg	085001	Be in a Place	2	1.000
G3874	sdbg	025013	Encouragement, Consolation	28	0.933
G3874	sdbg	033012	Ask For, Request	2	0.067
G3875	sdbg	012001	Supernatural Beings	4	0.800
G3876	sdbg	036003	Obey, Disobey	3	1.000
G3877	sdbg	027004	Try To Learn	2	0.400
G3877	sdbg	036004	Follow, Be a Disciple	2	0.400
G3878	sdbg	036003	Obey, Disobey	2	0.500
G3879	sdbg	017008	Bend Over, Straighten Up	3	0.375
G3879	sdbg	024001	See	3	0.375
G3879	sdbg	027004	Try To Learn	2	0.250
G3880	sdbg	015023	Lead, Bring, Take	32	0.640
G3880	sdbg	027001	Learn	8	0.160
G3880	sdbg	034007	Welcome, Receive	5	0.100
G3880	sdbg	033017	Teach	4	0.080
G3881	sdbg	054	Maritime Activities	2	1.000
G3882	sdbg	001009	Land in Contrast With the Sea	1	1.000
G3883	sdbg	058006	Different Kind or Class	1	1.000
G3884	sdbg	088021	Mislead, Lead Astray, Deceive	2	1.000
G3885	sdbg	023009	Sickness, Disease, Weakness	10	1.000
G3886	sdbg	023009	Sickness, Disease, Weakness	5	0.833
G3887	sdbg	068002	Continue	2	0.667
G3888	sdbg	025013	Encouragement, Consolation	4	1.000
G3889	sdbg	025013	Encouragement, Consolation	1	1.000
G3890	sdbg	025013	Encouragement, Consolation	1	1.000
G3891	sdbg	036003	Obey, Disobey	1	1.000
G3892	sdbg	088018	Act Lawlessly	1	1.000
G3893	sdbg	039007	Rebellion	1	1.000
G3894	sdbg	039007	Rebellion	2	1.000
G3895	sdbg	034002	Join, Begin To Associate	1	1.000
G3896	sdbg	054	Maritime Activities	1	1.000
G3897	sdbg	064	Comparison	1	1.000
G3898	sdbg	064	Comparison	1	1.000
G3899	sdbg	015003	Pass, Cross Over, Go Through, Go Around	5	1.000
G3900	sdbg	088038	Sin, Wrongdoing, Guilt	19	1.000
G3901	sdbg	031008	Change an Opinion Concerning Truth	1	1.000
G3902	sdbg	006008	Boats and Parts of Boats	1	0.500
G3903	sdbg	077	Ready, Prepared	3	0.750
G3904	sdbg	067010	Units of Time with Reference to Other Units or Points of Time: Yesterday, Today, Next Day	6	1.000
G3905	sdbg	067006	Duration of Time with Reference to Some Point of Time: Until, Delay, Still, From	1	0.500
G3906	sdbg	024001	See	5	0.833
G3907	sdbg	024001	See	1	1.000
G3908	sdbg	057008	Give	10	0.526
G3908	sdbg	035005	Entrust To the Care Of	6	0.316
G3908	sdbg	033003	Discourse Types	2	0.105
G3909	sdbg	085001	Be in a Place	1	1.000
G3910	sdbg	067005	Duration of Time without Reference to Points or Units of Time: Time, Spend Time, Always, Eternal, Old, Immediately, Young	1	1.000
G3911	sdbg	090014	To Cause To Experience	2	0.500
G3912	sdbg	030001	To Think, Thought	1	1.000
G3913	sdbg	030001	To Think, Thought	1	1.000
G3914	sdbg	067009	Definite Units of Time: Year, Month, Week, Day, Hour	4	1.000
G3915	sdbg	067009	Definite Units of Time: Year, Month, Week, Day, Hour	1	1.000
G3916	sdbg	067005	Duration of Time without Reference to Points or Units of Time: Time, Spend Time, Always, Eternal, Old, Immediately, Young	18	1.000
G3917	sdbg	004001	Animals	1	1.000
G3918	sdbg	085001	Be in a Place	17	0.680
G3918	sdbg	015006	Come, Come To, Arrive	4	0.160
G3918	sdbg	057001	Have, Possess, Property, Owner	3	0.120
G3919	sdbg	013004	Happen	1	1.000
G3920	sdbg	034002	Join, Begin To Associate	1	1.000
G3921	sdbg	034002	Join, Begin To Associate	1	1.000
G3922	sdbg	034002	Join, Begin To Associate	2	1.000
G3923	sdbg	068006	Do Intensely or Extensively	1	1.000
G3924	sdbg	058006	Different Kind or Class	3	1.000
G3925	sdbg	007002	Buildings	7	0.636
G3925	sdbg	001014	Population Centers	4	0.364
G3926	sdbg	022003	Cause Trouble, Hardship	1	1.000
G3927	sdbg	011003	Socio-Political	3	1.000
G3928	sdbg	013003	Exist	17	0.548
G3928	sdbg	067005	Duration of Time without Reference to Points or Units of Time: Time, Spend Time, Always, Eternal, Old, Immediately, Young	6	0.194
G3928	sdbg	015003	Pass, Cross Over, Go Through, Go Around	4	0.129
G3928	sdbg	036003	Obey, Disobey	2	0.065
G3928	sdbg	015006	Come, Come To, Arrive	2	0.065
G3929	sdbg	030002	To Think About, with the Implied Purpose of Responding Appropriately	1	1.000
G3930	sdbg	013004	Happen	8	0.500
G3930	sdbg	090014	To Cause To Experience	6	0.375
G3930	sdbg	013001	State	2	0.125
G3931	sdbg	025013	Encouragement, Consolation	1	0.500
G3932	sdbg	023004	Sexual Relations	1	1.000
G3933	sdbg	009003	Females	12	0.800
G3933	sdbg	034010	Marriage, Divorce	2	0.133
G3934	sdbg	093002	Places	1	1.000
G3935	sdbg	013004	Happen	1	0.500
G3936	sdbg	085001	Be in a Place	11	0.268
G3936	sdbg	017001	Stand	11	0.268
G3936	sdbg	013001	State	7	0.171
G3936	sdbg	057008	Give	5	0.122
G3936	sdbg	072001	True, False	2	0.049
G3937	sdbg	093001	Persons	1	1.000
G3938	sdbg	015003	Pass, Cross Over, Go Through, Go Around	1	1.000
G3939	sdbg	085005	Dwell, Reside	2	1.000
G3940	sdbg	085005	Dwell, Reside	2	1.000
G3941	sdbg	011003	Socio-Political	4	1.000
G3942	sdbg	033003	Discourse Types	5	1.000
G3943	sdbg	088037	Drunkenness	2	1.000
G3944	sdbg	067005	Duration of Time without Reference to Points or Units of Time: Time, Spend Time, Always, Eternal, Old, Immediately, Young	1	1.000
G3945	sdbg	064	Comparison	1	1.000
G3946	sdbg	064	Comparison	1	1.000
G3947	sdbg	088024	Anger, Be Indignant With	2	1.000
G3948	sdbg	033051	Argue, Quarrel	1	0.500
G3949	sdbg	088024	Anger, Be Indignant With	2	1.000
G3950	sdbg	088024	Anger, Be Indignant With	1	1.000
G3951	sdbg	039001	Opposition, Hostility	1	1.000
G3952	sdbg	015006	Come, Come To, Arrive	21	0.750
G3952	sdbg	085001	Be in a Place	7	0.250
G3953	sdbg	006016	Containers	1	1.000
G3954	sdbg	025014	Courage, Boldness	31	1.000
G3955	sdbg	033006	Speak, Talk	9	0.900
G3956	sdbg	059003	All, Any, Each, Every [Totality]	1127	0.902
G3956	sdbg	063001	Whole	50	0.040
G3956	sdbg	058004	Class, Kind	31	0.025
G3956	sdbg	078004	Completely, Enough [Completive Degree]	30	0.024
G3956	sdbg	067005	Duration of Time without Reference to Points or Units of Time: Time, Spend Time, Always, Eternal, Old, Immediately, Young	8	0.006
G3956	sdbg	067001	A Point of Time without Reference to Other Points of Time: Time, Occasion, Ever, Often	4	0.003
G3957	sdbg	051	Festivals	23	0.793
G3957	sdbg	004001	Animals	6	0.207
G3958	sdbg	024006	Pain, Suffering	34	0.829
G3958	sdbg	090013	Experiencer	7	0.171
G3959	sdbg	093002	Places	1	1.000
