strong	domain_type	domain	label	count	share
H7209	ctx	160	Strength	1	1.0
H7209	lex	001004001008	Furnishings	1	1.0
H7210	lex	002004001005	See	4	1.0
H7211	lex	003001007	Names of People	4	1.0
H7213	core	155	Space	1	1.0
H7213	ctx	170	Town	1	1.0
H7213	lex	002002001013	Space	1	1.0
H7214	core	009	Animal	9	1.0
H7214	ctx	009003	Animal > Human	6	0.316
H7214	ctx	160	Strength	5	0.263
H7214	ctx	009004	Animal > Nation	4	0.211
H7214	ctx	036	Control	2	0.105
H7214	lex	001001002001001	Wild Animals	9	1.0
H7215	core	015	Beauty	2	0.25
H7215	core	107	Nature	2	0.25
H7215	core	174	Value	2	0.25
H7215	core	177	Water	2	0.25
H7215	ctx	187	Wisdom	1	0.5
H7215	lex	001004001009	Gemstones	2	1.0
H7216	lex	003001010	Names of Locations	5	1.0
H7217	sdbg	008002	Parts of the Body	3	0.44
H7217	sdbg	092004	Whom or What Spoken or Written About	3	0.429
H7218	core	063	Freedom and Bondage	4	0.667
H7218	ctx	075	Human	389	0.424
H7218	ctx	018	Body	260	0.283
H7218	ctx	091	Law	54	0.059
H7218	ctx	009	Animal	34	0.037
H7218	ctx	031	Clothing	31	0.034
H7218	ctx	140	Sacrifices and Offerings	18	0.02
H7218	ctx	102	Mourning	17	0.019
H7218	ctx	158	Status	17	0.019
H7218	ctx	176	Warfare	13	0.014
H7218	ctx	017	Blessing and Cursing	10	0.011
H7218	ctx	011	Anointing	10	0.011
H7218	ctx	018001	Body > Human	9	0.01
H7218	ctx	075002	Human > Divine	9	0.01
H7218	ctx	069	Health and Sickness	8	0.009
H7218	ctx	023	Census	7	0.008
H7218	ctx	009003	Animal > Human	5	0.005
H7218	ctx	018003	Body > Status	5	0.005
H7218	ctx	036	Control	4	0.004
H7218	ctx	106	Nation	3	0.003
H7218	ctx	040	Conflict	3	0.003
H7218	ctx	025	Crafts	3	0.003
H7218	ctx	170	Town	2	0.002
H7218	lex	001001002	Creatures	602	0.997
H7218	sdbg	008002	Parts of the Body	203	0.491
H7218	sdbg	037004	Rule, Govern	88	0.213
H7219	core	117	Plant	2	1.0
H7219	ctx	062	Food	9	0.75
H7219	ctx	009	Animal	2	0.167
H7219	lex	001003001	Plants	12	1.0
H7219	sdbg	008003	Physiological Products of the Body	5	1.0
H7220	lex	003001007	Names of People	1	1.0
H7221	lex	002001001042	Quantity	1	0.5
H7222	core	019	Building	1	1.0
H7222	lex	001005001001	Buildings	1	1.0
H7223	lex	002001001042	Quantity	179	0.496
H7223	lex	002001003009	Frequency	179	0.496
H7223	lex	002003002008	Control	3	0.008
H7223	sdbg	060003	First, Second, Third, Etc. [Ordinals]	70	0.572
H7223	sdbg	087003	High Status or Rank [including persons of high status]	19	0.157
H7224	lex	002001001042	Quantity	1	0.5
H7225	core	083	Intensity	1	1.0
H7225	ctx	106	Nation	2	0.5
H7225	ctx	158	Status	2	0.5
H7225	lex	002001001042	Quantity	23	0.311
H7225	lex	002001003009	Frequency	23	0.311
H7225	lex	002003003004	Begin	17	0.23
H7225	lex	002001001028	Good	7	0.095
H7225	lex	002001002013	Great	2	0.027
H7225	sdbg	061	Sequence	11	0.327
H7225	sdbg	067003	A Point of Time with Reference to Duration of Time: Beginning, End	8	0.236
H7227	core	083	Intensity	70	0.959
H7227	ctx	014	Authority	1	0.333
H7227	lex	002001001042	Quantity	316	0.396
H7227	lex	002001003009	Frequency	316	0.396
H7227	lex	002001003012	Intense	70	0.088
H7227	lex	002001002013	Great	36	0.045
H7227	lex	001001002003008	Officials	29	0.036
H7227	lex	002002003003	Happen	17	0.021
H7227	lex	002001001034	Large	10	0.013
H7227	lex	002001001038	Old	2	0.003
H7227	sdbg	059001	Many, Few [Countables]	181	0.53
H7227	sdbg	078001	Much, Little [Positive-Negative Degree]	63	0.185
H7227	sdbg	059002	Much, Little [Masses, Collectives, Extensions]	61	0.178
H7228	lex	001001002003013	Soldiers	2	0.5
H7229	core	083	Intensity	5	1.0
H7229	lex	002001002013	Great	12	0.429
H7229	lex	002001001034	Large	6	0.214
H7229	lex	001001002003008	Officials	5	0.179
H7229	lex	002001003012	Intense	5	0.179
H7229	sdbg	092004	Whom or What Spoken or Written About	7	0.438
H7229	sdbg	078001	Much, Little [Positive-Negative Degree]	4	0.256
H7229	sdbg	087003	High Status or Rank [including persons of high status]	3	0.205
H7230	ctx	176	Warfare	1	1.0
H7230	sdbg	011001	General	42	0.432
H7230	sdbg	059001	Many, Few [Countables]	42	0.431
H7231	core	083	Intensity	1	1.0
H7231	ctx	009	Animal	1	1.0
H7231	lex	002001001042	Quantity	21	0.5
H7231	lex	002001003009	Frequency	20	0.476
H7231	sdbg	059007	Increase, Decrease	9	0.692
H7231	sdbg	059001	Many, Few [Countables]	2	0.181
H7232	ctx	075	Human	1	0.5
H7232	lex	002002001009	Move	2	1.0
H7233	lex	002001001042	Quantity	13	0.5
H7233	lex	002001003009	Frequency	13	0.5
H7233	sdbg	060001	Number, Countless	8	0.75
H7233	sdbg	060002	One, Two, Three, Etc. [Cardinals]	2	0.25
H7234	lex	002003001005	Cover	1	1.0
H7235	sdbg	059007	Increase, Decrease	99	0.647
H7235	sdbg	059001	Many, Few [Countables]	31	0.205
H7237	lex	003001010	Names of Locations	15	1.0
H7239	lex	002001001042	Quantity	10	0.5
H7239	lex	002001003009	Frequency	10	0.5
H7239	sdbg	060001	Number, Countless	4	0.75
H7239	sdbg	060002	One, Two, Three, Etc. [Cardinals]	2	0.25
H7240	lex	002001001042	Quantity	2	0.5
H7240	lex	002001003009	Frequency	2	0.5
H7241	core	181	Weather	6	1.0
H7241	ctx	184	Well-Being	5	0.625
H7241	ctx	181	Weather	3	0.375
H7241	lex	001006011	Rain	6	1.0
H7242	core	031	Clothing	2	1.0
H7242	ctx	014	Authority	1	0.333
H7242	lex	001004001011	Jewellery	2	1.0
H7243	core	130	Quantity	56	1.0
H7243	ctx	019	Building	1	0.333
H7243	lex	002001001042	Quantity	45	0.446
H7243	lex	002001003009	Frequency	45	0.446
H7243	lex	002003001006	Divide	10	0.099
H7243	sdbg	060003	First, Second, Third, Etc. [Ordinals]	28	1.0
H7245	lex	003001010	Names of Locations	1	1.0
H7246	ctx	140	Sacrifices and Offerings	3	1.0
H7246	lex	002003001012	Mixed	3	1.0
H7247	lex	003001010	Names of Locations	11	1.0
H7247	sdbg	084002	Extension To a Goal	2	0.498
H7248	lex	001001002003008	Officials	4	0.667
H7248	lex	002001002013	Great	2	0.333
H7249	lex	001001002003008	Officials	6	0.667
H7249	lex	002001002013	Great	3	0.333
H7250	core	146	Sex	3	1.0
H7250	ctx	009	Animal	3	0.5
H7250	ctx	091	Law	3	0.5
H7250	lex	002001001058	Stance	3	1.0
H7251	core	151	Size	12	1.0
H7251	lex	002001001048	Shape	12	1.0
H7252	core	018	Body	1	1.0
H7252	lex	002001001058	Stance	1	1.0
H7253	core	035	Completeness	5	0.714
H7253	core	130	Quantity	2	0.286
H7253	ctx	050	Divine	2	0.5
H7253	ctx	140	Sacrifices and Offerings	2	0.5
H7253	lex	001002	Parts	5	0.714
H7253	lex	002001001042	Quantity	2	0.286
H7253	sdbg	063004	Part	3	0.675
H7253	sdbg	001011	Sociopolitical Areas	1	0.2
H7254	lex	003001007	Names of People	2	1.0
H7255	core	130	Quantity	2	0.667
H7255	ctx	107	Nature	1	1.0
H7255	lex	002001001042	Quantity	2	0.667
H7256	lex	002001001042	Quantity	4	1.0
H7256	sdbg	060003	First, Second, Third, Etc. [Ordinals]	3	1.0
H7257	core	018	Body	26	0.867
H7257	core	155	Space	3	0.1
H7257	ctx	009	Animal	17	0.459
H7257	ctx	009004	Animal > Nation	6	0.162
H7257	ctx	148	Shepherding	5	0.135
H7257	ctx	173	Universe	2	0.054
H7257	ctx	009003	Animal > Human	2	0.054
H7257	lex	002001001058	Stance	30	1.0
H7257	sdbg	023006	Tire, Rest	7	1.0
H7258	core	155	Space	4	1.0
H7258	ctx	009	Animal	2	0.5
H7258	lex	002001001058	Stance	4	1.0
H7259	lex	003001007	Names of People	30	1.0
H7263	core	107	Nature	2	1.0
H7263	lex	001006005	Dust	2	1.0
H7264	core	184	Well-Being	31	0.674
H7264	core	164	Temper	8	0.174
H7264	core	040	Conflict	7	0.152
H7264	ctx	075	Human	16	0.239
H7264	ctx	039	Confidence and Fear	14	0.209
H7264	ctx	143	Security	14	0.209
H7264	ctx	107	Nature	14	0.209
H7264	ctx	050	Divine	5	0.075
H7264	lex	002001001064	Unsteady	31	0.756
H7264	lex	002001002002	Angry	8	0.195
H7264	lex	002001002022	Ready	2	0.049
H7264	sdbg	088024	Anger, Be Indignant With	6	0.567
H7264	sdbg	025021	Worry, Anxiety, Distress, Peace	4	0.35
H7265	core	164	Temper	1	1.0
H7265	lex	002001002002	Angry	1	1.0
H7267	core	018	Body	5	0.714
H7267	ctx	075	Human	4	0.571
H7267	lex	002001001064	Unsteady	6	0.857
H7267	sdbg	088024	Anger, Be Indignant With	2	0.538
H7267	sdbg	038001	Punish	2	0.462
H7268	core	099	Mind	1	1.0
H7268	ctx	075	Human	1	1.0
H7268	lex	002001002007	Distress	1	1.0
H7269	core	018	Body	1	0.25
H7269	lex	002001001064	Unsteady	1	1.0
H7270	core	053	Errand	23	0.793
H7270	core	016	Behavior	2	0.069
H7270	core	037	Communication	2	0.069
H7270	core	158	Status	2	0.069
H7270	lex	002002001009	Move	16	0.571
H7270	lex	002004001005	See	10	0.357
H7270	lex	002001003020	Wrong	2	0.071
H7271	core	018	Body	7	1.0
H7271	lex	001001002	Creatures	7	1.0
H7271	sdbg	092004	Whom or What Spoken or Written About	3	1.0
H7272	core	018	Body	159	0.946
H7272	core	085	Journey	3	0.018
H7272	core	025	Crafts	2	0.012
H7272	core	188	Work	2	0.012
H7272	core	094	Liquids	2	0.012
H7272	lex	001001002	Creatures	247	1.0
H7272	sdbg	008002	Parts of the Body	136	0.731
H7273	lex	001001002003	People	12	1.0
H7274	lex	003001010	Names of Locations	2	1.0
H7275	core	005	Aggression	16	0.5
H7275	core	092	Life and Death	16	0.5
H7275	ctx	092	Life and Death	16	0.125
H7275	ctx	016	Behavior	12	0.094
H7275	ctx	017	Blessing and Cursing	12	0.094
H7275	ctx	050	Divine	12	0.094
H7275	ctx	078	Idolatry	12	0.094
H7275	ctx	091	Law	12	0.094
H7275	ctx	098	Marriage	12	0.094
H7275	ctx	126	Prophecy	12	0.094
H7275	ctx	132	Recompense	12	0.094
H7275	ctx	146	Sex	12	0.094
H7275	ctx	106	Nation	4	0.031
H7275	lex	002001001019	Dead	16	1.0
H7275	sdbg	020004	Kill	6	1.0
H7276	lex	003001007	Names of People	1	1.0
H7277	lex	001001002003004	Groups	1	1.0
H7279	lex	002004001009002	Complain	3	1.0
H7280	core	168	Time	4	0.333
H7280	core	039	Confidence and Fear	3	0.25
H7280	core	094	Liquids	3	0.25
H7280	lex	002002001015	Non-Move	7	0.467
H7280	lex	002002002010	Time	4	0.267
H7280	lex	002001001064	Unsteady	3	0.2
H7281	core	039	Confidence and Fear	1	1.0
H7281	lex	002002002010	Time	21	0.955
H7282	lex	002001002003	Confident	1	1.0
H7283	core	013	Assembly	1	1.0
H7283	lex	002003002003	Associate	1	1.0
H7284	core	013	Assembly	3	1.0
H7284	lex	002003002003	Associate	3	1.0
H7285	core	013	Assembly	1	1.0
H7285	lex	002003002003	Associate	2	1.0
H7286	core	025	Crafts	1	1.0
H7286	lex	002003001005	Cover	4	1.0
H7287	core	014	Authority	21	0.913
H7287	core	018	Body	2	0.087
H7287	ctx	009	Animal	2	0.333
H7287	ctx	092	Life and Death	2	0.333
H7287	ctx	138	Ritual Contamination	2	0.333
H7287	lex	002003002008	Control	21	0.913
H7287	lex	002003001010	Hold	2	0.087
H7288	lex	003001007	Names of People	1	1.0
H7289	core	031	Clothing	2	1.0
H7289	lex	001004001002	Clothing	2	1.0
H7290	core	154	Sleeping	6	0.857
H7290	ctx	012	Apparition	2	0.4
H7290	lex	002001001004	Asleep	7	1.0
H7291	sdbg	027004	Try To Learn	26	0.481
H7291	sdbg	039009	Persecution	18	0.338
H7297	core	039	Confidence and Fear	1	1.0
H7297	lex	002001002001	Afraid	1	1.0
H7298	core	025	Crafts	3	0.214
H7298	core	094	Liquids	3	0.214
H7298	core	148	Shepherding	3	0.214
H7298	core	159	Storage	3	0.214
H7298	ctx	015	Beauty	1	1.0
H7298	lex	001004001003	Containers	3	0.75
H7307	core	099	Mind	132	0.317
H7307	core	186	Wind	116	0.278
H7307	core	050	Divine	83	0.199
H7307	core	009	Animal	37	0.089
H7307	core	075	Human	37	0.089
H7307	core	037	Communication	6	0.014
H7307	core	132	Recompense	5	0.012
H7307	ctx	075	Human	95	0.941
H7307	ctx	050	Divine	6	0.059
H7307	lex	001001001	Deities	351	0.926
H7307	lex	001006001	Air	28	0.074
H7307	sdbg	012001	Supernatural Beings	208	0.679
H7307	sdbg	014002	Wind	48	0.158
H7308	core	050	Divine	5	0.455
H7308	core	099	Mind	4	0.364
H7308	core	186	Wind	2	0.182
H7308	ctx	075	Human	4	1.0
H7308	lex	001001001	Deities	10	0.909
H7311	core	185	Willingness	3	1.0
H7311	lex	002001001032	High	158	0.84
H7311	lex	002001001058	Stance	30	0.16
H7311	sdbg	087003	High Status or Rank [including persons of high status]	22	0.388
H7311	sdbg	081002	High, Low, Deep	14	0.25
H7313	core	185	Willingness	1	1.0
H7313	lex	002001001032	High	3	0.75
H7316	lex	003001010	Names of Locations	2	1.0
H7318	core	050	Divine	2	1.0
H7318	lex	002004001009009	Praise	2	1.0
H7321	sdbg	025012	Laugh, Cry, Groan	8	0.727
H7321	sdbg	033006	Speak, Talk	3	0.273
H7323	sdbg	015030	Run	26	1.0
H7324	ctx	005	Aggression	1	1.0
H7324	lex	002001001023	Impact	1	1.0
H7326	core	180	Wealth and Poverty	23	0.523
H7326	core	158	Status	21	0.477
H7326	ctx	160	Strength	1	1.0
H7326	lex	002003002019	Non-Possess	24	1.0
H7326	sdbg	057006	Be Poor, Be Needy, Poverty	13	1.0
H7327	lex	003001007	Names of People	12	1.0
H7328	sdbg	092004	Whom or What Spoken or Written About	5	1.0
H7331	lex	003001007	Names of People	1	1.0
H7336	core	014	Authority	6	0.5
H7336	core	158	Status	6	0.5
H7336	lex	001001002003006	Leaders	6	1.0
H7337	core	151	Size	18	0.667
H7337	core	184	Well-Being	3	0.111
H7337	core	018	Body	3	0.111
H7337	core	161	Success and Failure	2	0.074
H7337	ctx	075	Human	14	0.389
H7337	ctx	066	Geography	5	0.139
H7337	ctx	050	Divine	4	0.111
H7337	ctx	018	Body	2	0.056
H7337	ctx	158	Status	2	0.056
H7337	lex	002001001034	Large	25	1.0
H7339	lex	001005001010	Towns	43	1.0
H7339	sdbg	001016	Thoroughfares: Roads, Streets, Paths, etc.	20	1.0
H7340	lex	003001010	Names of Locations	7	0.7
H7340	lex	003001007	Names of People	3	0.3
H7341	sdbg	081004	Narrow, Wide	22	0.667
H7341	sdbg	092004	Whom or What Spoken or Written About	11	0.333
H7344	lex	003001010	Names of Locations	3	1.0
H7345	lex	003001007	Names of People	5	1.0
H7346	ctx	075	Human	1	1.0
H7346	lex	003001007	Names of People	50	1.0
H7347	core	025	Crafts	5	0.5
H7347	core	062	Food	5	0.5
H7347	ctx	091	Law	1	0.5
H7347	lex	001004001017	Tools	5	1.0
H7348	lex	003001007	Names of People	8	1.0
H7349	core	033	Compassion	13	1.0
H7349	lex	002001002020	Merciful	13	1.0
H7349	sdbg	088010	Mercy, Merciless	12	1.0
H7350	sdbg	083005	At, Beside, Near, Far	51	0.895
H7351	core	019	Building	1	1.0
H7351	ctx	019	Building	1	1.0
H7351	lex	001005001	Constructions	1	1.0
H7353	core	009	Animal	4	1.0
H7353	ctx	009	Animal	1	0.25
H7353	lex	001001002001002	Domestic Animals	4	1.0
H7354	lex	003001007	Names of People	47	1.0
H7354	sdbg	093001	Persons	46	1.0
H7355	core	033	Compassion	45	0.978
H7355	ctx	050	Divine	36	0.456
H7355	ctx	132	Recompense	13	0.165
H7355	ctx	075	Human	11	0.139
H7355	ctx	164	Temper	6	0.076
H7355	ctx	005	Aggression	5	0.063
H7355	ctx	136	Responsibility	4	0.051
H7355	ctx	003	Affection	2	0.025
H7355	ctx	113	Parenthood	2	0.025
H7355	lex	002001002020	Merciful	45	0.978
H7355	sdbg	088010	Mercy, Merciless	18	0.818
H7355	sdbg	025003	Love, Affection, Compassion	4	0.167
H7356	core	033	Compassion	39	1.0
H7356	ctx	050	Divine	25	0.581
H7356	ctx	075	Human	13	0.302
H7356	ctx	089	Kinship	3	0.07
H7356	lex	002001002020	Merciful	39	1.0
H7356	sdbg	088010	Mercy, Merciless	13	1.0
H7357	lex	003001007	Names of People	1	1.0
H7358	core	018	Body	30	0.5
H7358	core	028	Childbirth	30	0.5
H7358	ctx	018	Body	6	0.545
H7358	ctx	018001	Body > Human	3	0.273
H7358	lex	001001002	Creatures	30	1.0
H7358	sdbg	008002	Parts of the Body	19	0.979
H7359	core	033	Compassion	1	1.0
H7359	lex	002001002020	Merciful	1	1.0
H7360	core	009	Animal	2	1.0
H7360	ctx	062	Food	2	0.333
H7360	ctx	091	Law	2	0.333
H7360	ctx	138	Ritual Contamination	2	0.333
H7360	lex	001001002001005	Birds	2	1.0
H7361	core	028	Childbirth	2	0.333
H7361	core	146	Sex	2	0.333
H7361	core	158	Status	2	0.333
H7361	ctx	176	Warfare	2	1.0
H7361	lex	001001002003	People	2	1.0
H7362	core	033	Compassion	1	1.0
H7362	lex	002001002020	Merciful	1	1.0
H7364	core	094	Liquids	72	1.0
H7364	ctx	018	Body	75	0.333
H7364	ctx	075	Human	69	0.307
H7364	ctx	138	Ritual Contamination	33	0.147
H7364	ctx	124	Priesthood	16	0.071
H7364	ctx	009	Animal	7	0.031
H7364	ctx	085	Journey	6	0.027
H7364	ctx	140	Sacrifices and Offerings	6	0.027
H7364	ctx	072	Holy and Common	4	0.018
H7364	ctx	163	Symbol	3	0.013
H7364	ctx	075002	Human > Divine	2	0.009
H7364	ctx	028	Childbirth	2	0.009
H7364	lex	002001001012	Clean	72	1.0
H7364	sdbg	047002	Use of Liquids	29	0.963
H7365	core	039	Confidence and Fear	1	0.333
H7365	lex	002001002003	Confident	1	1.0
H7366	core	025	Crafts	2	0.333
H7366	core	094	Liquids	2	0.333
H7366	core	159	Storage	2	0.333
H7366	ctx	169	Tool	2	1.0
H7366	lex	001004001003	Containers	2	1.0
H7367	core	094	Liquids	2	1.0
H7367	ctx	009	Animal	2	1.0
H7367	lex	002001001012	Clean	2	1.0
H7368	sdbg	083005	At, Beside, Near, Far	11	0.55
H7368	sdbg	015004	Leave, Depart, Flee, Escape, Send	4	0.225
H7371	core	006	Agriculture	1	0.5
H7371	lex	001004001017	Tools	1	1.0
H7378	core	091	Law	1	1.0
H7378	ctx	091	Law	1	1.0
H7378	lex	002003002007	Conflict	68	1.0
H7378	sdbg	056005	Judge, Condemn, Acquit	8	0.478
H7378	sdbg	089017	Addition	3	0.191
H7379	ctx	091	Law	25	0.595
H7379	ctx	040	Conflict	17	0.405
H7379	lex	002003002007	Conflict	59	1.0
H7379	sdbg	056005	Judge, Condemn, Acquit	9	0.409
H7379	sdbg	030007	To Distinguish, To Evaluate, To Judge	4	0.205
H7380	lex	003001007	Names of People	2	1.0
H7381	core	003	Affection	1	0.5
H7381	lex	002004001007	Smell	58	1.0
H7381	sdbg	079009	Fragrance, Odor	44	1.0
H7382	lex	002004001007	Smell	1	1.0
H7384	lex	003001007	Names of People	2	1.0
H7385	core	161	Success and Failure	11	0.917
H7385	lex	002002001014	Non-Contain	12	1.0
H7385	sdbg	089008	Result	3	0.423
H7385	sdbg	057005	Need, Lack	1	0.192
H7385	sdbg	089009	Purpose	1	0.192
H7387	sdbg	089008	Result	2	0.423
H7387	sdbg	057005	Need, Lack	1	0.192
H7387	sdbg	089009	Purpose	1	0.192
H7389	ctx	188	Work	2	0.333
H7389	ctx	187	Wisdom	2	0.333
H7389	lex	002003002019	Non-Possess	7	1.0
H7392	core	085	Journey	72	0.973
H7392	ctx	075	Human	13	0.448
H7392	ctx	075002	Human > Divine	7	0.241
H7392	ctx	050	Divine	4	0.138
H7392	ctx	085	Journey	3	0.103
H7392	lex	002002001009	Move	74	1.0
H7392	sdbg	015025	Pull, Draw, Drag	7	0.438
H7392	sdbg	015009	Come/Go Onto	4	0.25
H7393	core	085	Journey	108	0.947
H7393	core	025	Crafts	3	0.026
H7393	core	062	Food	3	0.026
H7393	ctx	176	Warfare	85	0.966
H7393	lex	001004001019	Vehicles	108	0.908
H7393	lex	001001002003	People	6	0.05
H7393	lex	001004001017	Tools	3	0.025
H7393	lex	001001002001002	Domestic Animals	2	0.017
H7393	sdbg	006009	Vehicles	83	0.954
H7394	lex	003001007	Names of People	13	1.0
H7395	core	085	Journey	3	0.333
H7395	core	175	Vehicle	3	0.333
H7395	core	188	Work	3	0.333
H7395	lex	001004001019	Vehicles	3	1.0
H7396	core	085	Journey	1	1.0
H7396	ctx	009	Animal	1	1.0
H7396	lex	002002001009	Move	1	1.0
H7397	lex	003001006	Names of Groups	4	0.8
H7398	core	085	Journey	1	1.0
H7398	ctx	075002	Human > Divine	1	1.0
H7398	lex	001004001019	Vehicles	1	1.0
H7399	sdbg	004001	Animals	3	0.5
H7399	sdbg	006011	Money and Monetary Units	2	0.333
H7399	sdbg	057003	Be Rich, Be Wealthy	1	0.167
H7402	sdbg	057016	Earn, Gain, Do Business	7	1.0
H7403	lex	003001010	Names of Locations	1	1.0
H7404	core	032	Commerce	4	0.8
H7404	lex	002003002011	Exchange	3	0.75
H7409	ctx	053	Errand	2	0.667
H7409	lex	001001002001002	Domestic Animals	4	1.0
H7410	lex	003001007	Names of People	7	1.0
H7411	core	172	Truth and Falsehood	8	0.667
H7411	core	005	Aggression	2	0.167
H7411	core	176	Warfare	2	0.167
H7411	ctx	040	Conflict	6	1.0
H7411	lex	002001003007	False	8	0.667
H7411	lex	002002001009	Move	4	0.333
H7412	core	005	Aggression	11	0.846
H7412	lex	002002001009	Move	12	1.0
H7413	core	107	Nature	4	0.8
H7413	lex	001005003	Landforms	5	1.0
H7414	lex	003001010	Names of Locations	36	1.0
H7415	core	009	Animal	7	1.0
H7415	ctx	092	Life and Death	3	0.429
H7415	lex	001001002001006	Swarming Creatures	7	1.0
H7416	core	117	Plant	32	1.0
H7416	ctx	025	Crafts	18	0.305
H7416	ctx	141	Sanctuary	10	0.169
H7416	ctx	031	Clothing	8	0.136
H7416	ctx	124	Priesthood	8	0.136
H7416	ctx	003	Affection	5	0.085
H7416	ctx	015	Beauty	5	0.085
H7416	ctx	146	Sex	5	0.085
H7416	lex	001003002	Trees	32	0.5
H7416	lex	001004003004	Fruits	32	0.5
H7417	lex	003001010	Names of Locations	4	0.286
H7417	lex	003001008	Names of Landforms	4	0.286
H7417	lex	003001007	Names of People	3	0.214
H7417	lex	003001004	Names of Deities	3	0.214
H7418	lex	003001010	Names of Locations	4	1.0
H7419	lex	002002001009	Move	1	1.0
H7420	core	005	Aggression	15	0.333
H7420	core	025	Crafts	15	0.333
H7420	core	176	Warfare	15	0.333
H7420	ctx	075	Human	1	0.5
H7420	lex	001004001020	Weapons	15	1.0
H7422	lex	003001007	Names of People	1	1.0
H7423	core	172	Truth and Falsehood	8	0.533
H7423	core	188	Work	5	0.333
H7423	core	176	Warfare	2	0.133
H7423	ctx	037	Communication	4	0.8
H7423	lex	002001003007	False	8	0.533
H7423	lex	002001001065	Weak	5	0.333
H7423	lex	002001002018	Lazy	2	0.133
H7423	sdbg	088021	Mislead, Lead Astray, Deceive	3	1.0
H7425	lex	003001007	Names of People	13	1.0
H7431	core	009	Animal	17	1.0
H7431	ctx	026	Creation	9	0.562
H7431	lex	001001002001003	Small Animals	15	0.882
H7431	lex	001001002001	Animals	2	0.118
H7431	sdbg	004004	Reptiles and Other 'Creeping Things'	9	1.0
H7432	lex	003001010	Names of Locations	1	1.0
H7433	lex	003001010	Names of Locations	40	1.0
H7435	lex	003001006	Names of Groups	1	1.0
H7436	lex	003001010	Names of Locations	1	1.0
H7437	lex	003001008	Names of Landforms	1	0.5
H7440	sdbg	025011	Happy, Glad, Joyful	14	1.0
H7442	sdbg	025011	Happy, Glad, Joyful	24	0.881
H7443	core	009	Animal	1	1.0
H7443	lex	001001002001005	Birds	1	1.0
H7446	lex	003001010	Names of Locations	2	1.0
H7447	core	094	Liquids	1	0.5
H7447	ctx	168	Time	1	1.0
H7447	lex	001006011	Rain	1	0.5
H7448	core	036	Control	4	0.4
H7448	core	010	Animal Husbandry	3	0.3
H7448	ctx	005	Aggression	1	0.2
H7448	lex	001004001017	Tools	4	0.667
H7449	lex	003001010	Names of Locations	1	1.0
H7450	core	094	Liquids	1	1.0
H7450	ctx	140	Sacrifices and Offerings	1	1.0
H7450	lex	002001001067	Wet	1	1.0
H7451	core	005	Aggression	8	0.348
H7451	core	016	Behavior	5	0.217
H7451	core	164	Temper	5	0.217
H7451	core	086	Joy and Grief	4	0.174
H7451	ctx	009	Animal	7	0.184
H7451	ctx	050	Divine	7	0.184
H7451	ctx	015	Beauty	6	0.158
H7451	ctx	140	Sacrifices and Offerings	6	0.158
H7451	ctx	006002	Agriculture > Behavior	4	0.105
H7451	ctx	090	Land	2	0.053
H7451	ctx	065	Generosity	2	0.053
H7451	lex	002001001006	Bad	347	0.52
H7451	lex	002001003020	Wrong	319	0.478
H7451	sdbg	088015	Bad, Evil, Harmful, Damaging	405	0.788
H7452	core	181	Weather	1	1.0
H7452	lex	002004001009005	Shout	2	0.667
H7453	ctx	003	Affection	14	0.389
H7453	ctx	038	Community	13	0.361
H7453	ctx	075	Human	8	0.222
H7453	lex	001001002003003	Friends	185	1.0
H7453	sdbg	092004	Whom or What Spoken or Written About	23	0.434
H7453	sdbg	011003	Socio-Political	20	0.377
H7453	sdbg	034001	Associate	10	0.189
H7454	lex	002004002014	Think	2	1.0
H7455	core	016	Behavior	12	0.632
H7455	core	129	Quality	5	0.263
H7455	core	086	Joy and Grief	2	0.105
H7455	ctx	006	Agriculture	4	0.4
H7455	ctx	062	Food	4	0.4
H7455	lex	002001001006	Bad	19	1.0
H7455	sdbg	088015	Bad, Evil, Harmful, Damaging	4	0.75
H7456	ctx	050	Divine	2	1.0
H7456	lex	002004001001002	Hunger	13	1.0
H7456	sdbg	023001	Eat, Drink	4	0.913
H7457	ctx	160	Strength	1	1.0
H7457	lex	002004001001002	Hunger	20	1.0
H7457	sdbg	023001	Eat, Drink	5	0.913
H7458	ctx	057	Famine	89	0.873
H7458	ctx	062	Food	11	0.108
H7458	lex	002004001001002	Hunger	101	1.0
H7458	sdbg	023001	Eat, Drink	84	1.0
H7459	core	057	Famine	3	1.0
H7459	lex	002004001001002	Hunger	3	1.0
H7460	ctx	039	Confidence and Fear	2	0.5
H7460	lex	002001001064	Unsteady	3	1.0
H7461	core	018	Body	6	0.5
H7461	core	039	Confidence and Fear	6	0.5
H7461	lex	002001001064	Unsteady	6	0.5
H7461	lex	002001002001	Afraid	6	0.5
H7461	sdbg	016	Non-Linear Movement	6	1.0
H7462	core	148	Shepherding	78	0.338
H7462	core	009	Animal	73	0.316
H7462	core	062	Food	73	0.316
H7462	core	188	Work	5	0.022
H7462	ctx	106	Nation	30	0.588
H7462	ctx	009	Animal	16	0.314
H7462	ctx	009004	Animal > Nation	2	0.039
H7462	lex	002001001024	Ingest	83	0.912
H7462	lex	002003002003	Associate	7	0.077
H7462	sdbg	044	Animal Husbandry, Fishing	14	0.401
H7462	sdbg	023001	Eat, Drink	7	0.201
H7462	sdbg	036001	Guide, Lead	5	0.16
H7463	lex	001001002003003	Friends	3	1.0
