# BDB (public domain, 1906) etymological root-groups, via OpenScriptures/HebrewLexicon (CC-BY-4.0, pinned 21c9add1). Words sharing root_id are etymologically related — validated at 50.6% SDBH-domain agreement (2026-08), see build_bdb_roots.py and domain-replacement-roadmap.md. NOT Louw-Nida/SDBH derived — independent free source.
root_id	strong	xlit	gloss	pos
knr	H4668	maptēaḥ	key	N
knr	H6608	pētaḥ	opening	N
knr	H6607	petaḥ	opening	N
knr	H6610	pitḥôn	opening	N
knr	H6609	pĕtîḥâ	drawn	N
kns	H6605	pātaḥ	engrave	V
kns	H6603	pittûaḥ	engraving	N
kob	H6617	pātal	twist	V
kob	H5319	naptûlîm	wrestlings	N
kob	H6616	pātîl	cord	N
kob	H6618	pĕtaltōl	tortuous	A
kof	H4670	miptān	threshold	N
kof	H6620	peten	serpent	N
kog	H6621	petaʿ	suddenness	N
kog	H6597	pitʾōm	suddenness	D
koh	H6622	pātar	interpret	V
koh	H6623	pitrôn	interpretation	N
kom	H6626	pātat	break up	V
kom	H6595	pat	fragment	N
kom	H6595	pātôt	bit	N
kox	H6633	ṣābāʾ	wage war	V
kox	H6635	ṣābāʾ	army	N
kox	H6635	ṣābāʾ	army	N
kpe	H6638	ṣābâ	swell	V
kpe	H6639	ṣābeh	swelling	A
kpf	H6643	ṣĕbî	gazelle	N
kpf	H6646	ṣĕbîyâ	female gazelle	N
kpt	H6641	ṣābûaʿ	coloured	A
kpt	H6648	ṣebaʿ	dye	N
kpw	H6651	ṣābar	heap up	V
kpw	H6652	ṣibbûr	heap	N
kqc	H6658	ṣādâ	lie in wait	V
kqc	H6660	ṣĕdîyâ	lying-in-wait	N
kqk	H6662	ṣaddîq	just	A
kqk	H6664	ṣedeq	rightness	N
kqk	H6663	ṣādēq	be just	V
kqk	H6666	ṣĕdāqâ	righteousness	N
kqn	H6668	ṣāhēb	gleam	V
kqn	H6669	ṣāhōb	gleaming	A
kqq	H6670	ṣāhal	neigh	V
kqq	H4684	maṣhālâ	neighing	N
kqu	H3323	yiṣhār	fresh oil	N
kqu	H6671	ṣāhar	press out oil	V
kqu	H6672	ṣōhar	midday	N
kqu	H6672	ṣōhar	roof	N
kqx	H6627	ṣēʾâ	filth	N
kqx	H6675	ṣōʾâ	filth	N
kqx	H6674	ṣôʾ	filthy	A
krb	H6679	ṣûd	hunt	V
krb	H4679	mĕṣād	fastness	N
krb	H4685	māṣôd	siege-works	N
krb	H4685	māṣôd	hunting implement	N
krb	H4685	mĕṣôdâ	net	N
krb	H4685	mĕṣôdâ	fastness	N
krb	H4686	mĕṣûdâ	net	N
krb	H4686	mĕṣûdâ	fastness	N
krb	H6718	ṣayid	hunting	N
krb	H6719	ṣayyād	hunter	N
krc	H6679	ṣûd	supply oneself with provisions	V
krc	H6718	ṣayid	provision	N
krc	H6720	ṣêdâ	provision	N
krc	H6737	ṣāyar	supply oneself with provisions	V
krd	H6680	ṣāwâ	lay charge	V
krd	H4687	miṣwâ	commandment	N
krd	H6673	ṣaw	command	N
krd	H6725	ṣîyûn	sign-post	N
kre	H6681	ṣāwaḥ	cry aloud	V
kre	H6682	ṣĕwāḥâ	outcry	N
krg	H4688	mĕṣôlâ	depth	N
krg	H4699	mĕṣulâ	the basin	N
krg	H6683	ṣûlâ	ocean-deep	N
krj	H6684	ṣûm	abstain from food	V
krj	H6685	ṣôm	fasting	N
krn	H6687	ṣûp	flow	V
krn	H6688	ṣûp	comb	N
krn	H6824	ṣāpâ	out-flow	N
krr	H6692	ṣûṣ	blossom	V
krr	H6731	ṣîṣ	blossom	N
krr	H6733	ṣîṣâ	blossom	N
kru	H6694	ṣûq	pour out	V
kru	H4690	māṣûq	molten support	N
krv	H6693	ṣûq	constrain	V
krv	H4164	mûṣāq	constraint	N
krv	H4689	māṣôq	straitness	N
krv	H4691	mĕṣûqâ	narrowness	N
krv	H6695	ṣôq	constraint	N
krv	H6695	ṣûqâ	pressure	N
krx	H6696	ṣûr	fashion	V
krx	H6699	ṣûrâ	form	N
krx	H6736	ṣîr	image	N
kry	H6696	ṣûr	confine	V
kry	H4692	māṣôr	siege-enclosure	N
kry	H4694	mĕṣûrâ	siege-works	N
kry	H6887	ṣûr	confine	V
ksn	H6705	ṣāḥaḥ	be dazzling	V
ksn	H6703	ṣaḥ	dazzling	A
ksn	H6706	ṣĕḥîaḥ	shining	N
ksn	H6707	ṣĕḥîḥâ	scorched land	N
ksn	H6708	ṣĕḥîḥî	shining	N
ksn	H6710	ṣaḥṣāḥâ	scorched region	N
ksv	H6711	ṣāḥaq	laugh	V
ksv	H3327	yiṣḥāq	Isaac. Compare	Np
ksv	H3446	yiśḥāq	Isaac. Compare	Np
ksv	H6712	ṣĕḥōq	laughter	N
ksz	H6713	ṣaḥar	reddish-gray	N
ksz	H6715	ṣāḥōr	tawny	A
ktk	H6723	ṣîyâ	dryness	N
ktk	H6724	ṣāyôn	dryness	N
kug	H6740	ṣālâ	roast	V
kug	H6748	ṣālî	roasted	N
kuj	H6745	ṣēlāḥâ	pot	N
kuj	H6746	ṣĕlōḥît	jar	N
kuj	H6747	ṣallaḥat	dish	N
kuq	H6750	ṣālal	tingle	V
kuq	H4698	mĕṣillâ	bell	N
kuq	H4700	mĕṣiltayim	cymbals	N
kuq	H6767	ṣĕlāṣal	whirring locust	N
kuq	H6767	ṣilṣāl	whirring	N
kuq	H6767	ṣiliṣāl	spear	N
kuq	H6767	ṣelṣĕlîm	cymbals	N
kus	H6751	ṣālal	be dark	V
kus	H6738	ṣēl	shadow	N
kus	H6752	ṣēlel	shadow	N
kus	H6757	ṣalmāwet	death-shadow	N
kve	H6760	ṣālaʿ	limp	V
kve	H6761	ṣelaʿ	limping	N
kvp	H6770	ṣāmēʾ	be thirsty	V
kvp	H6771	ṣāmēʾ	thirsty	A
kvp	H6772	ṣāmāʾ	thirst	N
kvp	H6773	ṣimʾâ	parched condition	N
kvp	H6774	ṣimmāʾôn	thirsty ground	N
kvv	H6775	ṣāmad	bind	V
kvv	H6776	ṣemed	couple	N
kvv	H6781	ṣāmîd	bracelet	N
kvv	H6781	ṣāmîd	cover	N
kvz	H6779	ṣāmaḥ	sprout	V
kvz	H6780	ṣemaḥ	sprout	N
kwe	H6777	ṣammâ	woman’s veil	N
kwe	H6782	ṣammîm	snare	N
kwf	H6784	ṣāmaq	dry up	V
kwf	H6778	ṣammûq	bunch of raisins	N
kwh	H6785	ṣemer	wool	N
kwh	H6788	ṣammeret	top	N
kwl	H6789	ṣāmat	put an end to	V
kwl	H6783	ṣĕmîtut	completion	N
kwz	H6791	ṣēn	thorn	N
kwz	H6793	ṣinnâ	hook	N
kwz	H6796	ṣānîn	thorn	N
kxb	H6793	ṣinnâ	shield	N
kxb	H6803	ṣinṣenet	jar	N
kxd	H6801	ṣānap	wrap	V
kxd	H4701	miṣnepet	turban	N
kxd	H6797	ṣānîp	turban	N
kxd	H6802	ṣĕnēpâ	winding	N
kxh	H6794	ṣinnôr	pipe	N
kxh	H6804	ṣantĕrôt	pipes	N
kxk	H6805	ṣāʿad	step	V
kxk	H4703	miṣʿād	step	N
kxk	H6806	ṣaʿad	step	N
kxk	H6807	ṣĕʿādâ	marching	N
kxl	H0685	ʾeṣʿādâ	step-chain	N
kxl	H6807	ṣĕʿādâ	armlet	N
kxy	H6817	ṣāʿaq	cry	V
kxy	H6818	ṣĕʿāqâ	cry	N
kya	H6819	ṣāʿar	be insignificant	V
kya	H4704	miṣṣĕʿîrâ	little	N
kya	H4705	miṣʿār	a small thing	N
kya	H6810	ṣāʿîr	little	A
kya	H6812	ṣĕʿîrâ	youth	N
kyd	H6823	ṣāpâ	lay out	V
kyd	H6826	ṣippûy	plating	N
kyd	H6844	ṣāpît	rug	N
kyd	H6858	ṣepet	plated capital	N
kyf	H6822	ṣāpâ	look out	V
kyf	H4707	miṣpeh	observatory	N
kyf	H6836	ṣĕpîyâ	outlook-post	N
kyp	H6835	ṣappaḥat	jar	N
kyp	H6838	ṣĕpîḥit	flat cake	N
kzb	H6845	ṣāpan	hide	V
kzb	H4710	maṣpôn	hidden treasure	N
kzb	H6828	ṣāpôn	north	N
kzb	H6830	ṣĕpônî	northern	A
kzb	H6840	ṣāpîn	treasure	N
kzj	H6850	ṣāpap	chirp	V
kzj	H6851	ṣapṣāpâ	willow	N
laf	H6866	ṣārab	burn	V
laf	H6867	ṣārāb	burning	A
laf	H6867	ṣārebet	scab	N
lba	H6879	ṣāraʿ	be stricken with leprosy	V
lba	H6880	ṣirʿâ	hornets	N
lba	H6883	ṣāraʿat	leprosy	N
lbf	H6884	ṣārap	smelt	V
lbf	H4715	maṣrēp	crucible	N
lbf	H6885	ṣōrĕpî	goldsmiths	N
lbk	H6887	ṣārar	bind	V
lbk	H1222	bĕṣar	straits	N
lbk	H3334	yāṣar	bind	V
lbk	H4712	mēṣar	straits	N
lbk	H6862	ṣar	straits	N
lbk	H6862	ṣar	narrow	A
lbk	H6869	ṣārâ	straits	N
lbk	H6872	ṣĕrôr	bundle	N
lbk	H6887	ṣārar	suffer distress	V
lbl	H6887	ṣārar	shew hostility toward	V
lbl	H6862	ṣar	adversary	A
lbl	H6869	ṣārâ	vexer	N
lbl	H6887	ṣārar	make a rival-wife	V
lbm	H6862	ṣar	pebble	A
lbm	H6864	ṣōr	knives of flint	N
lbm	H6872	ṣĕrôr	pebble	N
lbw	H6894	qab	ḳab	N
lbw	H6898	qubbâ	large vaulted tent	N
lca	H6896	qēbâ	stomach	N
lca	H6897	qōbâ	stomach	N
lcd	H6901	qābal	receive	V
lcd	H6904	qĕbōl	battering-ram	N
lcd	H6905	qābāl	presence	N
lch	H6908	qābaṣ	gather	V
lch	H6899	qibbûṣ	heap	N
lch	H6910	qĕbuṣâ	a gathering	N
lcm	H6912	qābar	bury	V
lcm	H6913	qeber	grave	N
lcm	H6900	qĕburâ	grave	N
lcq	H6916	qiddâ	cassia	N
lcq	H6936	qodqōd	head	N
lcu	H6919	qādaḥ	be kindled	V
lcu	H0688	ʾeqdāḥ	fiery glow	N
lcu	H6920	qaddaḥat	fever	N
lda	H6917	qādûm	ancient	N
lda	H6921	qādîm	East	N
lda	H6924	qēdem	eastward	D
lda	H6924	qedem	front	N
lda	H6923	qādam	come in front	V
lda	H6926	qidmâ	front	N
lda	H6927	qadmâ	antiquity	N
lda	H6930	qadmôn	eastern	A
lda	H6931	qadmōnî	former	A
ldl	H6937	qādar	be dark	V
ldl	H6940	qadrût	darkness	N
ldl	H6941	qĕdōrannît	as mourners	D
ldu	H4720	miqdāš	sacred place	N
ldu	H6918	qādôš	sacred	A
ldu	H6943	qedeš	Kedesh	Np
ldu	H6945	qādēš	temple-prostitute	N
ldu	H6946	qādēš	Kadesh. Compare	Np
ldu	H6942	qādaš	be set apart	V
ldu	H6944	qōdeš	apartness	N
ldu	H6948	qĕdēšâ	temple-prostitute	N
ldx	H6949	qāhâ	be blunt	V
ldx	H5356	qēhāyôn	bluntness	N
leb	H4721	maqhēl	assembly	N
leb	H6950	qāhal	assemble as an assembly	V
leb	H6951	qāhāl	assembly	N
leb	H6952	qĕhillâ	assembly	N
leb	H6953	qōhelet	collector	N
leb	H7035	qālah	assemble as a	V
lek	H6960	qāwâ	wait for	V
lek	H4723	miqweh	hope	N
lek	H6957	qaw	line	N
lek	H6961	qwh	cord	N
lek	H6978	qawqāw	might	N
lek	H8615	tiqwâ	hope	N
lek	H8615	tiqwâ	cord	N
lel	H6960	qāwâ	collect	V
lel	H4723	miqweh	collection	N
lel	H4724	miqwâ	reservoir	N
lep	H6962	qûṭ	feel a loathing	V
lep	H5354	nāqaṭ	feel a loathing	V
let	H6965	qûm	arise	V
let	H3351	yĕqûm	substance	N
let	H4725	māqôm	standing-place	N
let	H6967	qômâ	height	N
let	H6968	qômĕmîyût	uprightness	N
let	H7009	qîm	adversary	N
let	H7012	qîmâ	rising up	N
let	H7054	qāmâ	standing grain	N
let	H8617	tĕqûmâ	standing	N
let	H8618	tĕqômēm	opponent	V
lfc	H6975	qôṣ	thornbush	N
lfc	H6977	qĕwuṣṣôt	locks	N
lff	H6979	qûr	bore	V
lff	H4726	māqôr	spring	N
lfp	H6986	qeṭeb	destruction	N
lfp	H6987	qōṭeb	destruction	N
lft	H6991	qāṭal	slay	V
lft	H6993	qeṭel	slaughter	N
lfy	H6994	qāṭōn	be small	V
lfy	H6995	qĕṭōn	little	N
lfy	H6996	qāṭān	small	A
lfy	H6996	qāṭōn	small	A
lgd	H4729	miqṭār	place of sacrificial smoke	N
lgd	H6999	muqṭār	incense	N
lgd	H6999	mĕqaṭērâ	incense-altar	N
lgd	H4730	miqṭeret	censer	N
lgd	H6988	qĕṭôrâ	smoke of sacrifice	N
lgd	H7002	qiṭṭēr	incense	N
lgd	H6999	qāṭar	make sacrifices smoke	V
lgd	H7004	qĕṭōret	smoke	N
lgd	H7008	qîṭôr	thick smoke	N
lgi	H6958	qîʾ	vomit up	V
lgi	H6892	qēʾ	what is vomited up	N
lgi	H6892	qîʾ	vomit	N
lgq	H7013	qayin	spear	N
lgq	H7015	qînâ	elegy	N
lgq	H6969	qînēn	chant an elegy	V
lgy	H6972	qyṣ	summer	N
lgy	H7019	qayiṣ	summer	N
lhm	H7034	qālâ	be lightly esteemed	V
lhm	H7036	qālôn	ignominy	N
lhn	H7033	qālâ	roast	V
lhn	H7039	qālî	parched	N
lhw	H7043	qālal	be slight	V
lhw	H7022	qîqālôn	disgrace	N
lhw	H7031	qal	light	A
lhw	H6963	qōl	lightness	N
lhw	H7044	qālāl	burnished	A
lhw	H7045	qĕlālâ	curse	N
lhw	H7052	qĕlōqēl	contemptible	A
lia	H7046	qālas	mock	V
lia	H7047	qeles	derision	N
lia	H7048	qallāsâ	ridicule	N
lif	H7049	qālaʿ	carve	V
lif	H4734	miqlaʿat	carving	N
lig	H7049	qālaʿ	sling	V
lig	H7050	qelaʿ	curtain	N
lig	H7050	qelaʿ	sling	N
lig	H7051	qallāʿ	slinger	N
lir	H7061	qāmaṣ	enclose with the hand	V
lir	H7062	qōmeṣ	closed hand	N
lit	H7057	qimmôś	thistles	N
lit	H7063	qimmāśôn	thistles	N
liy	H7067	qannāʾ	jealous	A
liy	H7065	qānāʾ	be jealous	V
liy	H7068	qinʾâ	ardour	N
liy	H7072	qannôʾ	jealous	A
ljc	H7069	qānâ	get	V
ljc	H4735	miqneh	cattle	N
ljc	H4736	miqnâ	purchase	N
ljc	H7075	qinyān	thing got	N
ljk	H7064	qēn	nest	N
ljk	H7077	qinnēn	make a nest	V
ljq	H4738	miqsām	divination	N
ljq	H7081	qesem	divination	N
ljq	H7080	qāsam	practise divination	V
ljw	H7086	qĕʿārâ	dish	N
ljw	H8258	šĕqaʿărûrâ	depression	N
lkb	H7088	qāpad	gather together	V
lkb	H7090	qippōd	porcupine	N
lkb	H7089	qĕpādâ	shuddering	N
lki	H7094	qāṣab	cut off	V
lki	H7095	qeṣeb	cut	N
lkm	H7096	qāṣâ	cut off	V
lkm	H7097	qēṣeh	end	N
lkm	H7097	qāṣeh	end	N
lkm	H7098	qāṣâ	end	N
lkm	H7099	qāṣû	end	N
lkm	H7117	qĕṣāt	end	N
lky	H7106	qāṣaʿ	scrape	V
lky	H4741	maqṣuʿâ	scraping tool	N
lky	H7102	qĕṣîʿâ	cassia	N
lkz	H4740	miqṣōaʿ	place of corner-structure	N
lkz	H4742	mĕquṣʿâ	place of corner-structure	N
lkz	H7106	qāṣaʿ	cornered	V
llc	H7107	qāṣap	be wroth	V
llc	H7110	qeṣep	wrath	N
lld	H7110	qeṣep	splinter	N
lld	H7111	qĕṣāpâ	a snapping	N
llf	H7112	qāṣaṣ	cut off	V
llf	H7020	qîṣôn	at the end	A
llf	H7093	qēṣ	end	N
llg	H7114	qāṣēr	be short	V
llg	H7116	qāṣēr	short	A
llg	H7115	qōṣer	shortness	N
lli	H7114	qāṣar	reap	V
lli	H7105	qāṣîr	harvesting	N
lli	H7105	qāṣîr	boughs	N
lln	H7121	qārāʾ	call	V
lln	H4744	miqrāʾ	convocation	N
lln	H7124	qōrēʾ	partridge	N
lln	H7148	qārîʾ	called	A
lln	H7150	qĕrîʾâ	proclamation	N
llo	H7122	qārāʾ	encounter	V
llo	H7125	qirʾâ	encounter	N
llu	H7126	qārab	come near	V
llu	H7128	qĕrāb	battle	N
llu	H7131	qārēb	approaching	A
llu	H7138	qārōb	near	A
llu	H7132	qirbâ	approach	N
llu	H7133	qurbān	offering	N
llu	H7133	qorbān	offering	N
lmd	H7136	qārâ	encounter	V
lmd	H4746	mĕqāreh	beam-work	N
lmd	H4745	miqreh	accident	N
lmd	H6982	qôrâ	rafter	N
lmd	H7137	qāreh	chance	N
lmd	H7136	qārâ	lay the beams of	V
lmd	H7147	qĕrî	opposition	N
lmd	H7151	qiryâ	town	N
lmd	H7176	qeret	town	N
lmi	H7139	qāraḥ	make bald	V
lmi	H7142	qērēaḥ	bald	A
lmi	H7144	qorḥâ	baldness	N
lmi	H7146	qāraḥat	baldness of head	N
lnc	H7161	qeren	horn	N
lnc	H7160	qāran	shoot out horns	V
lnh	H7164	qāras	bend down	V
lnh	H7165	qeres	hook	N
lnh	H7166	qarsōl	ankle	N
lnk	H7167	qāraʿ	tear	V
lnk	H7168	qeraʿ	torn piece	N
lnm	H7169	qāraṣ	nip	V
lnm	H7171	qereṣ	nipping	N
lnq	H6979	qārar	be cold	V
lnq	H4747	mĕqērâ	coolness	N
lnq	H7119	qar	cool	A
lnq	H7120	qōr	cold	N
lnq	H7135	qārâ	coolness	N
lny	H4750	miqšâ	place	N
lny	H7180	qiššuʾâ	cucumber	N
lod	H7181	qāšab	incline	V
lod	H7182	qešeb	attentiveness	N
lod	H7183	qaššāb	attentive	A
lod	H7183	qaššub	hearkening	A
lof	H7185	qāšâ	be hard	V
lof	H7186	qāšeh	hard	A
lof	H7190	qĕšî	stubbornness	N
log	H4748	miqšeh	turner’s work	N
log	H4749	miqšâ	hammered work	N
loh	H7083	qeset	pot	N
loh	H7184	qaśwâ	jug	N
lot	H7194	qāšar	bind	V
lot	H7195	qešer	conspiracy	N
lot	H7196	qiššurîm	bands	N
lox	H7179	qaš	stubble	N
lox	H7197	qāšaš	gather stubble	V
lpd	H7200	rāʾâ	see	V
lpd	H3070	yĕhōwâ yirʾeh	see	N
lpd	H4758	marʾeh	sight	N
lpd	H4759	marʾâ	mirror	N
lpd	H4759	marʾâ	vision	N
lpd	H7202	rāʾeh	seeing	A
lpd	H7203	rōʾeh	vision	N
lpd	H7203	rōʾeh	seer	N
lpd	H7205	rĕʾûbēn	Reuben	Np
lpd	H7207	raʾăwâ	see	V
lpd	H7212	rĕʾût	look	N
lpd	H7209	rĕʾî	mirror	N
lpd	H7210	rŏʾî	looking	N
lpr	H7213	rāʾam	rise	V
lpr	H7214	rĕʾēm	wild ox	N
lpr	H7215	rāʾmôt	corals	N
lpx	H7218	rōʾš	head	N
lpx	H4761	mĕraʾăšāwōt	place at the head	N
lpx	H4763	mĕraʾăšāwōt	place at the head	N
lpx	H7221	riʾšâ	beginning-time	N
lpx	H7222	rōʾšâ	top	N
lpx	H7223	riʾšôn	former	A
lpx	H7225	rēʾšît	beginning	N
lpx	H7224	riʾšōnî	first	A
lpx	H7226	raʾăšōt	place at the head	N
lqi	H7232	rābab	shoot	V
lqi	H7228	rab	archer	N
lqj	H7231	rābab	be many	V
lqj	H7227	rab	chief	N
lqj	H7227	rab	much	A
lqj	H7230	rōb	multitude	N
lqj	H7233	rĕbābâ	multitude	N
lqj	H7239	ribbô	ten thousand	N
lqj	H7241	rĕbîbîm	copious showers	N
lql	H7234	rābad	be-spread	V
lql	H4765	marbād	spread	N
lqo	H7235	rābâ	be much	V
lqo	H0697	ʾarbeh	locust	N
lqo	H4767	mirbâ	much	N
lqo	H4766	marbeh	increasing	N
lqo	H4768	marbît	increase	N
lqo	H8635	tarbût	increase	N
lqo	H8636	tarbît	increment	N
lrc	H7252	rebaʿ	lie stretched out	V
lrc	H7250	rābaʿ	lie stretched out	V
lrh	H0702	ʾarbaʿ	four	N
lrh	H0705	ʾarbāʿîm	forty	N
lrh	H0706	ʾarbaʿtayim	four	D
lrh	H7243	rĕbîʿî	fourth	A
lrh	H7256	ribbēaʿ	pertaining to the fourth	A
lrh	H7253	rebaʿ	fourth part	N
lrh	H7251	rābaʿ	squared	V
lrh	H7255	rōbaʿ	fourth part	N
lrj	H7257	rābaṣ	stretch oneself out	V
lrj	H4769	marbēṣ	reclining place	N
lrj	H7258	rēbeṣ	place of	N
lrq	H7264	rāgaz	be agitated	V
lrq	H0712	ʾargaz	box	N
lrq	H7268	raggāz	quivering	A
lrq	H7267	rōgez	agitation	N
lrq	H7269	rogzâ	a quivering	N
lrt	H7272	regel	foot	N
lrt	H4772	margĕlôt	place of the feet	N
lrt	H7270	rāgal	foot it	V
lrt	H7273	raglî	on foot	A
lrt	H8637	tirgal	foot it	V
lrz	H7275	rāgam	stone	V
lrz	H4773	margēmâ	sling	N
lrz	H7277	rigmâ	heap	N
lsc	H7279	rāgan	murmur	V
lsc	H5372	nirgān	murmur	V
lsf	H7280	rāgaʿ	be at rest	V
lsf	H4771	margôaʿ	rest	N
lsf	H4774	margēʿâ	rest	N
lsf	H7282	rāgēaʿ	restful	A
lsg	H7280	rāgaʿ	disturb	V
lsg	H7281	regaʿ	a moment	N
lsj	H7283	rāgaš	be in tumult	V
lsj	H7285	regeš	throng	N
lsj	H7285	rigšâ	throng	N
lsl	H7286	rādad	beat out	V
lsl	H7289	rĕdîd	wide wrapper	N
lsq	H7290	rādam	be in	V
lsq	H8639	tardēmâ	deep sleep	N
lss	H7291	rādap	pursue	V
lss	H4783	murdāp	persecution	N
lsv	H7292	rāhab	act stormily	V
lsv	H4062	madhēbâ	boisterous	N
lsv	H7293	rahab	storm	N
lsv	H7294	rahab	Rahab	N
lsv	H7295	rāhāb	proud	A
lsv	H7296	rōhāb	pride	N
lte	H7298	rahaṭ	lock	N
lte	H7351	rāhîṭ	rafters	N
ltg	H7300	rûd	wander restlessly	V
ltg	H4788	mārôd	restlessness	N
ltj	H7301	rāwâ	be saturated	V
ltj	H7302	rāweh	watered	A
ltj	H7310	rĕwāyâ	saturation	N
ltj	H7377	rî	moisture	N
ltl	H7304	rāwaḥ	be wide	V
ltl	H7305	rewaḥ	room	N
ltl	H7309	rĕwāḥâ	respite	N
ltn	H7307	rûaḥ	breath	N
ltn	H7306	rîaḥ	smell	V
ltn	H7381	rêaḥ	scent	N
ltr	H7311	rûm	be high	V
ltr	H4791	mārôm	height	N
ltr	H7315	rôm	on high	D
ltr	H7312	rûm	height	N
ltr	H7317	rômâ	haughtily	A
ltr	H7318	rômām	extolling	N
ltr	H7319	rômĕmâ	extolling	N
ltr	H7427	rômēmût	uprising	N
ltr	H7413	rāmâ	height	N
ltr	H7419	rāmût	height	N
ltr	H8641	tĕrûmâ	contribution	N
ltr	H8642	tĕrûmîyâ	what belongs to a contribution	N
ltz	H7321	rûaʿ	raise a shout	V
ltz	H7452	rēaʿ	shouting	N
ltz	H8643	tĕrûʿâ	shout of war	N
lub	H7323	rûṣ	run	V
lub	H4793	mērôṣ	running	N
lub	H4794	mĕrûṣâ	running	N
luc	H7326	rûš	be in want	V
luc	H7389	rîš	poverty	N
luc	H7389	rêš	poverty	N
luf	H7329	rāzâ	be lean	V
luf	H7330	rāzeh	lean	A
luf	H7332	rāzôn	leanness	N
luf	H7334	rāzî	leanness	N
luj	H4797	mirzaḥ	cry	N
luj	H4798	marzēaḥ	cry	N
lum	H7336	rāzan	be weighty	V
lum	H7333	rāzôn	potentate	N
luo	H7337	rāḥab	be wide	V
luo	H4800	merḥāb	broad	N
luo	H7338	raḥab	breadth	N
luo	H7342	rāḥāb	wide	A
luo	H7341	rōḥab	breadth	N
luo	H7339	rĕḥôb	broad open place	N
lvk	H7349	raḥûm	compassionate	A
lvk	H7358	reḥem	womb	N
lvk	H7356	raḥam	womb	N
lvk	H7355	rāḥam	love	V
lvk	H7361	raḥămâ	womb	N
lvk	H7356	raḥămîm	compassion	N
lvk	H7362	raḥămānî	compassionate women	A
lvs	H7364	rāḥaṣ	wash	V
lvs	H7366	raḥaṣ	washing	N
lvs	H7367	raḥṣâ	bathing place	N
lvv	H7368	rāḥaq	be far	V
lvv	H4801	merḥāq	distant place	N
lvv	H7369	rāḥēq	removing	A
lvv	H7350	rāḥōq	distant	A
lvx	H7370	rāḥaš	keep moving	V
lvx	H4802	marḥešet	stew-pan	N
lvz	H7372	rāṭēb	be moist	V
lvz	H7373	rāṭōb	moist	A
lwi	H7378	rîb	strive	V
lwi	H3377	yārēb	Jareb	N
lwi	H3401	yārîb	opponent	N
lwi	H4808	mĕrîbâ	strife	N
lwi	H7379	rîb	strife	N
lwq	H7324	rîq	make empty	V
lwq	H7385	rîq	emptiness	N
lwq	H7386	rêq	empty	A
lwq	H7387	rêqām	emptily	D
lwt	H7325	rîr	flow	V
lwt	H7388	rîr	slimy juice	N
lxc	H7392	rākab	mount and ride	V
lxc	H4817	merkāb	chariot	N
lxc	H4818	merkābâ	chariot	N
lxc	H7393	rekeb	chariotry	N
lxc	H7395	rakkāb	charioteer	N
lxc	H7396	rikbâ	riding	N
lxc	H7398	rĕkûb	chariot	N
lxj	H7401	rākak	be tender	V
lxj	H4816	mōrek	softness	N
lxj	H7390	rak	tender	A
lxj	H7391	rōk	tender	N
lxk	H7402	rākal	go about	V
lxk	H4819	markōlet	place of trade	N
lxk	H7400	rākîl	slander	N
lxk	H7404	rĕkullâ	trade	N
lxo	H7405	rākas	bind	V
lxo	H7406	rekes	roughness	N
lxo	H7407	rōkes	snare	N
lxr	H7408	rākaš	collect	V
lxr	H7399	rĕkûš	property	N
lxr	H7409	rekeš	steeds	N
lxv	H7411	rāmâ	beguile	V
lxv	H4820	mirmâ	deceit	N
lxv	H7423	rĕmîyâ	deceit	N
lxv	H8649	tormâ	in treachery	N
lxv	H8649	tormît	deceitfulness	N
lyp	H7415	rimmâ	worm	N
lyp	H7311	rāmam	be wormy	V
lys	H7429	rāmas	trample	V
lys	H4823	mirmās	trampling-place	N
lyu	H7430	rāmaś	creep	V
lyu	H7431	remeś	creeping things	N
lzf	H7444	rannēn	give a ringing cry	V
lzf	H7438	rōn	ringing cry	N
lzf	H7440	rinnâ	ringing cry	N
lzf	H7442	rānan	give a ringing cry	V
lzf	H7445	rĕnānâ	shout	N
lzf	H7443	rĕnānîm	piercing cries	N
lzp	H7450	rāsas	moisten	V
lzp	H7447	rāsîs	drop	N
lzy	H7456	rāʿēb	be hungry	V
lzy	H7457	rāʿēb	hungry	A
lzy	H7458	rāʿāb	famine	N
lzy	H7459	rĕʿābôn	hunger	N
mac	H7460	rāʿad	tremble	V
mac	H7461	raʿad	trembling	N
mac	H7461	rĕʿadâ	shudder	N
mai	H7462	rāʿâ	associate with	V
mai	H4828	mērēaʿ	friend	N
mai	H7453	rēaʿ	friend	N
mai	H7463	rēʿeh	friend	N
mai	H7464	rēʿâ	companion	N
mai	H7462	rāʿâ	be a special friend	V
mai	H7468	rĕʿût	fellow	N
mai	H7474	raʿyâ	companion	N
maj	H7462	rāʿâ	pasture	V
maj	H4829	mirʿeh	pasturage	N
maj	H4830	marʿît	pasturing	N
maj	H7471	rĕʿî	pasture	N
maj	H7473	rōʿî	pasture	V
mal	H7454	rēaʿ	purpose	N
mal	H7469	rĕʿût	longing	N
mal	H7475	raʿyôn	desire	N
maw	H7477	rāʿal	quiver	V
maw	H7478	raʿal	reeling	N
maw	H7479	rĕʿālâ	veil	N
maw	H8653	tarʿēlâ	reeling	N
mbb	H7482	raʿam	thunder	N
mbb	H7481	rāʿam	thunder	V
mbb	H7483	raʿmâ	vibration	N
mbj	H7489	rāʿaʿ	break	V
