# Verb argument-slot filler profiles, recovered from BHSA syntax (via Context-Fabric
# annotation, cached in resources/occurrences/hbo.db + hbo_syntax.db -- no corpus mount
# needed). slot in {Subj, Objc, Cmpl, PreC}. count: occurrences across the OT.
# Raw material for the text-anchored yardstick -- see
# internal-docs/text-anchored-semantics-plan.md. Not SDBH-derived.
verb_strong	slot	filler_strong	count
H1197	Cmpl	H7130	8
H1696	Cmpl	H0430	8
H1696	Cmpl	H8034	8
H1961	Cmpl	H0001	8
H1961	Cmpl	H0376	8
H1961	Cmpl	H1471	8
H1961	Cmpl	H4428	8
H1961	Cmpl	H5869	8
H1961	Cmpl	H8141	8
H1961	PreC	H0226	8
H1961	PreC	H0784	8
H1961	PreC	H1366	8
H1961	PreC	H2416	8
H1961	PreC	H3372	8
H1961	PreC	H5707	8
H1961	PreC	H7223	8
H1961	PreC	H7704	8
H1961	PreC	H8083	8
H1961	Subj	H0216	8
H1961	Subj	H1241	8
H1961	Subj	H1242	8
H1961	Subj	H1653	8
H1961	Subj	H3548	8
H1961	Subj	H3899	8
H1961	Subj	H3967	8
H1961	Subj	H4294	8
H1961	Subj	H4735	8
H1961	Subj	H5030	8
H1961	Subj	H5038	8
H1961	Subj	H5315	8
H1961	Subj	H6187	8
H1961	Subj	H7651	8
H1980	Cmpl	H2022	8
H1980	Cmpl	H5971	8
H1980	Subj	H8147	8
H2026	Objc	H0376	8
H2181	Cmpl	H0430	8
H2280	Objc	H2543	8
H2287	Objc	H2282	8
H2388	Objc	H3820	8
H2398	Cmpl	H0430	8
H2421	Subj	H5315	8
H2654	Subj	H4428	8
H2865	Cmpl	H6440	8
H3045	Objc	H3824	8
H3045	Subj	H1471	8
H3318	Cmpl	H6547	8
H3318	Subj	H0802	8
H3341	Objc	H0784	8
H3381	Cmpl	H8064	8
H3381	Subj	H1121	8
H3381	Subj	H4428	8
H3423	Objc	H0567	8
H3427	Subj	H3605	8
H3680	Objc	H6440	8
H3772	Objc	H3605	8
H3920	Objc	H1323	8
H3947	Objc	H2543	8
H3947	Objc	H5650	8
H3947	Objc	H7651	8
H3947	Subj	H0376	8
H4058	Objc	H8179	8
H4191	Objc	H1121	8
H4191	Subj	H4428	8
H4191	Subj	H5650	8
H4422	Cmpl	H3027	8
H4672	Objc	H0376	8
H4672	Subj	H0376	8
H5060	Cmpl	H2930	8
H5127	Subj	H3605	8
H5186	Cmpl	H0310	8
H5186	Objc	H0168	8
H5221	Objc	H1060	8
H5221	Objc	H1419	8
H5221	Objc	H4347	8
H5265	Subj	H4264	8
H5337	Subj	H0430	8
H5375	Objc	H0802	8
H5375	Objc	H5251	8
H5375	Subj	H3605	8
H5414	Cmpl	H0341	8
H5414	Cmpl	H0727	8
H5414	Cmpl	H2416	8
H5414	Cmpl	H3709	8
H5414	Cmpl	H4399	8
H5414	Cmpl	H6547	8
H5414	Cmpl	H7272	8
H5414	Cmpl	H8432	8
H5414	Cmpl	H8478	8
H5414	Cmpl	H8571	8
H5414	Objc	H0341	8
H5414	Objc	H0376	8
H5414	Objc	H2233	8
H5414	Objc	H2416	8
H5414	Objc	H2580	8
H5414	Objc	H2981	8
H5414	Objc	H4467	8
H5414	Objc	H5315	8
H5414	Objc	H6944	8
H5414	Subj	H0001	8
H5493	Cmpl	H1870	8
H5493	Cmpl	H7451	8
H5493	Objc	H1116	8
H5493	Subj	H1116	8
H5647	Objc	H0168	8
H5647	Objc	H4150	8
H5674	Cmpl	H8432	8
H5674	Subj	H0376	8
H5927	Cmpl	H0310	8
H5927	Cmpl	H6440	8
H5927	Objc	H8002	8
H5927	Subj	H3548	8
H5927	Subj	H7837	8
H5975	Objc	H1817	8
H5975	Objc	H3548	8
H5975	Subj	H0376	8
H5975	Subj	H3605	8
H5975	Subj	H4428	8
H6213	Cmpl	H0259	8
H6213	Objc	H2213	8
H6213	Objc	H2428	8
H6213	Objc	H4421	8
H6213	Objc	H4503	8
H6213	Objc	H5766	8
H6213	Objc	H6235	8
H6213	Objc	H6459	8
H6213	Objc	H7651	8
H6213	Objc	H8081	8
H6213	Objc	H8451	8
H6213	Subj	H3027	8
H6299	Objc	H1060	8
H6485	Objc	H3605	8
H6581	Subj	H5061	8
H6680	Objc	H0001	8
H6680	Objc	H3548	8
H6680	Subj	H3548	8
H6743	Subj	H7307	8
H6912	Cmpl	H6913	8
H6965	Objc	H1121	8
H7121	Cmpl	H0259	8
H7121	Cmpl	H5650	8
H7126	Cmpl	H3605	8
H7126	Objc	H1241	8
H7126	Objc	H2460	8
H7126	Objc	H3605	8
H7126	Objc	H7651	8
H7126	Objc	H8549	8
H7200	Cmpl	H3605	8
H7200	Objc	H0251	8
H7200	Objc	H1004	8
H7200	Objc	H6172	8
H7200	Subj	H0001	8
H7200	Subj	H3519	8
H7666	Objc	H0400	8
H7725	Cmpl	H0001	8
H7725	Cmpl	H3605	8
H7725	Cmpl	H5892	8
H7971	Objc	H2568	8
H7971	Objc	H8269	8
H7993	Objc	H3605	8
H8074	Subj	H3605	8
H8085	Cmpl	H5030	8
H8085	Objc	H7782	8
H8085	Subj	H0376	8
H8104	Objc	H1004	8
H8104	Objc	H1285	8
H8104	Objc	H7676	8
H8210	Cmpl	H4196	8
H8446	Objc	H0776	8
H0006	Cmpl	H0776	7
H0398	Objc	H2460	7
H0559	Cmpl	H3627	7
H0559	Cmpl	H7854	7
H0559	Subj	H0113	7
H0559	Subj	H0517	7
H0559	Subj	H6918	7
H0622	Cmpl	H5892	7
H0622	Subj	H1121	7
H0935	Cmpl	H0127	7
H0935	Cmpl	H1964	7
H0935	Cmpl	H3117	7
H0935	Cmpl	H3220	7
H0935	Cmpl	H8432	7
H0935	Objc	H0817	7
H0935	Objc	H1697	7
H0935	Objc	H4503	7
H0935	Objc	H8147	7
H0935	Subj	H0727	7
H0935	Subj	H1320	7
H0935	Subj	H2428	7
H0935	Subj	H5288	7
H0935	Subj	H7093	7
H0962	Objc	H0929	7
H0962	Objc	H7998	7
H1129	Cmpl	H0430	7
H1245	Objc	H6440	7
H1288	Objc	H3605	7
H1288	Subj	H3605	7
H1361	Subj	H3820	7
H1481	Cmpl	H0776	7
H1548	Objc	H7218	7
H1696	Cmpl	H6547	7
H1696	Subj	H0376	7
H1961	Cmpl	H0259	7
H1961	Cmpl	H6310	7
H1961	Cmpl	H8432	7
H1961	PreC	H0120	7
H1961	PreC	H0957	7
H1961	PreC	H2708	7
H1961	PreC	H2896	7
H1961	PreC	H5869	7
H1961	PreC	H7227	7
H1961	PreC	H7307	7
H1961	Subj	H1486	7
H1961	Subj	H2568	7
H1961	Subj	H3627	7
H1961	Subj	H3701	7
H1961	Subj	H3824	7
H1961	Subj	H4046	7
H1961	Subj	H4940	7
H1961	Subj	H5769	7
H1961	Subj	H6343	7
H1961	Subj	H6635	7
H1961	Subj	H8337	7
H1961	Subj	H8641	7
H1980	Cmpl	H0168	7
H1980	Cmpl	H0376	7
H1980	Cmpl	H3820	7
H1980	Cmpl	H4421	7
H1980	Subj	H1004	7
H1980	Subj	H5650	7
H2026	Cmpl	H2719	7
H2026	Objc	H0251	7
H2076	Objc	H1241	7
H2142	Objc	H8034	7
H2232	Objc	H2233	7
H2266	Objc	H3407	7
H2388	Objc	H4060	7
H2388	Objc	H8145	7
H2388	Subj	H0376	7
H2388	Subj	H3027	7
H2388	Subj	H6418	7
H2490	Objc	H7676	7
H2505	Objc	H0776	7
H2505	Objc	H7998	7
H2583	Subj	H1121	7
H2881	Cmpl	H1818	7
H3045	Subj	H0776	7
H3190	Subj	H3820	7
H3205	Subj	H1323	7
H3254	Subj	H1121	7
H3289	Subj	H4428	7
H3318	Cmpl	H0168	7
H3318	Objc	H3627	7
H3318	Subj	H1697	7
H3320	Cmpl	H6440	7
H3332	Cmpl	H7218	7
H3381	Subj	H0784	7
H3381	Subj	H3605	7
H3427	Cmpl	H4057	7
H3427	Cmpl	H4428	7
H3427	Cmpl	H5971	7
H3427	Objc	H0802	7
H3427	Subj	H0001	7
H3680	Objc	H3605	7
H3772	Cmpl	H0001	7
H3772	Objc	H0120	7
H3772	Objc	H0929	7
H3789	Objc	H8451	7
H3898	Cmpl	H4428	7
H3947	Objc	H0231	7
H3947	Objc	H0505	7
H3947	Objc	H0730	7
H3947	Objc	H2719	7
H3947	Objc	H4289	7
H3947	Objc	H4325	7
H3947	Objc	H5315	7
H3947	Objc	H7810	7
H3947	Objc	H8269	7
H3947	Objc	H8337	7
H3947	Objc	H8549	7
H3947	Subj	H0430	7
H3947	Subj	H0802	7
H3947	Subj	H2876	7
H3947	Subj	H5971	7
H3947	Subj	H7227	7
H4191	Subj	H3206	7
H4191	Subj	H8147	7
H4672	Cmpl	H3027	7
H5046	Cmpl	H5971	7
H5221	Cmpl	H6310	7
H5221	Subj	H0376	7
H5265	Cmpl	H4057	7
H5307	Subj	H0505	7
H5307	Subj	H6343	7
H5375	Cmpl	H1121	7
H5375	Objc	H0430	7
H5375	Objc	H5315	7
H5375	Objc	H7016	7
H5414	Cmpl	H4294	7
H5414	Cmpl	H6310	7
H5414	Objc	H0068	7
H5414	Objc	H0272	7
H5414	Objc	H0784	7
H5414	Objc	H1241	7
H5414	Objc	H2428	7
H5414	Objc	H4159	7
H5414	Objc	H4294	7
H5414	Objc	H5688	7
H5414	Objc	H5769	7
H5414	Objc	H6235	7
H5414	Objc	H7218	7
H5545	Cmpl	H5971	7
H5564	Subj	H1121	7
H5608	Objc	H7651	7
H5674	Cmpl	H0784	7
H5674	Cmpl	H1121	7
H5674	Cmpl	H5892	7
H5674	Objc	H1285	7
H5674	Subj	H1121	7
H5674	Subj	H5971	7
H5674	Subj	H7307	7
H5927	Cmpl	H4428	7
H5927	Objc	H5369	7
H5927	Subj	H1366	7
H5975	Cmpl	H1870	7
H5975	Cmpl	H3548	7
H5975	Subj	H1121	7
H6030	Objc	H1697	7
H6113	Subj	H4046	7
H6213	Cmpl	H0168	7
H6213	Cmpl	H1697	7
H6213	Cmpl	H6547	7
H6213	Cmpl	H8441	7
H6213	Objc	H0120	7
H6213	Objc	H0374	7
H6213	Objc	H0571	7
H6213	Objc	H2077	7
H6213	Objc	H2803	7
H6213	Objc	H3595	7
H6213	Objc	H3701	7
H6213	Objc	H5521	7
H6213	Objc	H5695	7
H6213	Objc	H5982	7
H6213	Objc	H6529	7
H6213	Subj	H1323	7
H6485	Objc	H5771	7
H6485	Objc	H5971	7
H6485	Subj	H0376	7
H6485	Subj	H4428	7
H6566	Objc	H3671	7
H6566	Objc	H7568	7
H6680	Objc	H3605	7
H6912	Objc	H4191	7
H6942	Objc	H3605	7
H6942	Subj	H1121	7
H6999	Cmpl	H0312	7
H6999	Cmpl	H0430	7
H7121	Cmpl	H5612	7
H7121	Cmpl	H5971	7
H7121	Subj	H0430	7
H7121	Subj	H6547	7
H7126	Cmpl	H4196	7
H7126	Objc	H3532	7
H7126	Objc	H8141	7
H7194	Subj	H1121	7
H7200	Objc	H0216	7
H7200	Objc	H0802	7
H7200	Objc	H1870	7
H7200	Objc	H4397	7
H7235	Objc	H2233	7
H7311	Cmpl	H5971	7
H7311	Objc	H7161	7
H7311	Objc	H8641	7
H7324	Objc	H2719	7
H7579	Objc	H4325	7
H7646	Objc	H3899	7
H7650	Cmpl	H0430	7
H7725	Cmpl	H0376	7
H7725	Cmpl	H4264	7
H7760	Cmpl	H1121	7
H7760	Cmpl	H3820	7
H7760	Cmpl	H8048	7
H7760	Objc	H0226	7
H7760	Objc	H2091	7
H7812	Objc	H6592	7
H7819	Objc	H1121	7
H7843	Objc	H0776	7
H7901	Cmpl	H0802	7
H7931	Cmpl	H8432	7
H7971	Cmpl	H4057	7
H7971	Objc	H1698	7
H7971	Objc	H4294	7
H8045	Cmpl	H6440	7
H8056	Subj	H5971	7
H8085	Cmpl	H4687	7
H8085	Objc	H0430	7
H8085	Objc	H8467	7
H8085	Subj	H5650	7
H8104	Subj	H1121	7
H8248	Objc	H6629	7
H8354	Objc	H1818	7
H8354	Objc	H7941	7
H0006	Objc	H6963	6
H0006	Subj	H7563	6
H0006	Subj	H8615	6
H0398	Cmpl	H3605	6
H0398	Objc	H1121	6
H0398	Objc	H3499	6
H0398	Objc	H5038	6
H0398	Objc	H6212	6
H0398	Subj	H3611	6
H0559	Cmpl	H0517	6
H0559	Cmpl	H5713	6
H0559	Subj	H0251	6
H0559	Subj	H0259	6
H0622	Objc	H5971	6
H0748	Subj	H3117	6
H0914	Cmpl	H6944	6
H0935	Cmpl	H0214	6
H0935	Cmpl	H1870	6
H0935	Cmpl	H2691	6
H0935	Cmpl	H3293	6
H0935	Cmpl	H4941	6
H0935	Cmpl	H4960	6
H0935	Cmpl	H7704	6
H0935	Cmpl	H8478	6
H0935	Objc	H0376	6
H0935	Objc	H2077	6
H0935	Objc	H2719	6
H0935	Objc	H3627	6
H0935	Objc	H3701	6
H0935	Subj	H1419	6
H0935	Subj	H2719	6
H0935	Subj	H3519	6
H0935	Subj	H4325	6
H0935	Subj	H6430	6
H0935	Subj	H7307	6
H0954	Subj	H3605	6
H0982	Cmpl	H0430	6
H1104	Objc	H3605	6
H1129	Objc	H8034	6
H1129	Subj	H1004	6
H1254	Subj	H0430	6
H1272	Cmpl	H6440	6
H1288	Subj	H0430	6
H1540	Subj	H4428	6
H1692	Cmpl	H0310	6
H1696	Cmpl	H5713	6
H1696	Objc	H7723	6
H1696	Objc	H8267	6
H1696	Subj	H4397	6
H1933	PreC	H6638	6
H1961	Cmpl	H0113	6
H1961	Cmpl	H4294	6
H1961	Cmpl	H8147	6
H1961	PreC	H0216	6
H1961	PreC	H0251	6
H1961	PreC	H0490	6
H1961	PreC	H1368	6
H1961	PreC	H1697	6
H1961	PreC	H2233	6
H1961	PreC	H2930	6
H1961	PreC	H3027	6
H1961	PreC	H3303	6
H1961	PreC	H4170	6
H1961	PreC	H4522	6
H1961	PreC	H4735	6
H1961	PreC	H5030	6
H1961	PreC	H5057	6
H1961	PreC	H5288	6
H1961	PreC	H5975	6
H1961	PreC	H6310	6
H1961	PreC	H6605	6
H1961	PreC	H6828	6
H1961	PreC	H7451	6
H1961	PreC	H7998	6
H1961	PreC	H8004	6
H1961	PreC	H8034	6
H1961	PreC	H8269	6
H1961	PreC	H8334	6
H1961	Subj	H0001	6
H1961	Subj	H0120	6
H1961	Subj	H0374	6
H1961	Subj	H0905	6
H1961	Subj	H2091	6
H1961	Subj	H2145	6
H1961	Subj	H2399	6
H1961	Subj	H3220	6
H1961	Subj	H3971	6
H1961	Subj	H4196	6
H1961	Subj	H4264	6
H1961	Subj	H5061	6
H1961	Subj	H6153	6
H1961	Subj	H6242	6
H1961	Subj	H6430	6
H1961	Subj	H6440	6
H1961	Subj	H7379	6
H1961	Subj	H7676	6
H1961	Subj	H7704	6
H1980	Cmpl	H0517	6
H1980	Cmpl	H1473	6
H2026	Objc	H4428	6
H2026	Objc	H7651	6
H2142	Objc	H0430	6
H2142	Objc	H5771	6
H2167	Objc	H8034	6
H2372	Objc	H7723	6
H2388	Objc	H6547	6
H2421	Objc	H3605	6
H2421	Objc	H5315	6
H2421	Subj	H1121	6
H2778	Objc	H0430	6
H2778	Objc	H2416	6
H3045	Cmpl	H4428	6
H3045	Objc	H0376	6
H3045	Objc	H1121	6
H3045	Objc	H8034	6
H3051	Objc	H3519	6
H3176	Cmpl	H1697	6
H3190	Cmpl	H1121	6
H3318	Cmpl	H8179	6
H3318	Objc	H1004	6
H3318	Objc	H6106	6
H3318	Subj	H1366	6
H3318	Subj	H3548	6
H3318	Subj	H5650	6
H3318	Subj	H8147	6
H3318	Subj	H8269	6
H3332	Objc	H8081	6
H3372	Cmpl	H0430	6
H3381	Subj	H1366	6
H3423	Objc	H3605	6
H3427	Cmpl	H1323	6
H3427	Objc	H5237	6
H3427	Subj	H0376	6
H3427	Subj	H0802	6
H3467	Cmpl	H3605	6
H3467	Objc	H5971	6
H3513	Objc	H3820	6
H3559	Objc	H3824	6
H3707	Objc	H0430	6
H3722	Cmpl	H5315	6
H3772	Cmpl	H0996	6
H3772	Cmpl	H1121	6
H3898	Cmpl	H6430	6
H3920	Objc	H3605	6
H3947	Cmpl	H1004	6
H3947	Objc	H3206	6
H3947	Objc	H3878	6
H3947	Objc	H5795	6
H3947	Objc	H5930	6
H3947	Objc	H8144	6
H3947	Objc	H8198	6
H3947	Objc	H8438	6
H3947	Subj	H4294	6
H4135	Subj	H2145	6
H4191	Subj	H0001	6
H4376	Cmpl	H3027	6
H4549	Subj	H3824	6
H4672	Objc	H2896	6
H5046	Cmpl	H0001	6
H5046	Cmpl	H0376	6
H5046	Cmpl	H1004	6
H5066	Subj	H3605	6
H5066	Subj	H5971	6
H5127	Cmpl	H5892	6
H5127	Subj	H0376	6
H5137	Cmpl	H0899	6
H5157	Subj	H1121	6
H5186	Cmpl	H0776	6
H5186	Objc	H4941	6
H5186	Objc	H8064	6
H5221	Cmpl	H6430	6
H5307	Cmpl	H5971	6
H5307	Cmpl	H8478	6
H5307	Subj	H1121	6
H5337	Cmpl	H3605	6
H5375	Cmpl	H4428	6
H5375	Cmpl	H5971	6
H5375	Objc	H1285	6
H5413	Subj	H2534	6
H5414	Cmpl	H0120	6
H5414	Cmpl	H0214	6
H5414	Cmpl	H0259	6
H5414	Cmpl	H0702	6
H5414	Cmpl	H2677	6
H5414	Cmpl	H2891	6
H5414	Cmpl	H5159	6
H5414	Cmpl	H7626	6
H5414	Cmpl	H8269	6
H5414	Objc	H1270	6
H5414	Objc	H1543	6
H5414	Objc	H2487	6
H5414	Objc	H2719	6
H5414	Objc	H3871	6
H5414	Objc	H4725	6
H5414	Objc	H5612	6
H5414	Objc	H5650	6
H5414	Objc	H5715	6
H5414	Objc	H6529	6
H5414	Objc	H8077	6
H5414	Objc	H8198	6
H5414	Subj	H5892	6
H5422	Objc	H1004	6
H5423	Objc	H4149	6
H5493	Cmpl	H1004	6
H5493	Cmpl	H1121	6
H5493	Cmpl	H3225	6
H5493	Cmpl	H6440	6
H5493	Cmpl	H8040	6
H5493	Objc	H0430	6
H5493	Objc	H5236	6
H5545	Cmpl	H5771	6
H5647	Objc	H1121	6
H5647	Subj	H1471	6
H5647	Subj	H4428	6
H5674	Objc	H5158	6
H5674	Objc	H6963	6
H5927	Cmpl	H0001	6
H5927	Objc	H0430	6
H5927	Subj	H6051	6
H5927	Subj	H6227	6
H5953	Cmpl	H6924	6
H5975	Cmpl	H0168	6
H5975	Cmpl	H3605	6
H5975	Cmpl	H5892	6
H5975	Subj	H5971	6
H6113	Objc	H3581	6
H6213	Cmpl	H0113	6
H6213	Cmpl	H0567	6
H6213	Objc	H0899	6
H6213	Objc	H1116	6
H6213	Objc	H3117	6
H6213	Objc	H3477	6
H6213	Objc	H8057	6
H6327	Cmpl	H1471	6
H6419	Cmpl	H4725	6
H6485	Cmpl	H1004	6
H6743	Objc	H1870	6
H6823	Cmpl	H2091	6
H6908	Cmpl	H0776	6
H6908	Cmpl	H3605	6
H6908	Subj	H0376	6
H6942	Objc	H7676	6
H6942	Subj	H3548	6
H6950	Objc	H5713	6
H6950	Objc	H8269	6
H6965	Cmpl	H0251	6
H6965	Cmpl	H0310	6
H6965	Objc	H0068	6
H6965	Objc	H3605	6
H6965	Objc	H4908	6
H6965	Subj	H3548	6
H6999	Objc	H3605	6
H6999	Objc	H7004	6
H7121	Cmpl	H2205	6
H7121	Cmpl	H5288	6
H7126	Cmpl	H0168	6
H7126	Cmpl	H1121	6
H7126	Objc	H8147	6
H7200	Cmpl	H0430	6
H7200	Objc	H3027	6
H7200	Objc	H3519	6
H7200	Objc	H5892	6
H7200	Objc	H5999	6
H7200	Subj	H8269	6
H7264	Subj	H0776	6
H7270	Objc	H0776	6
H7275	Cmpl	H0068	6
H7311	Objc	H3027	6
H7411	Cmpl	H5135	6
H7617	Objc	H0505	6
H7650	Cmpl	H8034	6
H7665	Objc	H5923	6
H7725	Cmpl	H0639	6
H7725	Cmpl	H2740	6
H7725	Cmpl	H4428	6
H7725	Objc	H0639	6
H7725	Objc	H1121	6
H7725	Objc	H1576	6
H7725	Objc	H3701	6
H7725	Objc	H5315	6
H7725	Objc	H7462	6
H7725	Subj	H4397	6
H7760	Cmpl	H0430	6
H7760	Cmpl	H1870	6
H7760	Cmpl	H3027	6
H7760	Cmpl	H3709	6
H7760	Cmpl	H4428	6
H7760	Cmpl	H5971	6
H7760	Objc	H0068	6
H7760	Objc	H0776	6
H7760	Objc	H3824	6
H7760	Objc	H5869	6
H7812	Cmpl	H6635	6
H7812	Subj	H3605	6
H7819	Objc	H6453	6
H7891	Objc	H2319	6
H7971	Cmpl	H0310	6
H7971	Cmpl	H5892	6
H7971	Objc	H2428	6
H7971	Objc	H3548	6
H7971	Objc	H5288	6
H7971	Subj	H0376	6
H7971	Subj	H0430	6
H7993	Cmpl	H6440	6
H8045	Objc	H3605	6
H8056	Subj	H3820	6
H8085	Cmpl	H0001	6
H8085	Cmpl	H5650	6
H8085	Cmpl	H8605	6
H8085	Objc	H1121	6
H8085	Objc	H4405	6
H8085	Objc	H6818	6
H8085	Objc	H8052	6
H8210	Cmpl	H3247	6
H8210	Cmpl	H6440	6
H8210	Objc	H3605	6
H8210	Objc	H5355	6
H8259	Cmpl	H1157	6
H8313	Objc	H5785	6
H8313	Objc	H5892	6
H8610	Objc	H4428	6
H0157	Subj	H5315	5
H0215	Subj	H1242	5
H0398	Cmpl	H0784	5
H0398	Cmpl	H6086	5
H0398	Objc	H1706	5
H0398	Objc	H6086	5
H0398	Objc	H6629	5
H0398	Subj	H1320	5
H0398	Subj	H3548	5
H0539	Cmpl	H1697	5
H0539	Subj	H1697	5
H0559	Cmpl	H2022	5
H0559	Cmpl	H3427	5
H0559	Cmpl	H5375	5
H0559	Cmpl	H5892	5
H0559	Objc	H2493	5
H0559	Subj	H0341	5
H0559	Subj	H1004	5
H0559	Subj	H3427	5
H0559	Subj	H5291	5
H0622	Objc	H2205	5
H0622	Subj	H6430	5
H0935	Cmpl	H0113	5
H0935	Cmpl	H0259	5
H0935	Cmpl	H0517	5
H0935	Cmpl	H1167	5
H0935	Cmpl	H1285	5
H0935	Cmpl	H4014	5
H0935	Cmpl	H5030	5
H0935	Cmpl	H5676	5
H0935	Cmpl	H7130	5
H0935	Objc	H0001	5
H0935	Objc	H1061	5
H0935	Objc	H1419	5
H0935	Objc	H2091	5
H0935	Objc	H3899	5
H0935	Objc	H5929	5
H0935	Objc	H5930	5
H0935	Objc	H7225	5
H0935	Objc	H8141	5
H0935	Subj	H0001	5
H0935	Subj	H0113	5
H0935	Subj	H0259	5
H0935	Subj	H0776	5
H0935	Subj	H3878	5
H0935	Subj	H5387	5
H0935	Subj	H5713	5
H0935	Subj	H6189	5
H0935	Subj	H7045	5
H0962	Objc	H0957	5
H0962	Objc	H5892	5
H1129	Objc	H0424	5
H1129	Objc	H1785	5
H1129	Objc	H4026	5
H1197	Subj	H0784	5
H1245	Cmpl	H3027	5
H1245	Objc	H0430	5
H1254	Objc	H0120	5
H1288	Objc	H1121	5
H1288	Objc	H4428	5
H1288	Objc	H8034	5
H1478	Subj	H3605	5
H1481	Subj	H1616	5
H1540	Cmpl	H0127	5
H1540	Objc	H0269	5
H1540	Subj	H7227	5
H1556	Objc	H0068	5
H1602	Subj	H5315	5
H1696	Cmpl	H1471	5
H1696	Cmpl	H3027	5
H1696	Objc	H3577	5
H1696	Objc	H7462	5
H1696	Objc	H7892	5
H1696	Subj	H0001	5
H1696	Subj	H0113	5
H1696	Subj	H1121	5
H1696	Subj	H5030	5
H1846	Subj	H5369	5
H1869	Objc	H7198	5
H1875	Cmpl	H1167	5
H1961	Cmpl	H0226	5
H1961	Cmpl	H0251	5
H1961	Cmpl	H0929	5
H1961	Cmpl	H0957	5
H1961	Cmpl	H4940	5
H1961	Cmpl	H5104	5
H1961	Cmpl	H5650	5
H1961	Cmpl	H6240	5
H1961	PreC	H0168	5
H1961	PreC	H0214	5
H1961	PreC	H0314	5
H1961	PreC	H0929	5
H1961	PreC	H1323	5
H1961	PreC	H1828	5
H1961	PreC	H2764	5
H1961	PreC	H3427	5
H1961	PreC	H3444	5
H1961	PreC	H3490	5
H1961	PreC	H4264	5
H1961	PreC	H4294	5
H1961	PreC	H4325	5
H1961	PreC	H4417	5
H1961	PreC	H4557	5
H1961	PreC	H4720	5
H1961	PreC	H5045	5
H1961	PreC	H5079	5
H1961	PreC	H5159	5
H1961	PreC	H5315	5
H1961	PreC	H5355	5
H1961	PreC	H5439	5
H1961	PreC	H5771	5
H1961	PreC	H7045	5
H1961	PreC	H7814	5
H1961	PreC	H8064	5
H1961	PreC	H8478	5
H1961	Subj	H0312	5
H1961	Subj	H1259	5
H1961	Subj	H1285	5
H1961	Subj	H1353	5
H1961	Subj	H1581	5
H1961	Subj	H2022	5
H1961	Subj	H2416	5
H1961	Subj	H2506	5
H1961	Subj	H2543	5
H1961	Subj	H2719	5
H1961	Subj	H2919	5
H1961	Subj	H3519	5
H1961	Subj	H3742	5
H1961	Subj	H3878	5
H1961	Subj	H4306	5
H1961	Subj	H4720	5
H1961	Subj	H4941	5
H1961	Subj	H6666	5
H1961	Subj	H6946	5
H1961	Subj	H6963	5
H1961	Subj	H7451	5
H1980	Cmpl	H0251	5
H1980	Cmpl	H0259	5
H1980	Cmpl	H2822	5
H1980	Cmpl	H4325	5
H1980	Subj	H4397	5
H2026	Objc	H0505	5
H2026	Objc	H5030	5
H2076	Objc	H0505	5
H2076	Objc	H7794	5
H2076	Objc	H8426	5
H2142	Objc	H2617	5
H2167	Cmpl	H0430	5
H2199	Cmpl	H0430	5
H2199	Subj	H1121	5
H2342	Cmpl	H6440	5
H2363	Cmpl	H5833	5
H2388	Objc	H0919	5
H2388	Objc	H8179	5
H2388	Subj	H2677	5
H2388	Subj	H7458	5
H2398	Subj	H0376	5
H2505	Cmpl	H3605	5
H2583	Cmpl	H4057	5
H2583	Cmpl	H4908	5
H2620	Cmpl	H3671	5
H2654	Cmpl	H3366	5
H2803	Objc	H7462	5
H2859	Cmpl	H4428	5
H2864	Cmpl	H7023	5
H2891	Subj	H3548	5
H2930	Cmpl	H3605	5
H2930	Subj	H3548	5
H3034	Objc	H1121	5
H3045	Objc	H0430	5
H3045	Objc	H2451	5
H3045	Objc	H4941	5
H3190	Objc	H1870	5
H3190	Objc	H4611	5
H3205	Cmpl	H1121	5
H3318	Cmpl	H0341	5
H3318	Cmpl	H1870	5
H3318	Cmpl	H3104	5
H3318	Cmpl	H4057	5
H3318	Cmpl	H5971	5
H3318	Cmpl	H6607	5
H3318	Cmpl	H6635	5
H3318	Cmpl	H6828	5
H3318	Objc	H0376	5
H3318	Objc	H5892	5
H3318	Subj	H4941	5
H3318	Subj	H5892	5
H3332	Objc	H0702	5
H3372	Objc	H8034	5
H3372	Subj	H3605	5
H3381	Cmpl	H4264	5
H3381	Objc	H7872	5
H3381	Subj	H0001	5
H3381	Subj	H5869	5
H3423	Objc	H1323	5
H3423	Objc	H5892	5
H3427	Cmpl	H0127	5
H3427	Cmpl	H0168	5
H3427	Cmpl	H0996	5
H3427	Cmpl	H2691	5
H3427	Cmpl	H5521	5
H3427	Subj	H0430	5
H3427	Subj	H4428	5
H3427	Subj	H5892	5
H3474	Subj	H1697	5
H3513	Objc	H5923	5
H3513	Subj	H3027	5
H3533	Cmpl	H6440	5
H3559	Cmpl	H1004	5
H3559	Cmpl	H6440	5
H3559	Objc	H3678	5
H3680	Objc	H3805	5
H3722	Cmpl	H1004	5
H3722	Cmpl	H3605	5
H3722	Cmpl	H5971	5
H3766	Cmpl	H1290	5
H3766	Subj	H3605	5
H3772	Cmpl	H3605	5
H3772	Objc	H0730	5
H3772	Objc	H0842	5
H3772	Objc	H6086	5
H3772	Subj	H8147	5
