lex,default
MQRH=/,樑木；房頂；天花板
MQRH==/,陰涼
MQSM/,占卜，預言
MQVR/,點燃；焚燒
MQVRT/,香爐
MQWH=/,水池，蓄水池
MQWM/,地方；地點；場所
MQWR/,水泉；泉源
MQX/,接受，拿取，收取
MQY/,瑪迦斯，《思》瑪卡茲
MQY<H/,鑿子；刨子
MQYW</,角落，轉彎之處
MR/,滴
MR</,朋友；同伴
MR<=/,作惡；行惡；做邪惡的事
MR<H/,草場
MR<JT/,草場
MR<LH/,瑪拉拉，《思》瑪爾阿拉
MR=/,滴
MR==/,沒藥
MR>H/,外貌；現象；異象
MR>H=/,異象
MR>H==/,嗉囊
MRB/,米拉，《思》默辣布
MRBH=/,大量；許多
MRBJT/,大部分；大多數
MRBQ/,牲畜棚
MRBY/,（動物）歇息的地方
MRBY=/,（動物）歇息的地方
MRC<T/,惡婦，壞女人
MRCH=/,瑪利沙，《思》瑪勒沙
MRD/,悖逆，背叛
MRDK/,米羅達，《思》默洛達客
MRDKJ/,末底改，《思》摩爾德開
MRDP/,迫害；逼迫
MRDWT/,悖逆的
MRD[,悖逆；背叛
MRG<H/,安息；休息
MRGMH/,甩石機弦，投擲器，彈弓
MRGW</,安息；休息
MRH/,愁苦
MRH=/,瑪拉，《思》瑪辣
MRH[,反抗；悖逆
MRJ/,悖逆的
MRJ>/,肥畜
MRJBH/,糾紛；爭吵；衝突；爭論
MRJBH=/,糾紛；爭吵；衝突；爭論
MRJB_B<L/,米力‧巴力，《思》默黎巴耳
MRJH/,摩利亞，《思》摩黎雅
MRJH=/,米拉雅，《思》默辣雅
MRJM/,米利暗，《思》米黎盎
MRJRJ/,苦的；致命的
MRJRWT/,痛苦；絕望
MRJWT/,米拉約，《思》默辣約特
MRK/,膽怯
MRKB/,戰車隊
MRKBH/,戰車；馬車
MRKBT/,戰車；馬車
MRKLT/,市場
MRMH/,欺騙；背叛
MRMH=/,欺騙；背叛
MRMS/,踐踏；踹踏
MRMWT/,米利末，《思》默勒摩特
MRNTJ/,米崙人，《思》默洛諾特人
MRP>/,醫治；治好
MRP>=/,醫治；治好
MRPF/,使……變得渾濁
MRQ/,湯
MRQX/,芳香的草本植物
MRQXH/,香料
MRQXT/,混合油膏
MRRH/,膽汁
MRRH=/,膽汁
MRRJ/,米拉利，《思》默辣黎
MRRJ=/,米拉利，《思》默辣黎
MRS/,米力，《思》默勒斯
MRSN>/,瑪西拿，《思》瑪色納
MRTJM/,米拉大翁，《思》默辣塔因
MRV[,脫髮
MRWD/,不安；苦難
MRWM/,在高處；崇高；上升
MRWM=/,米倫，《思》默龍
MRWT/,瑪律，《思》瑪洛特
MRWX/,壓傷；挫傷；擦傷
MRWY/,賽跑
MRWYH/,跑步
MRWYH=/,跑步
MRWZ/,米羅斯，《思》默洛次
MRXB/,寬闊
MRXCT/,煎盤，煎鍋，淺鍋
MRXQ/,遠方的；遙遠的
MRX[,塗；抹
MRY</,錐子
MRYPT/,鋪道；石板地
MRY[,痛苦
MS/,被徵募的勞工
MS</,前進
MS<=/,採石場
MS<D/,支撐物
MS=/,絕望的
MSD/,地基；根基
MSDRWN/,前廳；門廊
MSGR/,鐵匠；金屬工人
MSGR=/,鐵匠；金屬工人
MSGRT/,邊緣；飾片；鑲板
MSH=/,相應的數量
MSH[,融化
MSK/,簾子；覆蓋物
MSK=/,調和的酒；調味酒
MSKH/,鑄造的像
MSKH=/,鑄造的像
MSKH==/,鑄造的像
MSKN/,貧窮
MSKNT/,貧窮
MSKNWT/,儲藏的地方
MSKT/,織物
MSLH/,大路；大道
MSLWL/,大路；大道
MSPD/,哀悼
MSPR/,報告；描述；清單
MSPR=/,報告；描述；清單
MSPRT/,米斯毗列，《思》米斯帕勒特
MSPW>/,飼料
MSPXT/,皮疹
MSRT/,束縛；義務
MSR[,選擇；提供；任命
MSS[,熔化，融化；溶解
MSTR/,藏身處；埋伏
MSTR=/,掩面；隱藏（自己的）臉
MSTWR/,庇護處
MSWH/,面紗；面罩
MSWKH/,荊棘籬笆
MSX,意思不明確
MSXR/,貿易；買賣
MT/,人
MTBN/,乾草，麥秸
MTG/,嚼環
MTJ,何時？幾時？
MTKNT/,數目；數量；體積
MTM/,完好的位置
MTN/,禮物；禮品
MTN=/,禮物；禮品
MTNH/,禮物；禮品
MTNH=/,禮物；禮品
MTNJ/,彌特尼人，《思》默騰人
MTNJ=/,瑪特乃，《思》瑪特乃
MTNJM/,腰間，兩側；腰部
MTQ/,甜美
MTQH/,密加，《思》米特卡
MTQ[,美味；甜的
MTRDT/,米提利達，《思》米特達特
MTT/,禮物
MTTH/,瑪達他，《思》瑪達達
MTWC>L/,瑪土撒利，《思》默突沙耳
MTWCLX/,瑪土撒拉，《思》默突舍拉
MTWQ/,可口；甜的
MTX[,展開
MV</,栽種；種植
MV<MJM/,美味；佳餚
MV>V>/,掃帚，掃把
MVBX/,屠宰場；屠殺的地方
MVH/,樹枝
MVH=/,臥榻；長椅；牀，牀榻
MVH===/,展開（翅膀）
MVH====/,腐敗，墮落；違反道德的行為
MVJL/,棒
MVMN/,寶藏；隱藏的珍寶
MVPXT/,披肩
MVR/,雨
MVRD/,瑪特列，《思》瑪特勒得
MVRJ/,瑪特利族，《思》瑪特黎家族
MVR[,降雨
MVWH/,紗線
MW<D/,集會；會面
MW<DH/,指定
MW<DJH/,摩亞底，《思》摩阿狄雅
MW<P/,幽暗
MW<QH/,負擔；重擔
MW<YH/,設計；計劃
MW>B/,摩押，《思》摩阿布
MW>BJ/,摩押人，《思》摩阿布人
MWB>/,進入，進去
MWCB/,地勢；坐落
MWCJ/,母示，《思》慕史
MWCJ=/,母示，《思》慕史
MWG[,融化
MWK[,漸漸貧窮
MWL/,割包皮；割禮
MWLDH/,摩拉大，《思》摩拉達
MWLDT/,出生
MWLH/,割禮
MWLJD/,摩利，《思》摩里得
MWL[,割包皮；割禮
MWPT/,紀念；標記；徵兆
MWQC/,圈套
MWQD/,爐
MWQDH/,爐牀
MWQ[,嘲笑；譏笑
MWRC/,財產；所有物
MWRC=/,財產；所有物
MWRCH/,財產；所有物
MWRCTJ/,摩利沙人，《現》摩利設人，《思》摩勒舍特人
MWRCT_GT/,摩利設‧迦特，《思》摩勒舍特加特
MWRD/,下坡的地方；坡
MWRG/,脫粒板，打穀器
MWRH=/,剃刀
MWR[,改變
MWSB/,包圍；圍住
MWSD/,根基；地基
MWSD=/,地基
MWSDH/,地基
MWSR/,管教，訓誨；懲治，責備；警告；懲罰
MWT/,死亡
MWTR/,好處，優勢
MWT[,死；去世
MWV/,移動；搖動；滑動
MWVH/,槓，杆
MWV[,移動；搖動；滑動
MWY>/,出去；出來；走開，離開，離去；出發，起程
MWY>H/,根源
MX/,肥美牲畜
MX=/,骨髓
MXBRT/,組
MXBT/,烤盤，淺盤
MXCBH/,計劃；計謀；陰謀
MXCBT/,計劃；計謀；陰謀
MXCK/,黑暗；黑暗之處
MXFP/,暴露；揭露；露出
MXGRT/,束緊；束腰
MXH==[,擦拭
MXH=[,擦拭
MXH[,擦拭
MXJ/,撞擊；衝擊
MXJD>/,米希大，《思》默希達
MXJH/,保存性命
MXJJ>L/,米戶雅利，《思》默胡雅耳
MXJR/,價格；薪水
MXJR=/,價格；薪水
MXLH=/,跳舞
MXLH==/,洞，洞穴；縫隙
MXLH====/,瑪拉，《思》瑪赫拉
MXLJ/,抹利，《思》瑪赫里
MXLJ=/,抹利，《思》瑪赫里
MXLPWT/,一縷頭髮；（髮）辮
MXLQT/,班；份
MXLTJ/,米何拉人，《思》默曷拉人
MXLWN/,瑪倫，《思》瑪赫隆
MXMD/,心愛的東西
MXML/,喜愛的東西
MXNH/,營
MXNJM/,瑪哈念，《思》瑪哈納因
MXNQ/,扼殺，窒息而死
MXQR/,深處
MXQ[,壓碎
MXR/,明天
MXRCH/,犁（頭）
MXRT/,翌日；第二天
MXSH/,避難所；藏身之處
MXSJH/,瑪西雅，《思》瑪赫色雅
MXSWM/,口絡；嚼環
MXSWR/,缺少，缺乏，短缺；衰退；消退；漸乾
MXT/,瑪哈，《思》瑪哈特
MXTH/,火鼎，火盆，燈盤，香爐
MXTH=/,廢墟；敗壞
MXTRT/,挖洞
MXWGH/,圓規
MXWJ>L/,米戶雅利，《思》默胡雅耳
MXWJM/,瑪哈未人，《思》瑪紅人
MXWZ/,避風港；海港；港口
MXY/,傷口；受傷
MXYB/,鑿出的石塊
MXYH/,半，一半
MXYJT/,半，一半
MXY[,擊打；粉碎；打碎
MXZH/,領受異象；見異象
MXZH=/,窗戶
MXZJ>WT/,瑪哈秀，《思》瑪哈齊約特
MY/,糠秕
MY</,躺椅
MY<D/,（人的）腳步；（人的）人生旅途
MY<R/,小
MY=/,糠秕
MY>[,找到
MYB/,（雙腳）站立之地
MYB=/,攻城塔
MYBH/,樹墩，殘餘樹幹
MYBH=/,駐軍
MYBJH/,米瑣八人，《現》瑣巴人，《思》祚巴人
MYD/,獵物；受害者
MYH/,無酵餅
MYH=/,無酵餅
MYH==/,摩撒，《思》摩匝
MYH[,擠出；擰出；排乾
MYLH/,鈴
MYNPT/,禮冠
MYPH=/,米斯巴，《思》米茲帕
MYR/,患難，困苦
MYRJ/,埃及人
MYRJM/,埃及人
MYRP/,坩堝，鼎
MYWH/,命令
MYWLH/,溝壑；峽谷；坑
MYWQ/,窘迫；愁苦
MYWQ=/,柱子
MYWQH/,窘迫；愁苦
MYWR=/,窘迫；愁苦
MYWRH/,防禦工事，堅固城
MYX/,額，額頭
MYXH/,護膝
MYY[,吸；吮
MZ<R/,甚少，稀少
MZBX/,祭壇
MZG/,調味酒；混合酒
MZH/,軟弱；疲憊
MZH=/,米撒，《思》米匝
MZLG/,叉子；肉叉
MZLG=/,叉子；肉叉
MZMH/,計劃；計謀
MZMRH/,修剪刀
MZMWR/,詩篇；詩歌
MZR</,播了種的田地
MZRH/,揚穀杈子
MZRQ/,灑滌盆
MZRX/,東；東方
MZW/,穀倉；糧倉
MZWN/,食物；糧食
MZWZH/,門框；門柱
N<H/,挪阿，《思》諾阿
N<H=/,尼亞，《思》乃阿
N<J>L/,尼業，《思》乃耶耳
N<JM/,可愛的；令人愉快的；甜美的
N<L/,涼鞋；鞋子
N<M/,可愛；美好
N<M=/,拿安，《思》納罕
N<MH/,拿瑪，《思》納阿瑪
N<MH=/,拿瑪，《思》納阿瑪
N<MJ/,乃幔族，《思》納阿曼家族
N<MN/,乃幔，《思》納阿曼
N<MTJ/,拿瑪人，《思》納阿瑪人
N<M[,可愛的；令人愉快的；甜美的；珍貴的
N<R/,男孩；小夥子；年輕人；侍從；僕人
N<R=/,青年
N<RH/,女孩；年輕女子；婢女
N<RH=/,女孩；年輕女子；婢女
N<RH==/,女孩；年輕女子；婢女
N<RJ/,拿萊，《思》納阿賴
N<RJH/,尼利雅，《思》乃阿黎雅
N<RN/,拿蘭，《思》納阿郎
N<RT/,麻線
N<YWY/,荊棘，蒺藜
N>=/,挪，挪亞們，《現》底比斯，《思》諾
N>D/,皮製瓶；皮袋
N>M/,宣告；言論
N>P[,姦淫
N>QH/,呻吟；哀號
N>Q[,呻吟；哀號
N>R[,拒絕
N>WH/,美麗的；迷人的
N>Y[,拒絕；輕視
NB/,挪伯，《思》諾布
NB<[,湧出；迸發
NBB[,空的；空心的
NBCN/,匿珊，《思》尼貝商
NBJ>/,先知
NBJ>H/,女先知
NBJWT/,尼拜約，《思》乃巴約特
NBK/,水泉
NBL/,愚人；不敬虔的人；放蕩愚人；邪惡愚人；惡棍
NBL===/,愚人；不敬虔的人；放蕩愚人；邪惡愚人；惡棍
NBLH/,愚蠢；愚昧；蠢行為
NBLH=/,屍身，屍體
NBLV/,尼八拉，《思》乃巴拉特
NBLWT/,婦女的私處
NBL[,枯乾，枯萎
NBV/,尼八，《思》乃巴特
NBV[,看；看到；凝視
NBW/,尼波，《思》乃波
NBW=/,尼波，《思》乃波
NBW>H/,預言；先知預言
NBWCZBN/,尼布沙斯班，《思》乃步沙次班
NBWKDN>YR/,尼布甲尼撒，《思》拿步高
NBWT/,拿伯，《思》納波特
NBWZR>DN/,尼布撒拉旦，《思》乃步匝辣當
NBX/,挪巴，《思》諾巴黑
NBX=/,挪巴，《思》諾巴黑
NBXZ/,匿哈，《思》尼貝哈次
NC>=[,鶴嘴鋤；鋤頭；犂頭
NCB[,吹
NCH/,大腿肌肉
NCJ/,債務
NCJH/,遺忘
NCJQH/,親吻
NCK/,利息
NCK=[,咬
NCKH/,房間；寢室
NCK[,咬
NCL[,脫落，掉落
NCMH/,呼吸，氣息
NCM[,喘氣
NCP/,黃昏；傍晚
NCP[,吹；使……吹
NCQ[,親吻
NCR/,大型猛禽；鷹；禿鷹
NCTWN/,信；詔書
NCT[,變乾，乾涸
ND/,（水）堆，（水）牆，（水）團
NDB/,拿答，《思》納達布
NDBH/,甘心情願；自願；充沛，大量
NDBJH/,尼大比雅，《思》乃達彼雅
NDB[,驅策，敦促，激勵
NDD[,逃跑
NDH/,不潔，不潔淨
NDH=/,工資
NDJB/,樂意
NDJBH/,尊榮；尊嚴
NDP[,吹；吹走
NDR/,誓言；諾言
NDR[,許願；鄭重承諾
NDX[,舉高
NFG[,追上；趕上
NFJ>/,首領；統治者；領袖
NFJ>=/,首領；統治者；領袖
NFW>H/,要攜帶的東西
NG</,瘟疫；疾病；中風；受傷；攻擊
NG<[,觸摸；碰到
NGB/,尼革夫，《現》南部，《思》乃革布
NGC[,連著
NGD[,告訴；告知；傳講
NGF[,監工；趕牲口者
NGH/,明亮；照耀
NGH=/,明亮；照耀
NGHH/,明亮
NGH[,發光；照耀
NGJD/,管理者；領袖；首領；指揮官
NGJNH/,弦樂器
NGN[,彈奏
NGP/,絆腳的石頭
NGP[,傷到腳（在某物上）>傷到自己；絆跌
NGR[,急流
NGX/,好頂撞的
NGX[,頂；刺傷
NH/,優勢地位
NHG=[,帶領；領導；驅趕
NHG[,帶領；領導；驅趕
NHH=[,哀號
NHH[,哀號
NHJ/,哀歌
NHL[,向前走
NHM/,吼叫；咆哮
NHMH/,咆哮
NHQ[,嘶叫
NHR/,溪流；河流
NHRH/,（日）光
NJ/,哀號
NJB/,肉
NJD/,搖動；搖擺
NJN/,後裔；後代；子孫
NJNWH/,尼尼微，《思》尼尼微
NJN[,後裔；後代；子孫
NJSN/,尼散月
NJXX/,使人平靜的；舒緩的
NJYWY/,火花
NK>/,逐出
NK>T/,黃芪樹膠
NKD/,後裔；後代；子孫
NKL/,欺騙；愚弄
NKL[,欺騙；愚弄
NKR/,外國的，外邦的
NKRJ/,外來的；陌生的
NKSJM/,錢財；財富；財產
NKT/,寶庫；金庫
NKW/,尼哥，《思》乃苛
NKX/,正；正直；正確；公正；真誠
NLH[,完成；結束
NMCJ/,寧示，《思》尼默史
NMLH/,螞蟻
NMR/,花豹
NMRD/,寧錄，《思》尼默洛得
NMRH/,寧拉，《思》尼默辣
NMRJM/,寧林，《思》尼默陵
NMW>L/,尼母利，《思》乃慕耳
NMW>LJ/,尼母利族，《思》乃慕耳家族
NPC/,喉嚨；頸部；食管
NPC[,恢復精力；休息
NPG/,尼斐，《思》乃斐格
NPH/,篩子
NPJC/,拿非施，《思》納菲士
NPJLJM/,巨人族
NPK/,綠寶石，綠松石
NPL[,落下，掉下來
NPT/,最純淨的蜂蜜
NPT=/,小山
NPTLJ/,拿弗他利，《思》納斐塔里
NPTWLJM/,角力，較力；相爭
NPTWX/,尼弗多亞，《思》乃費托亞
NPTXJM/,拿弗土希人，《思》納斐突歆人
NPWCSJM/,尼普心，《思》乃非心
NPX/,挪法，《思》諾法黑
NPX[,吹氣；呼吸；吐氣
NPY/,大暴雨，傾盆大雨
NQ<[,變得厭惡、惡心
NQBH/,母的，雌性的
NQB[,刺穿，刺破
NQC[,使……陷入圈套；被抓住；被纏住
NQD/,以養羊為業的人
NQD=/,有斑點的
NQDH/,珠子；亮片
NQDJM/,脆餅；薄餅；餅乾
NQH[,倒空；清出
NQJ/,獲得自由；免責；豁免
NQJQ/,洞穴；岩石裂縫
NQJWN/,旱災；飢餓
NQM/,復仇，報仇
NQMH/,復仇，報仇
NQM[,復仇，報仇
NQP/,敲打（以收穫樹上的果實）
NQPH/,繩子
NQP[,剝去；切除；除去
NQRH/,（岩石中的）裂縫
NQR[,啃；侵蝕
NQWD>/,尼哥大，《思》乃科達
NRD/,哪噠；甘香哪噠
NRGL/,匿甲，《思》乃爾加耳
NRJH/,尼利亞，《思》乃黎雅
NS/,旌旗
NS<[,拉出；拉起；連根拔起；挖出
NSBH/,事件的轉變
NSH[,試驗；使……經受考驗
NSJK/,奠祭
NSJK=/,奠祭
NSK/,鑄造的像
NSK[,倒出
NSRK/,尼斯洛，《思》尼色洛客
NSX[,拔出；拆毀
NT<[,敲斷，敲掉
NTJN/,殿役，聖殿僕人；聖殿工人
NTK[,傾盆而下；降（雨）
NTN/,拿單，《思》納堂
NTN>L/,拿坦業，《思》乃塔乃耳
NTQ/,皮膚感染；疥瘡
NTR/,碳酸鈉，鹼，蘇打
NTR[,給予自由；釋放
NTS[,毀壞（某人的）路
NV</,植物
NV<JM/,尼他應，《思》乃塔因
NV<[,種植
NVC[,鬆弛；鬆開
NVH[,被屈曲；傾斜
NVJ</,植物
NVJL/,稱重
NVL/,重
NVPH/,耳環
NVPH=/,尼陀法，《思》乃托法，納托法
NVP[,滴下；滴出
NVR=[,看守，看管，管理，照顧，保護，照管，保守
NW<DJH/,挪亞底，《思》諾阿狄雅
NW<[,移動；搖擺；搖動
NW>[,禁止；阻止；拒絕
NWC[,絕望
NWDB/,挪答，《思》諾達布
NWD[,搖動；搖擺
NWH=/,居住；活下來；持續存在
NWMH/,打盹；睡眠；睡意
NWM[,打盹；睡覺
NWN/,嫩，《思》農
NWP[,搖動；獻上（祭物）
NWS[,逃走；逃跑；躲避
NWV[,搖動；震動
NWXH/,挪哈，《思》諾哈
NWYH/,羽毛
NWY[,逃走；逃跑；躲避
NX/,挪亞，《思》諾厄
NXBJ/,拿比，《思》納赫彼
NXC/,蛇；毒蛇
NXC=/,預兆；法術
NXC==/,蛇；毒蛇
NXCT/,銅
NXCT=/,銅
NXCT>/,尼護施她，《思》乃胡市達
NXCTN/,銅蛇
NXCWN/,拿順，《思》納赫雄
NXC[,占卜；行占卜術；徵兆預示
NXH=[,引領；帶來
NXH[,引領；帶來
NXL/,乾河牀；小溪；溪流
NXLH/,遺產；繼承物
NXLJ>L/,拿哈列，《思》納哈里耳
NXLMJ/,尼希蘭人，《思》乃赫藍人
NXL[,取得；承受，繼承；擁有
NXM/,憐憫；安慰
NXM=/,拿含，《思》納罕
NXMH/,安慰
NXMJH/,尼希米，《思》乃赫米雅
NXMNJ/,拿哈瑪尼，《思》納哈瑪尼
NXM[,安慰；慰藉；使安心；表示同情；帶來寬慰
NXRJ/,拿哈萊，《思》納赫賴
NXT==/,信心
NXWC/,銅
NXWCH/,銅
NXWM/,那鴻，《思》納鴻
NXWM=/,尼宏，《思》勒洪
NXWR/,拿鶴，《思》納曷爾
NXY[,緊急的；急迫的
NY/,開花；花
NY=/,開花；花
NY>[,飛走
NYB/,（刀劍的）柄
NYB[,站立
NYH=/,花；花開的狀態
NYH[,打鬥，打架
NYJB/,鹽柱
NYJB=/,鹽柱
NYJX/,尼細亞，《思》乃漆亞
NYL[,（猛力地）移開；拔掉；從……奪走
NYR/,苗；芽；枝子
NYY[,閃爍
NZH[,濺；灑
NZJD/,湯；豆湯；豆羹；紅豆湯
NZJR/,選中的人；王；君王；國君
NZL[,流動；飄蕩
NZM/,環；耳環；鼻環
NZQ/,傷害；損失；危害
NZR/,奉獻
NZR[,使自己分開；遠離（某些物體）
P<H[,尖叫；呼叫；呻吟；悲嘆
P<L/,行為，作為
P<LH/,行為，作為
P<LTJ/,毗烏利太，《思》培烏肋泰
P<M/,腳
P<MWN/,鈴鐺
P<M[,不安穩；被困擾
P<RJ/,帕萊，《思》帕阿賴
P<R[,張大（嘴巴）
P<WR/,毗珥山，《思》培敖爾山
P>H/,邊；端；角落；腿
P>H=/,邊；端；角落；腿
P>H==/,邊；端；角落；腿
P>R/,頭巾
P>R=[,檢查樹枝
P>RN/,巴蘭，《思》帕蘭
P>RWR/,紅暈
P>R[,檢查樹枝
PC/,愚昧
PC</,悖逆；違法；犯罪
PCR/,解釋
PCT/,亞麻
PCV[,脫皮，蛻皮
PCXWR/,巴施戶珥，《思》帕市胡爾
PCX[,撕裂
PD<[,贖回；拯救；解救
PDH>L/,比大黑，《思》培達赫耳
PDHYWR/,比大蓿，《思》培達族爾
PDH[,贖出；贖回
PDN/,巴旦‧亞蘭，《現》美索不達米亞，《思》帕丹阿蘭
PDR/,脂油，脂肪
PDWJM/,贖價；贖金
PDWN/,巴頓，《思》帕冬
PDWT/,救贖；救恩；拯救
PF</,腳步
PFH[,擴散，蔓延
PFQ[,張開；展開
PG/,早期無花果
PG</,遭遇
PG<J>L/,帕結，《思》帕革厄耳
PG<[,遇見；碰到；發現
PGC[,遇見；碰到；發現
PGR/,屍體；屍首
PGWL/,不潔淨的肉
PH,這裡
PJCWN/,比遜河，《思》丕雄河
PJD/,不幸；麻煩；災難
PJKL/,非各，《思》非苛耳
PJMH/,脂肪；肥肉
PJNN/,比嫩，《思》丕農
PJNXS/,非尼哈，《思》丕乃哈斯
PJTWN/,毗敦，《思》丕東
PJX/,煤，煤煙
PJ_HXJRWT/,比‧哈希錄，《思》丕哈希洛特
PK/,長頸瓶；罐
PKH[,滴
PL>/,神蹟；奇蹟
PL>J/,奇妙
PL>J=/,法路族，《思》帕路家族
PLCT/,非利士，《思》培肋舍特，培勒舍特
PLCTJ/,非利士人，《思》培肋舍特人
PLC[,滾動；打滾
PLDC/,必達，《思》丕耳達士
PLGC/,妾
PLGH/,分組；宗族
PLGH=/,分組；分隊；班次
PLH[,不同的
PLJL/,法官；審判者
PLJLH/,審判；伸張正義；作出裁決
PLJLJ/,審判；裁定
PLJLJH/,審判；伸張正義；作出裁決
PLJVH/,逃離的人；逃亡的；倖存者
PLK/,紡錘輪
PLK=/,紡錘輪
PLL/,巴拉，《思》帕拉耳
PLL=[,預期
PLLJH/,毗拉利，《思》培拉里雅
PLL[,預期
PLS/,天平；秤
PLT/,比勒，《思》培肋特
PLTJ/,基利提人和比利提人，《思》革勒提和培肋提人
PLV/,毗力，《思》培肋特
PLVJ/,帕提，《思》帕耳提
PLVJ=/,帕提，《思》帕耳提
PLVJ>L/,帕鐵，《思》帕耳提耳
PLW>/,法路，《思》帕路
PLX/,片
PLX>/,毗利哈，《思》丕耳哈
PLYWT/,顫抖；發抖
PLY[,顫抖；搖動
PNG/,粗粉；膳食
PNH=/,角
PNH[,轉向，轉身
PNJMH,之內；裡面；內部
PNJMJ/,之內；裡面；內部
PNNH/,毗尼拿，《思》培尼納
PNQ[,縱容
PQDH/,數點；檢閱
PQDT/,守門官
PQDWN/,儲存；儲備
PQD[,觀察；訪問；探查；試驗
PQJD/,軍官；監督；領袖
PQX/,看見
PQX=/,比加，《思》培卡黑
PQXJH/,比加轄，《思》培卡希雅
PQX[,使看見
PR/,公牛
PR</,一綹頭髮
PR<C/,跳蚤
PR<C=/,跳蚤
PR<H/,法老，《思》法郎
PR<TWN/,比拉頓，《思》丕辣通
PR<TWNJ/,比拉頓人，《思》丕辣通人
PR<[,披散（頭髮）
PR>/,野驢；亞洲野驢
PR>M/,毗蘭，《思》丕蘭
PRBR/,庭院
PRC=/,糞便；殘渣，廢物
PRC==/,糞便；殘渣，廢物
PRCDN/,腸子；內臟
PRCH/,準確的（數目，描述）
PRCNDT>/,巴珊大他，《思》帕商大達
PRC[,分開
PRD/,騾子
PRDH/,母騾
PRDS/,園林；森林，樹林；果園
PRD[,脫離；脫節；展開；拆分
PRF[,鋪開，展開
PRH==/,普拉，《思》普辣
PRJ/,果子，果實
PRJY/,兇猛
PRJY=/,兇猛
PRK/,嚴厲；嚴苛
PRKT/,幔子，帳幔
PRMCT>/,帕瑪斯他，《思》帕瑪市達
PRM[,撕碎；撕裂
PRNK/,帕納，《思》帕爾納客
PRPR/,法珥法河，《思》帕爾帕爾河
PRQ/,掠奪；戰利品
PRQ[,折斷；撕掉；拉開；剝去；移除
PRR=[,分裂；裂開
PRR[,分裂；裂開
PRS/,狗頭鵰，鬍禿鷲，髭兀鷹
PRS=/,分享
PRSH/,蹄
PRS[,分享
PRT/,幼發拉底河，《思》幼發拉的河
PRV/,掉落的果實
PRWJM/,巴瓦音，《思》帕爾瓦因
PRWR/,壺；鍋
PRWX/,帕路亞，《思》帕魯亞
PRX/,長出花蕾
PRXX/,烏合之眾；暴民
