strong	sense	gloss	count	share
H1241	1	herds	84	0.672
H1241	2	oxen	29	0.232
H1241	3	oxen	10	0.08
H1241	4	livestock	2	0.016
H1242	1	morning	213	1.0
H1243	1	seek out	1	1.0
H1244	1	punishment	1	1.0
H1245	1	seek	191	0.86
H1245	2	asked	9	0.041
H1245	3	require	8	0.036
H1245	4	pleaded	5	0.023
H1245	5	sought	4	0.018
H1245	7	inquired	2	0.009
H1245	6	seeks	2	0.009
H1246	1	request	8	1.0
H1247	1	son	7	1.0
H1248	1	son	3	0.75
H1249	1	pure	6	0.857
H1250	1	grain	13	1.0
H1251	1	field	8	1.0
H1252	1	cleanness	5	1.0
H1253	1	lye	2	1.0
H1254	1	created	40	0.769
H1254	2	creator	4	0.077
H1254	3	done	3	0.058
H1254	4	clear	2	0.038
H1254	5	make	2	0.038
H1257	1	fowl	1	1.0
H1258	1	hail	1	1.0
H1259	1	hail	29	1.0
H1261	1	mottled	4	1.0
H1262	1	eat	3	0.5
H1262	2	persuade ~ toeat	2	0.333
H1264	1	colored material	1	1.0
H1265	1	cypress	19	0.95
H1266	1	cypresses	1	1.0
H1267	1	food	1	1.0
H1270	1	iron	66	0.88
H1270	2	iron tool	5	0.067
H1270	3	head	4	0.053
H1272	1	fled	57	0.919
H1272	2	pass through	2	0.032
H1272	3	drove out	2	0.032
H1277	1	fat	13	0.929
H1278	1	something new	1	1.0
H1279	1	food	3	1.0
H1280	1	bars	23	0.575
H1280	2	bars	17	0.425
H1281	1	fleeing	2	1.0
H1285	1	covenant	284	1.0
H1287	1	soap	2	1.0
H1288	1	bless	173	0.539
H1288	2	blessed	96	0.299
H1288	3	bless	39	0.121
H1288	5	cursed	7	0.022
H1288	6	greet	5	0.016
H1289	1	blessed	2	0.5
H1289	2	blessed	2	0.5
H1290	1	knees	25	1.0
H1291	1	knees	1	1.0
H1293	1	blessing	62	0.899
H1293	2	gift	4	0.058
H1293	3	peace	2	0.029
H1295	1	pool	17	1.0
H1299	1	flash forth	1	1.0
H1300	1	lightning	17	0.81
H1300	2	flashing	4	0.19
H1303	1	briers	2	1.0
H1304	1	emerald	2	1.0
H1305	1	pure	2	0.286
H1305	2	chosen	2	0.286
H1309	1	news	6	1.0
H1310	1	boil	23	0.821
H1310	2	ripened	2	0.071
H1310	3	cook	2	0.071
H1311	1	boiled	2	1.0
H1314	1	spices	26	0.867
H1314	2	fragrant	3	0.1
H1317	1	shame	1	1.0
H1318	1	trample	1	1.0
H1319	1	herald of good news	8	1.0
H1320	1	flesh	188	0.696
H1320	2	body	43	0.159
H1320	3	flesh	33	0.122
H1320	4	body	6	0.022
H1321	1	mortals	3	1.0
H1322	1	shame	27	0.9
H1322	2	shame	3	0.1
H1323	1	daughter	527	0.899
H1323	2	villages	45	0.077
H1323	3	daughters	8	0.014
H1323	4	first	4	0.007
H1323	5	daughter of	2	0.003
H1324	1	baths	13	1.0
H1325	1	baths	2	1.0
H1326	1	wasteland	1	1.0
H1327	1	steep	1	1.0
H1330	1	virgin	50	1.0
H1331	1	virgin	10	1.0
H1333	1	cut ~ topieces	1	1.0
H1334	1	cut	2	1.0
H1335	1	parts	3	1.0
H1336	1	cleft	1	1.0
H1341	1	proud	1	1.0
H1342	1	be exalted	4	0.571
H1343	1	proud	8	1.0
H1344	1	pride	1	1.0
H1346	1	pride	16	0.842
H1346	2	majesty	2	0.105
H1347	1	pride	35	0.714
H1347	2	majesty	10	0.204
H1347	3	thickets	4	0.082
H1348	2	majesty	4	0.5
H1348	3	raging	2	0.25
H1349	1	proud	1	1.0
H1350	1	redeem	55	0.55
H1350	2	redeemer	19	0.19
H1350	3	redeemer	13	0.13
H1350	4	avenger	13	0.13
H1351	2	defiled	8	0.727
H1351	3	defile	2	0.182
H1352	1	defiled	1	1.0
H1353	1	redemption	14	1.0
H1354	2	mound	4	0.308
H1354	1	rims	3	0.231
H1354	3	defenses	2	0.154
H1354	6	back	2	0.154
H1355	1	back	1	1.0
H1356	1	ditches	3	1.0
H1357	1	locusts	1	1.0
H1358	1	den	10	1.0
H1360	2	cistern	1	0.5
H1361	1	higher	18	0.529
H1361	2	haughty	11	0.324
H1361	3	exalted	4	0.118
H1362	1	proud	3	0.75
H1363	1	height	12	0.706
H1363	2	pride	4	0.235
H1364	1	high	26	0.703
H1364	3	official	4	0.108
H1364	2	haughty	3	0.081
H1364	4	proudly	2	0.054
H1364	5	height	2	0.054
H1365	1	haughty	2	1.0
H1366	1	border	160	0.667
H1366	2	territory	75	0.312
H1366	3	rim	3	0.013
H1366	4	barrier	2	0.008
H1367	1	boundaries	9	0.9
H1368	1	mighty	157	0.987
H1369	1	might	42	0.689
H1369	2	might	10	0.164
H1369	3	mighty acts	7	0.115
H1370	1	power	2	1.0
H1371	1	baldness of the forehead	1	1.0
H1372	1	bald forehead	4	1.0
H1375	1	cups	14	1.0
H1376	1	lord	2	1.0
H1377	1	queen mother	5	0.833
H1378	1	crystal	1	1.0
H1379	1	set limits	4	0.8
H1383	1	braided	2	1.0
H1384	1	hunchback	1	1.0
H1385	1	cheese	1	1.0
H1386	1	peaks	2	1.0
H1389	1	hills	68	0.986
H1392	1	bud	1	1.0
H1396	1	prevail	9	0.36
H1396	2	stronger	7	0.28
H1396	3	prevailed	4	0.16
H1396	5	bid defiance	2	0.08
H1396	4	strengthen	2	0.08
H1397	1	man	64	0.97
H1400	1	men	21	1.0
H1401	1	soldiers	1	1.0
H1404	1	mistress	9	1.0
H1406	1	roof	28	0.933
H1406	2	top	2	0.067
H1407	1	coriander	2	1.0
H1409	1	good fortune	1	1.0
H1411	1	treasurers	2	1.0
H1413	1	cut	5	0.714
H1413	2	trooped	2	0.286
H1414	1	cut down	2	1.0
H1415	1	banks	4	1.0
H1416	1	troops	16	0.516
H1416	2	band	13	0.419
H1416	3	raid	2	0.065
H1417	1	troop	2	0.667
H1418	1	gashes	1	1.0
H1419	3	great	161	0.308
H1419	1	great	143	0.274
H1419	10	great	109	0.209
H1419	2	older	24	0.046
H1419	7	great	24	0.046
H1419	5	great	22	0.042
H1419	4	high	21	0.04
H1419	6	great	16	0.031
H1420	1	greatness	12	1.0
H1421	1	reviling	2	1.0
H1422	1	taunt	1	1.0
H1423	1	young goat	16	1.0
H1429	1	young goats	1	1.0
H1430	1	stacked grain	3	1.0
H1431	3	great	21	0.183
H1431	1	great	21	0.183
H1431	2	grew	21	0.183
H1431	4	magnified	15	0.13
H1431	5	exalted	10	0.087
H1431	6	reared	8	0.07
H1431	10	greater	5	0.043
H1431	8	grow	4	0.035
H1431	7	magnify	4	0.035
H1431	9	become rich	3	0.026
H1432	1	stature	2	0.5
H1433	1	greatness	11	0.846
H1433	2	arrogance	2	0.154
H1434	1	tassels	1	0.5
H1438	1	cut down	10	0.5
H1438	2	cut down	6	0.3
H1438	3	cut off	4	0.2
H1442	1	blasphemed	7	1.0
H1443	1	masons	2	1.0
H1447	1	wall	14	1.0
H1448	1	pens	5	0.625
H1448	2	walls	3	0.375
H1455	1	heal	1	1.0
H1456	1	medicine	1	1.0
H1457	1	bent down	3	1.0
H1458	1	back	3	1.0
H1459	1	midst	13	1.0
H1460	1	back	6	1.0
H1462	1	locusts	2	1.0
H1464	1	attacked	3	1.0
H1465	1	back	1	1.0
H1466	1	pride	3	1.0
H1467	1	pride	1	1.0
H1468	1	brought	1	0.5
H1469	2	young pigeon	1	0.5
H1471	1	nations	552	1.0
H1472	1	body	8	0.615
H1472	2	bodies	5	0.385
H1473	1	exile	21	0.512
H1473	2	exiles	20	0.488
H1475	1	pit	1	1.0
H1478	1	perish	18	0.783
H1478	2	breathed ~ last	5	0.217
H1479	1	shut	1	1.0
H1480	1	body	2	1.0
H1481	1	sojourn	81	0.844
H1481	2	terrified	10	0.104
H1481	3	stir up strife	5	0.052
H1482	1	cub	6	0.857
H1484	1	cubs	2	1.0
H1486	1	lot	65	0.844
H1486	2	allotment	12	0.156
H1487	1	encrusted	1	1.0
H1488	1	fleece	2	0.5
H1489	1	treasurer	1	1.0
H1490	1	treasurers	1	1.0
H1491	1	took	1	1.0
H1492	1	fleece	7	1.0
H1494	1	shear	11	0.733
H1494	2	cut off	3	0.2
H1496	1	dressed stone	8	0.727
H1496	2	dressed	3	0.273
H1497	1	rob	23	0.767
H1497	2	robbed	5	0.167
H1498	1	robbery	4	1.0
H1499	1	violation	1	0.5
H1500	1	robbery	6	1.0
H1501	1	cutting locust	3	1.0
H1503	1	stump	2	0.667
H1504	1	cut off	5	0.417
H1504	2	divide	3	0.25
H1505	1	diviners	4	0.667
H1505	2	cut out	2	0.333
H1506	1	pieces	2	1.0
H1508	1	temple yard	7	0.875
H1509	1	barren	1	1.0
H1510	1	decree	2	1.0
H1512	1	belly	2	1.0
H1513	1	coals	18	1.0
H1516	1	valley	34	1.0
H1517	1	sinews	7	1.0
H1518	1	burst out	2	0.4
H1519	1	stirring up	1	1.0
H1523	1	rejoice	43	1.0
H1524	1	gladness	8	1.0
H1525	1	joy	2	1.0
H1528	1	plaster	1	1.0
H1530	1	heap	18	0.529
H1530	2	waves	15	0.441
H1532	1	barber’s	1	1.0
H1534	1	wheelwork	6	0.545
H1534	3	tumbleweed	2	0.182
H1534	2	wagons	2	0.182
H1535	1	wheels	1	1.0
H1536	1	wheel	1	1.0
H1538	1	heads of	9	0.75
H1538	2	skull	3	0.25
H1539	1	skin	1	1.0
H1540	2	uncover	50	0.275
H1540	1	deported	38	0.209
H1540	3	revealed	29	0.159
H1540	4	went into exile	18	0.099
H1540	5	opens	13	0.071
H1540	6	taken into exile	7	0.038
H1540	7	departed	6	0.033
H1540	11	strip off	5	0.027
H1540	9	uncovered	4	0.022
H1540	8	removed	4	0.022
H1540	12	proclamation	2	0.011
H1540	10	reveals	2	0.011
H1540	13	committed	2	0.011
H1541	1	revealed	6	0.75
H1541	2	deported	2	0.25
H1543	2	springs	6	0.462
H1543	1	bowls	6	0.462
H1544	1	idols	48	1.0
H1545	1	clothes	1	1.0
H1546	1	exiles	10	0.667
H1546	2	exile	5	0.333
H1547	1	exile	4	1.0
H1548	1	shave	23	1.0
H1549	2	mirrors	1	0.5
H1550	1	folding	2	0.5
H1550	2	rings	2	0.5
H1552	1	region	5	1.0
H1556	1	roll	7	0.389
H1556	2	commit	3	0.167
H1556	3	lay wallowing	2	0.111
H1557	1	dung	2	1.0
H1558	1	because of	10	1.0
H1560	1	huge	2	1.0
H1561	1	dung	3	1.0
H1563	1	rolled ~ up	1	1.0
H1564	1	formless	1	1.0
H1565	1	barren	4	1.0
H1566	1	showing contempt	2	0.667
H1570	1	moving down	2	1.0
H1572	1	drink	1	0.5
H1573	1	papyrus	4	1.0
H1574	1	cubit	1	1.0
H1576	1	what ~ deserve	14	0.737
H1576	2	deserved	3	0.158
H1576	3	benefit	2	0.105
H1578	1	reward	2	0.667
H1580	2	weaned	12	0.333
H1580	1	repay	12	0.333
H1580	3	repaid	10	0.278
H1580	4	produced	2	0.056
H1581	1	camels	54	1.0
H1584	1	come to an end	3	0.6
H1584	2	fulfills	2	0.4
H1585	1	peace	1	1.0
H1588	1	garden	41	1.0
H1589	1	stolen	27	0.711
H1589	3	tricked	3	0.079
H1589	2	I was forced	3	0.079
H1589	4	stole into	2	0.053
H1589	5	carries away	2	0.053
H1590	1	thief	16	0.941
H1591	1	theft	2	1.0
H1593	1	gardens	15	0.938
H1595	1	treasury	2	1.0
H1596	1	treasury	3	1.0
H1597	1	treasuries	1	1.0
H1598	1	defend	8	1.0
H1600	1	lowing	2	1.0
H1602	1	abhor	8	0.8
H1604	1	abhorred	1	1.0
H1605	1	rebuke	14	1.0
H1606	1	rebuke	12	0.8
H1606	2	threat	3	0.2
H1607	1	shook	4	0.444
H1607	2	surge	3	0.333
H1610	1	single	3	1.0
H1611	1	wings	3	1.0
H1612	1	vine	55	1.0
H1613	1	cypress	1	1.0
H1614	1	sulfur	7	1.0
H1615	1	chalk	1	1.0
H1616	1	alien	92	1.0
H1618	1	itching disease	3	1.0
H1620	1	olives	1	1.0
H1621	1	neck	4	1.0
H1623	1	scrape	1	1.0
H1624	1	provoke	6	0.429
H1624	2	stirs up	6	0.429
H1624	3	struggle	2	0.143
H1625	1	cud	11	1.0
H1626	1	gerahs	5	1.0
H1627	1	throat	6	0.75
H1627	2	necks	2	0.25
H1628	1	geruth	1	1.0
H1629	1	cut off	1	1.0
H1631	1	ax	4	1.0
H1633	1	break	2	0.667
H1634	1	limbs	3	0.6
H1635	1	bones	1	1.0
H1637	1	threshing floor	32	1.0
H1638	1	consumed	2	1.0
H1639	1	reduce	15	0.682
H1639	3	kept	2	0.091
H1639	2	withdraw	2	0.091
H1639	4	cut off	2	0.091
H1640	1	swept ~ away	1	1.0
H1641	4	chew	1	0.25
H1643	1	crushed	2	1.0
H1644	1	drive ~ out	40	0.851
H1644	2	divorced	6	0.128
H1645	1	yield	1	1.0
H1646	1	evictions	1	1.0
H1652	1	bring rain	1	1.0
H1653	1	rain	35	1.0
H1655	1	body	5	1.0
H1656	1	rained upon	1	1.0
H1659	1	grope along	2	1.0
H1660	1	winepress	5	1.0
H1665	1	gittith	3	1.0
H1669	1	grows dim	3	1.0
H1670	1	dismay	1	1.0
H1671	1	languishing	1	1.0
H1672	1	worrying	7	1.0
H1674	1	anxiety	6	1.0
H1675	1	swoop down	4	1.0
H1676	1	red kite	1	1.0
H1677	1	bear	12	1.0
H1678	1	bear	1	1.0
H1679	1	strength	1	1.0
H1680	1	gliding over	1	1.0
H1681	1	slander	9	1.0
H1682	1	bees	4	1.0
H1684	1	offered	1	1.0
H1685	1	sacrifices	1	1.0
H1686	1	dove’s dung	1	1.0
H1687	1	inner sanctuary	16	1.0
H1690	1	lump	5	1.0
H1692	1	cling	34	0.63
H1692	2	overtook	7	0.13
H1692	3	stay	3	0.056
H1692	6	clings	2	0.037
H1692	4	retain	2	0.037
H1692	5	pursued ~ closely	2	0.037
H1692	7	stick together	2	0.037
H1693	1	united	1	1.0
H1694	1	scale armor	2	0.667
H1695	3	held fast	1	0.333
H1696	1	spoke	1001	0.877
H1696	2	speak	63	0.055
H1696	3	promised	62	0.054
H1696	4	talk	6	0.005
H1696	5	decreed	5	0.004
H1696	6	passed	3	0.003
H1697	1	word	958	0.665
H1697	2	thing	261	0.181
H1697	3	thing	47	0.033
H1697	4	events	40	0.028
H1697	5	anything	24	0.017
H1697	6	portion	13	0.009
H1697	7	case	13	0.009
H1697	8	answer	13	0.009
H1697	9	matter	9	0.006
H1697	10	dispute	9	0.006
H1697	11	message	6	0.004
H1697	13	way	4	0.003
H1697	14	reason	4	0.003
H1697	12	anything	4	0.003
H1697	15	dealings	3	0.002
H1697	17	said	3	0.002
H1697	16	speak	3	0.002
H1697	18	questions	3	0.002
H1697	19	affairs	3	0.002
H1697	22	matter	2	0.001
H1697	23	message of	2	0.001
H1697	26	thought	2	0.001
H1697	21	duty	2	0.001
H1697	20	conferred	2	0.001
H1697	24	request	2	0.001
H1697	25	event of	2	0.001
H1698	1	plague	49	1.0
H1699	1	pasture	3	1.0
H1700	1	cause	4	0.8
H1701	1	reason of	2	1.0
H1702	1	rafts	1	1.0
H1703	1	words	1	1.0
H1706	1	honey	52	0.963
H1706	2	honey	2	0.037
H1707	1	humps	1	1.0
H1709	1	fish	19	1.0
H1710	1	fish	15	1.0
H1711	1	grow	1	1.0
H1713	1	army with banners	4	1.0
H1714	1	standard	14	1.0
H1715	1	grain	40	1.0
H1716	1	gather	2	1.0
H1717	1	bosom	4	1.0
H1718	2	leading	1	0.5
H1722	1	gold	23	1.0
H1723	1	that is	1	1.0
H1724	1	confused	1	1.0
H1725	1	galloping	1	1.0
H1726	1	galloping	2	1.0
H1727	1	pine away	1	1.0
H1728	1	fishermen	1	1.0
H1729	1	fish	1	1.0
H1730	1	beloved	35	0.574
H1730	2	uncle	18	0.295
H1730	3	love	8	0.131
H1731	1	basket	5	0.625
H1731	2	kettle	3	0.375
H1733	1	aunt	3	1.0
H1736	1	mandrakes	6	1.0
H1738	1	monthly	1	1.0
H1739	1	faint	2	0.4
H1740	1	rinsed	4	1.0
H1741	2	loathsome	1	0.5
H1742	1	faint	3	1.0
H1743	1	crushed	1	1.0
H1744	1	hoopoe	2	1.0
H1745	1	silence	2	1.0
H1747	1	rest	4	1.0
H1748	1	in silence	2	0.667
H1749	1	wax	4	1.0
H1750	1	dances	1	1.0
H1752	1	dwell	2	1.0
H1753	1	live	5	0.714
H1753	2	inhabitants	2	0.286
H1754	1	ball	2	1.0
H1755	1	generation	115	0.689
H1755	2	generation	52	0.311
H1758	1	threshing	10	0.667
H1758	2	trample	3	0.2
H1758	3	trample	2	0.133
H1759	2	go on	1	0.5
H1760	1	cast out	5	0.556
H1760	2	push back	2	0.222
H1761	1	entertainment	1	1.0
H1762	1	stumbling	2	1.0
H1763	2	terrifying	3	0.5
H1763	1	frightened	3	0.5
H1764	1	millet	1	1.0
H1765	1	hurried	2	0.5
H1765	2	quickly	2	0.5
H1766	2	afflicted	1	0.5
H1767	1	enough	13	0.333
H1767	2	often of	9	0.231
H1767	3	needs of	3	0.077
H1767	4	fullness of	3	0.077
H1767	7	amount of	2	0.051
H1767	6	swarm	2	0.051
H1767	5	sake of	2	0.051
H1767	8	mere	2	0.051
H1770	1	catch	1	1.0
H1771	1	fishermen	2	1.0
H1772	1	falcon	2	1.0
H1773	1	ink	1	1.0
H1777	1	judge	22	0.917
H1777	2	arguing	2	0.083
H1778	1	judge	1	1.0
H1779	1	cause	10	0.5
H1779	2	judgment	8	0.4
H1779	3	legal right	2	0.1
H1780	1	judgment	5	1.0
H1781	1	judge	2	1.0
H1782	1	judges	1	1.0
H1785	1	siege works	6	1.0
H1786	1	threshing	1	1.0
H1788	1	ibex	1	1.0
H1790	1	oppressed	4	1.0
H1791	1	this	13	1.0
H1792	1	crushed	16	0.889
H1792	2	contrite	2	0.111
H1793	1	crushed	3	1.0
H1794	1	crushed	5	1.0
H1795	1	crushing	1	1.0
H1796	1	pounding waves	1	1.0
H1797	1	this	3	1.0
H1798	1	rams	3	1.0
H1799	1	record	3	1.0
H1800	1	poor	47	0.959
H1801	1	leap	3	0.6
H1801	2	leap over	2	0.4
H1802	1	draw water	4	0.667
H1802	2	drawn ~ up	2	0.333
H1803	1	poorest	6	0.857
H1804	1	trouble	3	1.0
H1805	1	buckets	2	1.0
H1808	1	branches	8	1.0
H1809	1	brought ~ low	7	0.875
H1811	1	pours out tears	2	0.667
H1812	1	dripping	2	1.0
H1814	1	hotly pursued	4	0.444
H1814	2	inflamed	3	0.333
H1815	1	burning	1	1.0
H1816	1	inflammation	1	1.0
H1817	1	doors	83	0.954
H1817	2	leaves	4	0.046
H1818	1	blood	358	0.994
H1818	2	guilty of blood	2	0.006
H1819	1	like	15	0.517
H1819	2	intended	7	0.241
H1819	3	compare	5	0.172
H1820	1	destroyed	13	0.812
H1820	2	silenced	3	0.188
H1821	1	like	2	1.0
H1822	1	silenced	1	1.0
H1823	1	likeness	23	0.92
H1823	2	likeness of	2	0.08
H1824	1	rest	4	1.0
H1825	1	likeness of	1	1.0
H1826	1	still	24	0.8
H1826	2	ceasing	3	0.1
H1826	3	stand still	2	0.067
H1827	1	whisper	3	1.0
H1828	1	dung	6	1.0
H1830	1	weep	2	1.0
H1831	1	vats	1	1.0
H1832	1	tears	23	1.0
H1843	1	what ~ know	5	1.0
H1844	1	knowledge	6	1.0
H1846	1	put out	8	0.889
H1847	1	knowledge	85	0.934
H1847	2	premeditation	4	0.044
H1847	3	what ~ know	2	0.022
H1848	1	slander	1	1.0
H1849	1	pounding	2	0.667
H1851	1	thin	8	0.571
H1851	2	fine	5	0.357
H1852	1	curtain	1	1.0
H1854	1	crushed	11	0.846
H1854	2	powder	2	0.154
H1855	1	crushed	10	1.0
H1856	1	thrust ~ through	8	0.727
H1856	2	pierced	2	0.182
H1858	1	mother-of-pearl	1	1.0
H1859	1	generation	4	1.0
H1860	1	abhorrence	2	1.0
H1861	1	goads	2	1.0
H1863	1	thistles	2	1.0
H1864	1	south	17	1.0
H1865	1	liberty	8	1.0
H1866	1	swallow	2	1.0
H1869	1	tread	26	0.419
H1869	2	bend	19	0.306
H1869	3	lead	8	0.129
H1869	4	marches	4	0.065
H1869	5	treader	3	0.048
H1870	1	way	642	0.909
H1870	2	toward	33	0.047
H1870	3	journey	28	0.04
H1870	4	manner	2	0.003
H1871	1	darics	4	1.0
H1872	1	arms	1	1.0
H1875	1	seek	87	0.53
H1875	2	inquire	49	0.299
H1875	3	require	13	0.079
H1875	4	searches	7	0.043
H1875	6	cares for	3	0.018
H1875	5	avenge	3	0.018
H1875	7	questioned	2	0.012
H1876	1	produce	2	1.0
H1877	1	grass	14	1.0
H1878	1	anoint	7	0.636
H1878	2	receive ~ ashes	2	0.182
H1879	1	prosperous	3	1.0
H1880	1	ashes	8	0.533
H1880	2	abundance	7	0.467
H1881	1	law	22	1.0
H1882	1	law	14	1.0
H1883	1	tender grass	2	1.0
H1884	1	judges	2	1.0
H1886	1	haroeh	1	1.0
H1890	1	gifts	1	1.0
H1891	1	became vain	3	0.6
H1892	1	vanity	64	0.877
H1892	2	in vain	5	0.068
H1892	3	vain	3	0.041
H1894	1	ebony	1	1.0
H1895	1	divide	1	1.0
H1897	1	meditate	10	0.4
H1897	2	utter	6	0.24
H1897	4	make a sound	3	0.12
H1897	3	moan	3	0.12
H1897	5	mourn	2	0.08
H1898	1	remove	2	0.667
H1899	1	rumbling	3	1.0
H1900	1	meditation	1	1.0
H1901	1	sighing	2	1.0
H1902	1	meditation	2	0.5
H1903	1	corresponding	1	1.0
H1906	1	joyful shouting	1	1.0
H1907	1	advisers	4	1.0
H1911	1	put	1	1.0
H1915	1	tread down	1	1.0
H1916	1	footstool of	6	1.0
H1917	1	pieces	2	1.0
H1918	1	myrtle	6	1.0
H1920	2	pushes	3	0.273
H1920	3	driving out	3	0.273
H1920	1	driven	3	0.273
H1920	4	push ~ away	2	0.182
H1921	1	partial	6	0.857
H1922	1	honored	3	1.0
H1923	1	majesty	3	1.0
H1925	1	glory	1	1.0
H1926	1	majesty	29	0.967
H1927	1	splendor	5	1.0
H1933	1	be	4	0.667
H1934	1	was	13	0.186
H1934	2	was	8	0.114
H1934	3	be	7	0.1
H1934	4	be	6	0.086
H1934	6	be	6	0.086
H1934	5	he was	6	0.086
H1934	7	be	5	0.071
H1934	8	he was	4	0.057
H1934	11	was	2	0.029
H1934	10	be	2	0.029
H1934	9	be	2	0.029
H1935	1	majesty	22	0.917
H1935	2	majestic	2	0.083
H1942	1	destruction	9	0.562
H1942	2	calamity	4	0.25
H1942	3	ruin	2	0.125
H1943	1	disaster	3	1.0
H1946	1	go	3	0.75
H1947	1	madness	4	1.0
H1948	1	madness	1	1.0
H1949	1	stirred	3	0.5
H1951	1	thought ~ easy	1	1.0
H1952	1	wealth	23	0.885
H1952	2	enough	2	0.077
H1957	1	dream	1	1.0
H1959	1	shout	7	1.0
H1960	1	songs of thanksgiving	1	1.0
H1964	1	temple	69	0.863
H1964	2	palace	11	0.138
H1965	1	temple	8	0.615
H1965	2	palace	5	0.385
H1966	1	morning star	1	1.0
H1969	1	hin	22	1.0
H1970	1	wrong	1	1.0
H1971	1	look	1	1.0
H1972	1	cast off	1	1.0
H1974	2	offering of praise	1	0.5
H1975	1	this	5	0.714
H1975	2	other	2	0.286
H1976	1	that	2	1.0
H1977	1	this	1	1.0
H1978	1	steps	1	1.0
H1979	2	procession	2	0.333
H1979	1	ways	2	0.333
H1980	1	go	775	0.501
H1980	2	walk	289	0.187
H1980	3	go	156	0.101
H1980	4	come	96	0.062
H1980	5	departed	46	0.03
H1980	6	went	34	0.022
H1980	8	continued	15	0.01
H1980	7	led	15	0.01
H1980	9	brought	14	0.009
H1980	10	go	13	0.008
H1980	11	flow	12	0.008
H1980	12	went away	10	0.006
H1980	16	goes about	5	0.003
H1980	15	continue	5	0.003
H1980	13	came	5	0.003
H1980	14	patrol	5	0.003
H1980	18	went on	4	0.003
H1980	19	grow	4	0.003
H1980	17	march	4	0.003
H1980	20	steadily	3	0.002
H1980	23	go out	3	0.002
H1980	24	wandering	3	0.002
H1980	21	spread	3	0.002
H1980	22	leads ~ away	3	0.002
H1980	31	lived	2	0.001
H1980	26	went up	2	0.001
H1980	29	walking around	2	0.001
H1980	30	robber	2	0.001
H1980	25	carry	2	0.001
H1980	27	prowl	2	0.001
H1980	28	become	2	0.001
H1981	1	walking	3	1.0
H1982	2	flow	1	0.5
H1983	1	toll	3	1.0
H1984	1	praise	136	0.824
H1984	2	boast	28	0.17
H1986	1	struck	3	0.375
H1986	2	beat	2	0.25
H1986	3	smashed	2	0.25
H1989	1	hammer	1	1.0
H1991	1	wealth	1	1.0
H1993	2	disturbed	13	0.382
H1993	1	roar	13	0.382
H1993	3	loud	8	0.235
H1995	1	multitude	55	0.663
H1995	2	tumult	14	0.169
H1995	3	abundance	8	0.096
H1995	4	multitude	4	0.048
H1995	5	turbulent	2	0.024
H1998	1	sound	1	1.0
H1999	1	tumult	2	1.0
H2000	1	threw ~ intoconfusion	12	0.923
H2002	1	chain	3	1.0
H2003	1	brushwood	1	1.0
H2010	1	holiday	1	1.0
H2013	1	quieted	1	1.0
H2014	1	respite	1	1.0
H2015	1	turned	58	0.617
H2015	2	overthrow	17	0.181
H2015	3	changed	6	0.064
H2015	4	turned ~ down	4	0.043
H2015	6	came	2	0.021
H2015	7	turn	2	0.021
H2015	5	perverse	2	0.021
H2016	1	opposite	2	0.667
H2018	1	overthrow	1	1.0
H2019	1	crooked	1	1.0
H2020	1	deliverance	1	1.0
H2021	1	weapons	1	1.0
H2022	1	mountain	469	0.841
H2022	2	hill country	88	0.158
H2025	1	altar hearth	1	1.0
H2026	1	killed	161	0.964
H2026	2	slayer	3	0.018
H2026	3	murderer	2	0.012
H2027	1	slaughter	5	1.0
H2028	1	slaughter	5	1.0
H2029	1	conceived	42	0.977
H2030	1	pregnant	9	0.562
H2030	2	pregnant	7	0.438
H2031	1	images	1	1.0
H2032	1	childbearing	3	1.0
H2034	1	ruins	1	1.0
H2035	1	ruins	1	1.0
H2040	1	torn down	32	0.744
H2040	2	ruined	5	0.116
H2040	3	break through	2	0.047
H2040	4	broken down	2	0.047
H2045	1	news	1	1.0
H2046	1	melted	1	1.0
H2048	1	mocked	10	1.0
H2049	1	mockers	1	1.0
H2050	1	assail	1	1.0
H2053	1	hooks	13	1.0
H2054	1	guilty	1	1.0
H2056	1	child	1	1.0
H2061	1	wolf	7	1.0
H2064	1	endowed	1	1.0
H2065	1	gift	1	1.0
H2070	1	flies	2	1.0
H2073	1	exalted	4	0.8
H2076	1	sacrifice	125	0.933
H2076	2	slaughtered	7	0.052
H2076	3	offer	2	0.015
H2077	1	sacrifice	162	1.0
H2082	1	honor	1	1.0
H2084	1	gain	1	1.0
H2085	1	skin	1	1.0
H2086	1	arrogant	13	1.0
H2087	1	pride	9	0.818
H2087	2	arrogant	2	0.182
H2091	1	gold	385	0.99
H2091	2	golden	3	0.008
H2092	1	loathes	1	1.0
H2094	1	warn	22	1.0
H2095	1	careful	1	1.0
H2096	1	brightness	2	1.0
H2100	1	flowing	21	0.5
H2100	2	discharge	17	0.405
H2100	3	gushed out	3	0.071
H2101	1	discharge	11	0.846
H2101	2	body fluid	2	0.154
H2102	1	acted arrogantly	8	0.8
H2103	1	acted proudly	1	1.0
H2106	2	corner pillars	1	0.5
H2107	1	lavish	1	1.0
H2109	1	well-fed	1	1.0
H2110	1	fed	1	1.0
H2111	1	tremble	3	1.0
H2112	1	feared	2	1.0
H2113	1	terror	1	1.0
H2114	1	strangers	55	0.714
H2114	2	strange	18	0.234
H2114	3	foreign	2	0.026
H2114	4	another	2	0.026
H2115	1	crush	2	0.667
H2118	1	come loose	2	1.0
