strong	sense	gloss	count	share
G3031	1	censer	2	1.0
G3034	1	they might stone	8	1.0
G3035	1	stone	2	1.0
G3036	1	stoning	8	1.0
G3037	1	stone	53	0.981
G3038	1	Stone Pavement	1	1.0
G3039	1	it will grind to powder	2	1.0
G3040	1	harbor	2	0.667
G3041	1	lake	11	1.0
G3042	1	famine	10	0.833
G3042	2	with hunger	2	0.167
G3043	2	wick	1	0.5
G3045	1	sumptuous things	1	1.0
G3046	1	litra	2	1.0
G3047	1	southwest	1	1.0
G3048	1	collection	2	1.0
G3049	2	I reckon	12	0.3
G3049	1	it was reckoned	12	0.3
G3049	3	be reckoned	8	0.2
G3049	4	He was reckoned	4	0.1
G3050	1	reasonable	2	1.0
G3051	1	oracles	3	0.75
G3052	1	eloquent	1	1.0
G3053	2	thoughts	1	0.5
G3054	1	quarrel about words	1	1.0
G3055	1	disputes about words	1	1.0
G3056	1	word	278	0.863
G3056	2	account	12	0.037
G3056	3	speech	11	0.034
G3056	4	report	3	0.009
G3056	5	matter	3	0.009
G3056	8	on account	2	0.006
G3056	9	thing	2	0.006
G3056	6	His words	2	0.006
G3056	7	in discourse	2	0.006
G3056	10	divine utterance	2	0.006
G3057	1	with a spear	1	1.0
G3058	1	they railed at	4	1.0
G3059	1	insult	2	0.667
G3060	1	verbal abuser	2	1.0
G3061	1	famines	2	1.0
G3062	1	rest	29	0.744
G3062	2	rest	7	0.179
G3062	3	other things	3	0.077
G3063	1	Finally	6	0.5
G3064	2	henceforth	1	0.5
G3067	1	washing	2	1.0
G3068	1	Having washed [her	4	1.0
G3071	1	Lycaonia	1	1.0
G3074	1	wolves	6	1.0
G3075	1	was destroying	1	1.0
G3076	1	you were grieved	22	0.846
G3076	2	grieve	3	0.115
G3077	1	grief	12	0.75
G3077	2	sorrow	3	0.188
G3080	1	be loosed	1	1.0
G3081	1	It is better	1	1.0
G3083	1	as] a ransom	2	1.0
G3084	1	redeem	3	1.0
G3085	1	redemption	3	1.0
G3086	1	redeemer	1	1.0
G3087	1	lampstands	11	0.917
G3088	1	lamp	13	1.0
G3089	1	untie	14	0.333
G3089	2	he unbound	7	0.167
G3089	3	will be dissolved	6	0.143
G3089	4	shall break	5	0.119
G3089	5	loosed	5	0.119
G3089	6	was loosed	2	0.048
G3095	1	magic arts	1	1.0
G3096	1	practicing sorcery	1	1.0
G3097	1	Magi	4	0.667
G3097	2	magician	2	0.333
G3100	1	having been discipled	2	0.5
G3100	2	disciple	2	0.5
G3101	1	disciples	253	1.0
G3102	1	disciple	1	1.0
G3105	1	You are insane	3	0.6
G3105	2	is insane	2	0.4
G3106	1	will count blessed	2	1.0
G3107	1	Blessed [are	48	0.96
G3108	1	blessedness	3	1.0
G3110	1	Macedonia	1	1.0
G3111	1	meat market	1	1.0
G3114	1	Have patience	8	0.8
G3115	1	patience	14	1.0
G3117	2	at great length	2	0.5
G3117	1	distant	2	0.5
G3118	1	long-lived	1	1.0
G3119	1	sickness	3	1.0
G3120	1	delicate [clothing	3	0.75
G3122	1	especially	1	1.0
G3123	1	rather	2	1.0
G3125	1	grandmother	1	1.0
G3126	1	money	4	1.0
G3129	1	learn	24	0.96
G3130	1	insanity	1	1.0
G3131	1	manna	4	1.0
G3132	1	by fortune-telling	1	1.0
G3133	1	will fade away	1	1.0
G3134	1	Marana	2	1.0
G3135	1	pearls	7	0.875
G3137	1	Mary	1	1.0
G3139	1	marble	1	1.0
G3140	1	bear witness	60	0.811
G3140	2	being well attested	4	0.054
G3140	3	he was testified	3	0.041
G3140	4	he bears witness	2	0.027
G3140	5	being borne witness to	2	0.027
G3141	1	testimony	36	1.0
G3142	1	testimony	19	0.95
G3143	1	I testify	5	1.0
G3144	1	witnesses	35	1.0
G3145	1	they were gnawing	1	1.0
G3146	1	they will flog	7	1.0
G3147	1	flog	1	1.0
G3148	1	affliction	4	0.667
G3149	1	breasts	3	1.0
G3150	1	meaningless discourse	1	1.0
G3151	1	empty talkers	1	1.0
G3152	1	vanities	4	0.667
G3152	2	futile	2	0.333
G3153	1	futility	2	0.667
G3154	1	they became futile	1	1.0
G3162	1	sword	28	1.0
G3163	1	quarrels	3	0.75
G3164	1	were quarreling	3	0.75
G3166	1	it boasts	1	1.0
G3167	1	great things	1	1.0
G3168	1	majesty	2	0.667
G3169	1	Majestic	1	1.0
G3170	1	Magnifies	4	0.5
G3172	1	Majesty	3	1.0
G3173	1	great	179	0.746
G3173	2	loud	44	0.183
G3173	3	great	10	0.042
G3173	4	is it] a great thing	2	0.008
G3174	1	greatness	1	1.0
G3175	1	great ones	2	0.667
G3177	1	translated	8	1.0
G3178	1	drinking	2	1.0
G3179	1	I shall have been removed	3	0.6
G3180	1	scheming	2	1.0
G3182	1	get drunk	4	1.0
G3183	1	drunkard	2	1.0
G3184	1	being drunkards	6	1.0
G3188	1	ink	3	1.0
G3189	1	black	3	1.0
G3191	6	did devise	1	0.5
G3192	1	honey	4	1.0
G3195	1	being about	79	0.738
G3195	2	coming	14	0.131
G3195	3	being about	9	0.084
G3195	4	you are about	3	0.028
G3196	1	members	33	1.0
G3198	1	Melchizedek	1	1.0
G3199	1	is it concern	5	0.5
G3199	2	there is care	3	0.3
G3199	3	let it be a care	2	0.2
G3200	1	parchments	1	1.0
G3201	1	Finding fault	1	1.0
G3202	1	discontented	1	1.0
G3303	1	indeed	1	1.0
G3306	1	abides	90	0.769
G3306	2	remain	22	0.188
G3306	4	waited for	2	0.017
G3306	3	abiding	2	0.017
G3307	1	is divided	10	0.714
G3307	2	has assigned	2	0.143
G3308	1	cares	4	0.667
G3308	2	cares	2	0.333
G3309	1	being anxious	8	0.421
G3309	2	be anxious	5	0.263
G3309	3	cares for	5	0.263
G3310	1	part	2	0.667
G3311	1	distributions	1	0.5
G3312	1	partitioner	1	1.0
G3313	1	part	21	0.5
G3313	2	district	6	0.143
G3313	4	part	3	0.071
G3313	3	respect	3	0.071
G3313	5	place	2	0.048
G3313	6	part	2	0.048
G3314	1	south	1	0.5
G3315	1	guaranteed [it	1	1.0
G3316	1	mediator	6	1.0
G3317	1	at midnight	4	1.0
G3319	1	midst	34	0.618
G3319	2	midst	11	0.2
G3319	3	midst	4	0.073
G3319	5	midst	2	0.036
G3319	4	way	2	0.036
G3320	1	barrier	1	1.0
G3321	1	mid-heaven	3	1.0
G3322	1	being in the middle	1	1.0
G3324	1	full	8	0.889
G3325	1	full	1	1.0
G3326	1	with	8	0.727
G3326	2	with	2	0.182
G3327	1	having departed	4	0.333
G3327	2	He would depart	3	0.25
G3327	3	Move	3	0.25
G3327	4	has passed	2	0.167
G3328	1	having changed their opinion	1	1.0
G3329	1	we turn about	2	1.0
G3330	2	let him impart	2	0.4
G3330	1	I may impart	2	0.4
G3331	1	translation	2	0.667
G3332	1	He withdrew	2	1.0
G3333	2	he called for	2	0.5
G3333	1	he called for	2	0.5
G3334	1	being moved away	1	1.0
G3335	1	they were partaking	3	0.429
G3336	1	reception	1	1.0
G3337	1	changed	2	1.0
G3338	2	did repent	2	0.4
G3338	1	I do regret [it	2	0.4
G3339	1	He was transfigured	3	1.0
G3340	1	repent	33	1.0
G3341	1	repentance	21	1.0
G3342	1	between	1	1.0
G3343	1	summon	7	0.778
G3343	2	send for	2	0.222
G3344	1	will be turned	1	0.5
G3345	1	I have applied	1	0.2
G3346	1	was translated	2	0.333
G3348	1	partake	4	0.5
G3348	2	partake	2	0.25
G3349	1	be in suspense	1	1.0
G3350	1	carrying away	4	1.0
G3351	2	He removed	1	1.0
G3352	1	partnership [have	1	1.0
G3353	1	partakers	5	0.833
G3354	1	you measure	10	1.0
G3355	1	metretae	1	1.0
G3356	1	exercise forbearance	1	1.0
G3358	1	measure	13	0.929
G3359	1	foreheads	7	1.0
G3360	1	until	1	0.5
G3361	1	not	13	0.765
G3361	2	not	3	0.176
G3366	1	nor	4	1.0
G3367	1	no one	45	0.511
G3367	2	nothing	28	0.318
G3367	3	not one	4	0.045
G3367	4	nothing	4	0.045
G3367	6	in nothing	2	0.023
G3367	8	no one	2	0.023
G3372	1	length	2	1.0
G3373	1	grow	1	1.0
G3376	1	months	18	1.0
G3377	1	It having been disclosed	2	0.5
G3382	1	thigh	1	1.0
G3383	1	nor	2	1.0
G3384	1	mother	79	1.0
G3385	6	Not	1	1.0
G3388	1	womb	1	1.0
G3389	1	murderers of mothers	1	1.0
G3392	1	they should be defiled	5	1.0
G3393	1	pollutions	1	1.0
G3394	1	defilement	1	1.0
G3395	1	mixture	1	1.0
G3396	1	mingled	4	1.0
G3398	1	little	31	0.721
G3398	2	small	10	0.233
G3400	1	mile	1	1.0
G3401	1	imitate	4	1.0
G3402	1	imitators	6	1.0
G3403	1	remember	23	1.0
G3404	1	hating	37	0.974
G3405	1	reward	2	0.667
G3406	1	rewarder	1	1.0
G3407	1	hired servants	2	1.0
G3408	1	reward	20	0.741
G3408	2	wages	5	0.185
G3408	3	wage	2	0.074
G3409	1	hire	2	1.0
G3410	1	rented house	1	1.0
G3411	1	hired servant	3	1.0
G3414	1	minas	9	1.0
G3417	1	mention	4	0.571
G3417	2	remembrance	3	0.429
G3418	1	tomb	10	1.0
G3419	1	tomb	37	0.974
G3420	1	lasting remembrance	1	1.0
G3421	1	Remember	20	0.952
G3422	1	memorial	2	0.667
G3423	1	Having been pledged	3	1.0
G3424	1	who spoke with difficulty	1	1.0
G3426	1	basket	2	0.667
G3428	1	adulteress	5	0.714
G3428	2	adulterous	2	0.286
G3429	1	commits adultery	4	1.0
G3430	1	adulteries	2	1.0
G3431	1	shall you commit adultery	15	1.0
G3432	1	adulterers	3	1.0
G3435	1	it is defiled	3	1.0
G3436	1	defilement	1	1.0
G3437	1	complaint	1	1.0
G3438	1	mansions	2	1.0
G3439	1	only begotten	5	0.625
G3439	2	only begotten	3	0.375
G3440	1	only	1	1.0
G3441	1	alone	20	0.488
G3441	2	only	20	0.488
G3442	1	one-eyed	2	1.0
G3443	1	being left alone	1	1.0
G3444	1	form	3	1.0
G3445	1	shall have been formed	1	1.0
G3446	2	embodiment	1	0.5
G3447	1	they made a calf	1	1.0
G3448	1	calf	5	0.833
G3449	1	hardship	3	1.0
G3451	1	musicians	1	1.0
G3452	1	marrows	1	1.0
G3453	1	I have learned the secret	1	1.0
G3454	1	myths	4	0.8
G3455	1	roars	1	1.0
G3456	1	is mocked	1	1.0
G3457	1	a mill	1	1.0
G3458	1	millstone	2	0.5
G3458	2	mill	2	0.5
G3461	1	myriads	5	0.625
G3461	2	myriads	2	0.25
G3462	1	anoint	1	1.0
G3463	1	ten thousand	3	1.0
G3464	1	fragrant oil	14	1.0
G3466	1	mystery	25	1.0
G3467	1	being short sighted	1	1.0
G3468	1	wounds	1	1.0
G3469	1	should be blemished	2	1.0
G3470	1	blemishes	1	1.0
G3471	1	becomes tasteless	2	0.5
G3472	1	foolishness	5	1.0
G3473	1	foolish talking	1	1.0
G3474	1	foolish	9	0.75
G3474	2	Fool	3	0.25
G3475	1	Moses	1	1.0
G3476	1	Nahshon	2	1.0
G3479	1	Nazareth	6	1.0
G3480	1	Nazareth	2	1.0
G3482	1	Nathanael	4	1.0
G3483	1	Yes	1	0.5
G3485	1	temple	44	0.978
G3487	1	nard	2	1.0
G3489	1	I was shipwrecked	2	1.0
G3490	1	ship owner	1	1.0
G3491	1	vessel	1	1.0
G3492	1	sailors	3	1.0
G3494	1	young man	3	1.0
G3495	1	young man	11	1.0
G3498	1	dead	124	1.0
G3499	2	Put to death	1	0.5
G3500	2	death	1	1.0
G3501	1	younger	13	0.565
G3501	2	new	9	0.391
G3502	1	young	1	1.0
G3503	1	youth	3	1.0
G3504	1	novice	1	1.0
G3506	1	Motions	2	1.0
G3507	1	cloud	25	1.0
G3509	1	cloud	1	1.0
G3510	1	affections	1	1.0
G3511	1	temple-keeper	1	1.0
G3512	1	youthful	1	1.0
G3514	1	do they spin	1	1.0
G3515	1	be little children	1	1.0
G3516	1	child	9	0.692
G3516	2	little children	3	0.231
G3519	1	Island	1	1.0
G3520	1	island	9	1.0
G3521	1	with fastings	3	0.6
G3521	2	fastings	2	0.4
G3522	1	fast	19	1.0
G3523	1	hungry	2	1.0
G3524	1	sober	3	1.0
G3525	1	we should be sober	6	1.0
G3528	1	overcoming	23	0.852
G3528	2	overcoming	2	0.074
G3529	1	victory	1	1.0
G3532	1	Nicolas	1	1.0
G3534	1	victory	4	1.0
G3536	1	Ninevites	2	1.0
G3537	1	basin	1	1.0
G3538	1	wash	17	1.0
G3539	1	understand you	12	0.857
G3540	1	minds	4	0.667
G3541	1	illegitimate children	1	1.0
G3542	2	pasture	1	0.5
G3543	1	think	12	0.8
G3543	2	Having supposed	3	0.2
G3544	1	lawyers	8	0.889
G3546	1	coin	1	1.0
G3547	1	teachers of the law	3	1.0
G3548	1	lawgiving	1	1.0
G3549	2	had received [the] Law	1	0.5
G3551	1	law	192	0.995
G3552	1	unhealthy	1	1.0
G3554	1	diseases	11	1.0
G3555	1	brood	1	1.0
G3556	1	chicks	1	1.0
G3557	1	he kept back	2	0.667
G3558	1	south	4	0.571
G3558	2	south wind	2	0.286
G3559	1	admonition	2	0.667
G3560	1	admonishing	8	1.0
G3561	1	New Moon	1	1.0
G3563	1	mind	21	0.913
G3563	2	understanding	2	0.087
G3565	1	bride	5	0.833
G3566	1	bridegroom	16	1.0
G3567	1	bridechamber	4	1.0
G3568	1	Now	1	1.0
G3571	1	night	59	1.0
G3572	1	pierced	1	1.0
G3573	2	they became drowsy	1	0.5
G3574	1	night and a day	1	1.0
G3576	2	sluggish	1	0.5
G3577	1	backs	1	1.0
G3578	1	lodging	2	1.0
G3579	1	lodges	3	0.3
G3579	3	entertained [us	2	0.2
G3579	2	they think it strange	2	0.2
G3580	1	she entertained strangers	1	1.0
G3581	1	stranger	7	0.5
G3581	2	strangers	6	0.429
G3582	1	vessels	1	1.0
G3583	1	withered	8	0.615
G3583	2	was dried up	2	0.154
G3583	3	withered	2	0.154
G3584	1	withered	5	0.714
G3584	2	dry [land	2	0.286
G3585	1	wooden	1	1.0
G3586	1	tree	10	0.556
G3586	2	clubs	4	0.222
G3586	3	wood	3	0.167
G3587	1	they will shave	3	1.0
G3588	1	the	273	0.861
G3588	2	the	21	0.066
G3588	3	the	10	0.032
G3588	4	the	10	0.032
G3590	1	eighth	4	0.8
G3591	1	weight	1	1.0
G3593	1	journeying	1	1.0
G3594	1	they lead	5	1.0
G3595	1	guides	5	1.0
G3596	1	as are journeying	1	1.0
G3597	1	journey	2	1.0
G3598	1	way	57	0.594
G3598	2	road	31	0.323
G3598	3	journey	4	0.042
G3598	4	path	3	0.031
G3599	1	teeth	12	1.0
G3600	1	I am suffering	2	0.5
G3601	1	sorrow	2	1.0
G3602	1	mourning	2	1.0
G3605	1	he stinks	1	1.0
G3607	1	sheet	2	1.0
G3608	1	linen cloths	5	1.0
G3609	1	the household	3	1.0
G3610	1	servant	4	1.0
G3611	1	dwelling	7	1.0
G3612	1	cell	1	1.0
G3613	1	dwelling	2	1.0
G3614	1	house	86	0.945
G3614	2	household	5	0.055
G3615	1	house members	2	1.0
G3616	1	manage their households	1	1.0
G3617	1	master of a house	5	0.417
G3617	2	master of the house	4	0.333
G3617	3	master of the house	2	0.167
G3618	1	built	33	0.805
G3618	2	being edified	4	0.098
G3618	3	edifies	3	0.073
G3619	1	building up	6	0.333
G3619	2	edification	6	0.333
G3619	3	buildings	3	0.167
G3619	4	building	3	0.167
G3621	1	manage	1	1.0
G3622	1	stewardship	8	1.0
G3623	1	manager	9	0.9
G3624	1	house	92	0.829
G3624	2	household	13	0.117
G3624	5	house	2	0.018
G3624	3	houses	2	0.018
G3624	4	household	2	0.018
G3625	1	world	14	0.933
G3626	1	keepers at home	1	1.0
G3627	1	I will have compassion on	2	1.0
G3628	1	compassions	5	1.0
G3629	1	merciful	2	1.0
G3630	1	drunkard	2	1.0
G3631	1	wine	30	0.968
G3632	1	drunkenness	1	1.0
G3633	1	I suppose	2	0.667
G3634	1	what	1	1.0
G3635	1	delay	1	1.0
G3636	1	lazy	2	0.667
G3637	1	on [the] eighth day	1	1.0
G3639	1	destruction	3	0.75
G3640	1	O [you] of little faith	6	1.0
G3641	1	little	10	0.303
G3641	2	few	9	0.273
G3641	3	few	8	0.242
G3641	4	small	2	0.061
G3642	1	fainthearted	1	1.0
G3643	1	regard lightly	1	1.0
G3644	1	Destroyer	1	1.0
G3645	1	destroying	1	1.0
G3646	1	Burnt offerings	2	0.667
G3647	1	complete soundness	1	1.0
G3648	1	entirely	2	1.0
G3649	1	wailing	1	1.0
G3650	1	all	54	0.514
G3650	2	all	44	0.419
G3650	3	entirely	3	0.029
G3650	4	all	3	0.029
G3651	1	completely	1	1.0
G3653	1	unripe figs	1	1.0
G3656	1	were talking	3	0.75
G3657	1	companionships	1	1.0
G3659	1	eyes	2	1.0
G3660	1	swear	26	1.0
G3663	2	like nature	1	0.5
G3664	1	like	44	1.0
G3665	2	same way	1	0.5
G3666	1	Has become like	10	0.667
G3666	2	be like	2	0.133
G3667	1	likeness	5	0.833
G3669	1	likeness	1	1.0
G3670	1	will confess	21	0.84
G3670	2	he promised	2	0.08
G3671	1	confession	6	1.0
G3673	1	same trade	1	1.0
G3675	1	single-minded	1	1.0
G3677	1	dream	6	1.0
G3678	1	young donkey	1	1.0
G3679	1	were upbraiding	9	1.0
G3680	1	reproach	5	1.0
G3681	1	disgrace	1	1.0
G3684	1	heavy	2	1.0
G3685	1	may have profit	1	1.0
G3686	1	name	219	1.0
G3687	1	He named	8	0.889
G3688	1	donkey	5	1.0
G3690	1	sour wine	6	1.0
G3691	1	sharp	7	0.875
G3692	2	holes	1	0.5
G3693	1	behind	1	1.0
G3695	1	arm yourselves with	1	1.0
G3696	1	weapons	6	1.0
G3697	1	what sort	2	0.4
G3697	2	what	2	0.4
G3700	1	being seen	1	1.0
G3701	1	vision	4	1.0
G3702	1	broiled	1	1.0
G3703	1	ripe fruit	1	1.0
G3705	1	vision	11	1.0
G3706	2	visions	2	0.5
G3706	1	in appearance	2	0.5
G3707	1	visible	1	1.0
G3708	1	behold	629	0.94
G3708	2	appeared	33	0.049
G3708	3	They will look	4	0.006
G3708	4	I might see [it	2	0.003
G3709	1	wrath	29	0.806
G3709	2	anger	7	0.194
G3710	1	was angry	7	0.875
G3711	1	quick tempered	1	1.0
G3712	1	fathoms	2	1.0
G3713	3	aspires to	1	0.333
G3714	1	hill country	2	1.0
G3715	1	desire	1	1.0
G3716	1	they are walking uprightly	1	1.0
G3717	1	upright	1	0.5
G3718	1	accurately handling	1	1.0
G3719	1	would come early in the morning	1	1.0
G3720	1	early	1	1.0
G3722	1	dawn	1	0.333
G3724	1	having been determined	4	0.5
G3724	2	having been appointed	2	0.25
G3725	1	region	10	0.833
G3726	1	I adjure	2	0.667
G3727	1	oath	10	1.0
G3728	1	oath	4	1.0
G3729	1	rushed	5	1.0
G3730	2	rush	1	0.5
G3731	1	with violence	1	1.0
G3732	1	birds	3	1.0
G3733	1	hen	2	1.0
G3734	1	boundaries	1	1.0
G3735	1	mountain	42	0.677
G3735	2	Mount	18	0.29
G3735	3	hill	2	0.032
G3736	1	dug	3	1.0
G3737	1	as orphans	2	1.0
G3738	1	you did dance	4	1.0
G3739	1	that	15	0.789
G3739	5	whoever	2	0.105
G3739	2	which	2	0.105
G3741	1	holy	8	1.0
G3742	1	holiness	2	1.0
G3744	1	fragrance	4	0.667
G3744	2	fragrance	2	0.333
G3745	1	that	1	0.5
G3747	1	bones	4	1.0
G3748	1	which	1	1.0
G3749	1	earthen	2	1.0
G3750	1	sense of smell	1	1.0
G3751	1	waist	4	0.5
G3751	2	loins	4	0.5
G3752	1	when	1	1.0
G3753	1	when	1	1.0
G3754	1	that	15	0.833
G3755	1	when	1	1.0
G3756	1	not	16	0.727
G3756	2	not	5	0.227
G3759	1	Woe to	1	1.0
G3761	1	nor	1	1.0
G3762	1	no one	106	0.467
G3762	2	nothing	59	0.26
G3762	3	no	25	0.11
G3762	5	nothing	11	0.048
G3762	4	none	10	0.044
G3762	6	no one	4	0.018
G3762	7	no one	4	0.018
G3762	8	not	3	0.013
G3762	10	none	2	0.009
G3762	9	not one	2	0.009
G3767	1	therefore	3	1.0
G3769	1	tails	5	1.0
G3770	1	Heavenly	9	1.0
G3772	1	heaven	257	0.973
G3772	2	sky	7	0.027
G3775	1	ears	36	1.0
G3776	1	property	2	1.0
G3777	1	Not	3	1.0
G3778	1	this	15	1.0
G3779	18	so	1	0.5
G3781	1	debtors	6	0.857
G3782	1	debt	2	0.667
G3783	1	debts	2	1.0
G3784	1	ought	19	0.543
G3784	2	was owing	9	0.257
G3784	3	is bound by his oath	3	0.086
G3784	4	you would need	2	0.057
G3786	1	profit	3	1.0
G3787	1	eye-service	2	1.0
G3788	1	eyes	97	1.0
G3789	1	serpent	8	0.615
G3789	2	serpent	5	0.385
G3790	1	brow	1	1.0
G3791	1	those] being tormented	1	1.0
G3792	1	having collected a crowd	1	1.0
G3793	1	crowd	170	1.0
G3794	1	strongholds	1	1.0
G3795	1	fish	5	1.0
G3796	2	late	1	1.0
G3797	1	latter [rains	1	1.0
G3798	1	Evening	14	1.0
G3799	1	face	2	0.667
G3800	1	wages	4	1.0
G3802	1	they might trap	1	1.0
G3803	1	snare	5	1.0
G3804	1	sufferings	13	0.812
G3804	2	passions	2	0.125
G3805	1	would suffer	1	1.0
G3806	1	passion	3	1.0
G3807	1	trainer	3	1.0
G3808	1	little boy	1	1.0
G3809	1	discipline	4	0.667
G3809	2	discipline	2	0.333
G3810	2	instructor	1	0.5
G3811	1	disciplines	6	0.462
G3811	2	Having chastised	2	0.154
G3811	3	was instructed	2	0.154
G3811	4	disciplining	2	0.154
G3813	1	child	50	1.0
G3814	1	servant girl	5	0.385
G3814	2	slave woman	5	0.385
G3814	3	servant girl	2	0.154
G3815	1	play	1	1.0
G3816	1	servant	14	0.609
G3816	2	boy	4	0.174
G3816	3	children	3	0.13
G3817	1	struck	3	0.6
G3817	2	having struck	2	0.4
G3820	1	old	18	1.0
G3821	1	in oldness	1	1.0
G3822	1	He has made obsolete	2	0.5
G3823	1	wrestling	1	1.0
G3824	1	regeneration	2	1.0
G3829	1	inn	1	1.0
G3830	1	innkeeper	1	1.0
G3831	1	the] assembly	1	1.0
G3833	1	complete armor	2	0.667
G3834	1	craftiness	3	0.6
G3834	2	craftiness	2	0.4
G3835	1	crafty	1	1.0
G3838	1	uttermost	1	1.0
G3841	1	Almighty	10	1.0
G3844	1	with	2	0.667
G3845	1	break	2	0.667
G3846	1	we arrived	1	1.0
G3847	1	transgression	7	1.0
G3848	1	transgressor	5	1.0
G3849	2	they constrained	1	0.5
G3850	1	parable	49	0.98
G3851	1	having disregarded	1	1.0
G3852	1	order	2	0.5
G3852	2	instruction	2	0.5
G3853	1	He instructed	12	0.414
G3853	2	He instructed	7	0.241
G3853	3	they commanded [them	6	0.207
G3853	4	we were commanding	3	0.103
G3854	1	having come	19	0.528
G3854	2	having arrived	13	0.361
G3855	1	passing by	5	0.5
G3855	2	is passing away	3	0.3
G3855	3	passing on	2	0.2
G3856	1	subjecting [Him] to open shame	1	1.0
G3857	1	Paradise	3	1.0
G3858	1	receive [it	4	0.667
G3858	2	accept	2	0.333
G3859	1	and] constant frictions	1	1.0
G3860	1	will betray	41	0.369
G3860	2	he delivered	28	0.252
G3860	3	having been delivered	8	0.072
G3860	4	gave up	6	0.054
G3860	5	delivered	4	0.036
G3860	6	gave up	4	0.036
G3860	7	have been delivered	3	0.027
G3860	9	you have handed down	3	0.027
G3860	8	I delivered	3	0.027
G3860	11	had been delivered up	2	0.018
G3860	10	he was delivering [them	2	0.018
G3860	13	been committed	2	0.018
G3860	12	having been committed	2	0.018
G3861	1	remarkable things	1	1.0
G3862	1	tradition	11	1.0
G3863	1	will provoke to jealousy	3	0.75
G3864	1	is] on the sea-side	1	1.0
G3865	1	were being overlooked	1	1.0
G3866	1	deposit committed [to you	3	1.0
G3867	2	was admonishing [them	1	0.5
G3868	1	refuse	4	0.333
G3868	2	reject	3	0.25
G3868	4	they requested	2	0.167
G3868	3	excused	2	0.167
G3869	1	having sat down	1	1.0
G3870	1	encourage	39	0.368
G3870	2	I exhort	25	0.236
G3870	3	imploring	23	0.217
G3870	4	exhorted	3	0.028
G3870	5	was begging	2	0.019
G3870	8	He invited	2	0.019
G3870	7	having exhorted	2	0.019
G3870	9	I exhort	2	0.019
G3870	6	is beseeching	2	0.019
G3871	1	veiled	1	1.0
G3873	1	is present with	2	1.0
G3874	1	comfort	22	0.759
G3874	2	exhortation	5	0.172
G3875	1	Helper	4	0.8
G3876	1	disobedience	3	1.0
G3877	1	you have closely followed	2	0.5
G3878	1	he fails to listen	2	0.667
G3879	1	having stooped down	2	0.4
G3880	1	having taken	25	0.521
G3880	2	received	14	0.292
G3880	3	having taken	5	0.104
G3880	4	He took	3	0.062
G3881	1	coasting along	2	1.0
G3882	1	sea coast	1	1.0
G3883	1	variation	1	1.0
G3884	1	might delude	2	1.0
G3885	1	paralytic	8	0.889
G3886	1	paralyzed	4	0.8
G3887	2	will continue with	1	0.333
G3888	1	they might console	3	0.75
G3889	1	consolation	1	1.0
G3890	1	comfort	1	1.0
G3891	1	violating law	1	1.0
G3892	1	transgression	1	1.0
G3893	1	rebelled	1	1.0
G3894	1	rebellion	2	1.0
G3895	1	having fallen away	1	1.0
G3896	1	sail by	1	1.0
G3899	1	passing by	3	0.6
G3899	2	is passing	2	0.4
G3900	1	trespasses	15	0.882
G3900	2	trespasses	2	0.118
G3902	1	with a figurehead of	1	1.0
G3903	1	as] were preparing	4	1.0
G3904	1	Preparation	5	0.833
G3905	1	he continued	1	1.0
G3906	1	they were watching	3	0.5
G3907	1	careful observation	1	1.0
G3908	1	set before	6	0.333
G3908	2	I commit	3	0.167
G3908	4	put He before	2	0.111
G3908	5	they set [it] before	2	0.111
G3908	6	has been committed	2	0.111
G3908	3	they committed	2	0.111
G3909	1	meeting [him	1	1.0
G3911	1	take away	2	0.5
G3912	1	As being beside myself	1	1.0
G3913	1	madness	1	1.0
G3914	1	winter [there	3	0.75
G3915	1	winter in	1	1.0
G3917	1	leopard	1	1.0
G3918	1	being present	18	0.75
G3918	2	are you come	3	0.125
G3918	3	is come	2	0.083
G3919	1	will stealthily introduce	1	1.0
G3920	1	brought in secretly	1	1.0
G3921	1	Came in stealthily	1	1.0
G3922	2	entered	1	0.5
G3923	1	having brought in	1	1.0
G3925	1	barracks	6	0.6
G3925	2	camp	3	0.3
G3926	1	trouble	1	1.0
G3927	1	sojourners	3	1.0
G3928	1	will pass away	15	0.556
G3928	2	pass	3	0.111
G3928	3	pass by	3	0.111
G3928	4	you pass by	2	0.074
G3928	5	having come up	2	0.074
G3930	1	do you cause	5	0.312
G3930	2	having provided	3	0.188
G3930	4	You will grant	2	0.125
G3930	3	were showing	2	0.125
G3931	1	comfort	1	1.0
G3932	1	marriage	1	1.0
G3933	1	virgin	14	0.933
G3934	1	Parthians	1	1.0
G3935	1	neglect	2	1.0
G3936	1	present	17	0.415
G3936	2	standing by	5	0.122
G3936	3	standing	4	0.098
G3936	4	standing by	3	0.073
G3936	6	He will furnish	2	0.049
G3936	7	stood by	2	0.049
G3936	5	stand before	2	0.049
G3938	1	passing	1	1.0
G3939	2	visit	1	0.5
G3940	1	sojourn	2	1.0
G3941	1	aliens	4	1.0
G3942	1	allegory	4	0.8
G3943	1	given to wine	2	1.0
G3944	1	past	1	1.0
G3945	1	you are like	1	1.0
G3946	1	like [things	1	1.0
G3947	1	was provoked	2	1.0
G3948	2	sharp disagreement	1	0.5
G3949	2	I will anger	1	0.5
G3951	1	incited	1	1.0
G3952	1	coming	22	0.917
G3952	2	presence	2	0.083
G3953	1	dish	1	1.0
