# multi-word expressions (M1): target phrase -> original lexeme(s); lang=swe; from bcv-commons/lexeme-alignments; content+same-testament, count>=2. CC0
surface	strongs	lexemes	kind	confidence	count	methods
äldstes stadgar	G3862	grc:3862	fertility	1.0	3	eflomal
älska osjälviskt	G0025	grc:25	fertility	1.0	2	eflomal
älska osjälviskt utgivande	G0025	grc:25	fertility	1.0	11	eflomal
älskad dyrbar	H2530	hbo:2530a	fertility	1.0	2	eflomal
älskade broder	G0027	grc:27	fertility	1.0	4	eflomal
älskade broder gaius	G0027	grc:27	fertility	1.0	2	eflomal
älskade glädje	G0027	grc:27	fertility	1.0	2	eflomal
älskade kära	H7474	hbo:7474	fertility	1.0	2	eflomal
älskade kära sköna	H7474	hbo:7474	fertility	1.0	2	eflomal
älskade raring	H1730	hbo:1730	fertility	1.0	22	eflomal
älskar osjälviskt	G0025	grc:25	fertility	1.0	2	eflomal
älskar osjälviskt utgivande	G0025	grc:25	fertility	1.0	2	eflomal
ända skyarna	H0523	hbo:0523	fertility	1.0	2	eflomal
ändarna tvinnade	H7098	hbo:7098	fertility	1.0	2	eflomal
änden andra	H7097	hbo:7097	fertility	1.0	2	eflomal
ängel utsände budbärare	H4397	hbo:4397	fertility	1.0	2	eflomal
ängeln budbäraren	H4397	hbo:4397	fertility	1.0	11	eflomal
ängeln tömde	G1632	grc:1632	fertility	1.0	10	eflomal;gloss
ännu mer mer	G4053	grc:4053	fertility	1.0	2	eflomal
är domar hebr mishpatim	H4941	hbo:4941	fertility	1.0	2	eflomal
är fördömd förbannad	H0779	hbo:0779	fertility	1.0	2	eflomal
är gud el	H0410	hbo:0410	fertility	1.0	2	eflomal
är styrka starkhet	H5797	hbo:5797	fertility	1.0	3	eflomal
ära majestät härlighet	G1391	grc:1391	fertility	1.0	2	eflomal
äran priset aktningen respekten	G5092	grc:5092	fertility	1.0	2	eflomal
ärar upphöjer förhärligar	G1392	grc:1392	fertility	1.0	2	eflomal
ärkeängeln mikael	G3413	grc:3413	fertility	1.0	4	eflomal;gloss
ärliga uppriktiga	H3477	hbo:3477	fertility	1.0	2	eflomal
ätas ska	H0398	hbo:0398	fertility	1.0	3	eflomal
äter förtär	H0398	hbo:0398	fertility	1.0	3	eflomal
äter tuggar	G5176	grc:5176	fertility	1.0	4	eflomal
åkalla ropa	H7121	hbo:7121	fertility	1.0	2	eflomal
åkallar anropar kallar	G1941	grc:1941	fertility	1.0	4	eflomal
åldern far	H3205	hbo:3205	fertility	1.0	2	eflomal
ångrade sorg tröstade	H5162	hbo:5162	fertility	1.0	2	eflomal
ångrade tröstade	H5162	hbo:5162	fertility	1.0	2	eflomal
år f kr	H8141	hbo:8141	fertility	1.0	5	eflomal
årlig skatt	G2778	grc:2778	fertility	1.0	2	eflomal
årsgamla lamm	H3532,H1121	hbo:3532,hbo:1121	phrasal	1.0	11	eflomal
årsgammalt lamm	H3532,H8141	hbo:3532,hbo:8141	phrasal	1.0	16	eflomal
åskans blixt	H2385	hbo:2385	fertility	1.0	4	eflomal;gloss
återgav räknade	H5608	hbo:5608	fertility	1.0	2	eflomal
återge räkna upp	H5608	hbo:5608	fertility	1.0	2	eflomal
återlämnas jubelåret	H3104	hbo:3104	fertility	1.0	3	eflomal
återlösare goel	H1350	hbo:1350	fertility	1.0	2	eflomal
åtskillnad separera	H0914	hbo:0914	fertility	1.0	2	eflomal
ödelagda platser	H2723	hbo:2723	fertility	1.0	3	eflomal
ödemarken öknen	H4057	hbo:4057	fertility	1.0	3	eflomal
ödmjukade sig	H7812	hbo:7812a	fertility	1.0	5	eflomal
ödmjukade tvingade	H6031	hbo:6031	fertility	1.0	2	eflomal
öglor satte	H3924	hbo:3924	fertility	1.0	2	eflomal
ögon ser	H5869	hbo:5869	fertility	1.0	4	eflomal
ögon ögon	H5869	hbo:5869	fertility	1.0	2	eflomal
ögonblick jag	H7281	hbo:7281	fertility	1.0	2	eflomal
öknen vildmarken	H4057	hbo:4057	fertility	1.0	2	eflomal
öknen ödemarken	G2048	grc:2048	fertility	1.0	3	eflomal
öppna blommor	H6731	hbo:6731	fertility	1.0	8	eflomal;gloss
öppna marken	H4054	hbo:4054	fertility	1.0	23	eflomal;gloss
öppna marken runtom	H4054	hbo:4054	fertility	1.0	84	eflomal;gloss
öppna marken runtomkring	H4054	hbo:4054	fertility	1.0	6	eflomal;gloss
öppna platsen	H7339	hbo:7339	fertility	1.0	12	eflomal;gloss
öppna platser torg	H7339	hbo:7339	fertility	1.0	2	eflomal
öppning mun	H6310	hbo:6310	fertility	1.0	2	eflomal
öra lyssna noga	H0241	hbo:0241	fertility	1.0	2	eflomal
öron höra	H0241	hbo:0241	fertility	1.0	2	eflomal
östra sidan	H4217,H6285	hbo:4217,hbo:6285	phrasal	1.0	14	eflomal;gloss
överblivna bitarna	G2801	grc:2801	fertility	1.0	3	eflomal
överförvaltaren eljakim	H0471	hbo:0471	fertility	1.0	6	eflomal
överger lämnar	H5800	hbo:5800	fertility	1.0	2	eflomal
överlade diskuterade	G1260	grc:1260	fertility	1.0	2	eflomal
överlämnade åt	G3860	grc:3860	fertility	1.0	2	eflomal
överlämnat åt	G3860	grc:3860	fertility	1.0	2	eflomal
översatt betyder	G3177	grc:3177	fertility	1.0	2	eflomal
överste magern	H7248	hbo:7248	fertility	1.0	2	gloss
översten för	H7227	hbo:7227a	fertility	1.0	44	eflomal;gloss
översteprästen hannas	G0749	grc:749	fertility	1.0	2	eflomal
översteprästens högg	G0749	grc:749	fertility	1.0	2	eflomal
överträdelser snedsteg felsteg	G3900	grc:3900	fertility	1.0	2	eflomal
övertygad förvissad	G3982	grc:3982	fertility	1.0	2	eflomal
övre dörrträet	H4947	hbo:4947	fertility	1.0	6	eflomal;gloss
övre kvarnstenen	H7393	hbo:7393	fertility	1.0	2	eflomal
övre rum	H5944	hbo:5944	fertility	1.0	3	eflomal
övre rummet	H5944	hbo:5944	fertility	1.0	8	eflomal;gloss
övre salarna	H5944	hbo:5944	fertility	1.0	4	eflomal
herrens jahvehs	H3068	hbo:3068	fertility	0.999	2336	eflomal;gloss
guds elohims	H0430	hbo:0430	fertility	0.992	253	eflomal
alnar meter	H0520	hbo:0520	fertility	0.991	107	eflomal
frid shalom	H7965	hbo:7965	fertility	0.979	48	eflomal
varje man	H0376	hbo:0376	fertility	0.977	88	eflomal
blev kung	H4427	hbo:4427	fertility	0.976	112	eflomal
herrarnas herre	H0136	hbo:0136	fertility	0.968	153	eflomal
inför ansikte	H6440	hbo:6440	fertility	0.968	247	eflomal
ljuvlig doft	H5207	hbo:5207	fertility	0.968	30	eflomal
bröt upp	H5265	hbo:5265	fertility	0.966	86	eflomal
barn söner	H1121	hbo:1121	fertility	0.965	28	eflomal
vända tillbaka	H7725	hbo:7725	fertility	0.957	59	eflomal
herre jahveh	H3068	hbo:3068	fertility	0.948	434	eflomal
antalet av	H4557	hbo:4557	fertility	0.944	17	eflomal
dessa ting	H0428	hbo:0428	fertility	0.939	33	eflomal
komma nära	H7126,H5066	hbo:7126,hbo:5066	phrasal	0.933	23	eflomal
hela alla	H3605	hbo:3605	fertility	0.929	13	eflomal
josias hebr joshijahos	H2977	hbo:2977a	fertility	0.929	13	eflomal
resa upp	H6965	hbo:6965	fertility	0.929	26	eflomal
fint lingarn	H8336	hbo:8336	fertility	0.923	12	eflomal
mitt ibland	G3319	grc:3319	fertility	0.923	22	eflomal
dra ut	H3318,H1980	hbo:3318,hbo:1980	phrasal	0.92	39	eflomal
föra ut	H3318	hbo:3318	fertility	0.917	20	eflomal
kommit upp	H5927	hbo:5927	fertility	0.917	12	eflomal
längs vägen	H1870	hbo:1870	fertility	0.917	11	eflomal
efter familjer	H4940	hbo:4940	fertility	0.913	69	eflomal
herren adonai	H0136	hbo:0136	fertility	0.909	21	eflomal
väckt vrede	H3707	hbo:3707	fertility	0.909	10	eflomal
gick upp	H5927	hbo:5927	fertility	0.906	87	eflomal
ledaren för vakten	H2876	hbo:2876	fertility	0.905	21	eflomal
gå fram	H3318,H5674	hbo:3318,hbo:5674	phrasal	0.9	11	eflomal
gått in	H0935	hbo:0935	fertility	0.9	10	eflomal
komma tillbaka	H7725	hbo:7725	fertility	0.9	10	eflomal
nåd oförtjänt kärlek	H2580	hbo:2580	fertility	0.9	9	eflomal
oärlig vinst	H1215	hbo:1215	fertility	0.9	17	eflomal;gloss
sänt iväg	H7971	hbo:7971	fertility	0.9	9	eflomal
manligt kön	H2145,H2138	hbo:2145,hbo:2138	phrasal	0.895	35	eflomal;gloss
frid vare	G1515	grc:1515	fertility	0.889	11	eflomal
fruktar vördar respekterar	H3373	hbo:3373	fertility	0.889	8	eflomal
fursten för	H0441	hbo:0441	fertility	0.889	9	eflomal
gick förbi	H5674	hbo:5674	fertility	0.889	11	eflomal
gladde sig	H8056	hbo:8055	fertility	0.889	16	eflomal;gloss
inte någon	G3367,G3762	grc:3367,grc:3762	phrasal	0.889	14	eflomal
ställde upp	H6186	hbo:6186	fertility	0.889	8	eflomal
söder negev	H5045	hbo:5045	fertility	0.889	8	eflomal
bära fram	H7126,H0935,H7133	hbo:7126,hbo:0935,hbo:7133	phrasal	0.882	34	eflomal
svampinfektion mögel	H6883,H6879	hbo:6883,hbo:6879	phrasal	0.882	34	eflomal;gloss
andra gången	G1208	grc:1208	fertility	0.875	7	eflomal
betjäna gudstjänst	H5647	hbo:5647	fertility	0.875	7	eflomal
blev det	H1961	hbo:1961	fertility	0.875	8	eflomal
frälsning räddning	H3444	hbo:3444	fertility	0.875	7	eflomal
sträck ut	H5186,H7971	hbo:5186,hbo:7971	phrasal	0.875	14	eflomal;gloss
undervisningen torah	H8451	hbo:8451	fertility	0.875	7	eflomal
var och en	G1538	grc:1538	fertility	0.875	16	eflomal
väckte vrede	H3707	hbo:3707	fertility	0.875	7	eflomal
åklagaren satan	H7854	hbo:7854	fertility	0.875	8	eflomal
sträcka ut	H5186,H7971	hbo:5186,hbo:7971	phrasal	0.867	24	eflomal;gloss
sitt hjärta	H3820,H3824	hbo:3820,hbo:3824	phrasal	0.864	44	eflomal
barmhärtighet nåd	G1656	grc:1656	fertility	0.857	6	eflomal
familj familj	H4940	hbo:4940	fertility	0.857	7	eflomal
frukta vörda respektera	H3374,H3372	hbo:3374,hbo:3372	phrasal	0.857	12	eflomal;gloss
herre adon	H0113	hbo:0113	fertility	0.857	7	eflomal
himmelriket himlarnas kungarike	G0932	grc:932	fertility	0.857	7	eflomal
hålla vakta bevara	H5341	hbo:5341	fertility	0.857	6	eflomal
johannes döparen	G2491	grc:2491	fertility	0.857	21	eflomal
kunskap insikt förståelse	H1847	hbo:1847	fertility	0.857	6	eflomal
länge leve	H2421	hbo:2421	fertility	0.857	6	eflomal
satte upp	H6965	hbo:6965	fertility	0.857	6	eflomal
smorde messias	G5547	grc:5547	fertility	0.857	6	eflomal
frälst räddad	G4982	grc:4982	fertility	0.846	11	gloss
ta bort	H5493,H1898	hbo:5493,hbo:1898	phrasal	0.842	35	eflomal
när såg	H6437,H7200	hbo:6437,hbo:7200	phrasal	0.838	33	eflomal
bevara skydda	H8104	hbo:8104	fertility	0.833	5	eflomal
domens dag	G2920	grc:2920	fertility	0.833	6	eflomal
emot tillrättavisning	H4148	hbo:4148	fertility	0.833	5	eflomal
enligt ord	H0565	hbo:0565	fertility	0.833	5	eflomal
frid harmoni	G1515	grc:1515	fertility	0.833	6	eflomal
förutsättningar föll	G4098	grc:4098	fertility	0.833	6	eflomal
heliga tingen	H6944	hbo:6944	fertility	0.833	5	eflomal
ingången till	H6607	hbo:6607	fertility	0.833	6	eflomal
kommer fram	H3318	hbo:3318	fertility	0.833	5	eflomal
kunde inte	H3201	hbo:3201	fertility	0.833	6	eflomal
kunna rädda	H5337	hbo:5337	fertility	0.833	5	eflomal
levande varelser	H2416,H5315	hbo:2416a,hbo:5315	phrasal	0.833	11	eflomal
lott sidan	H6285	hbo:6285	fertility	0.833	12	eflomal
meshak aved	H4336	hbo:4336	fertility	0.833	12	eflomal
rent guld	H2091	hbo:2091	fertility	0.833	5	eflomal
rättfärdiga gärningar	H6666	hbo:6666	fertility	0.833	6	eflomal
slå ner	H2040,H3381	hbo:2040,hbo:3381	phrasal	0.833	7	eflomal
spetsen för	H6440	hbo:6440	fertility	0.833	6	eflomal
styrka makt	H5797	hbo:5797	fertility	0.833	5	eflomal
varje mans	H0376	hbo:0376	fertility	0.833	6	eflomal
vilda djur	H2416,H0929	hbo:2416c,hbo:0929	phrasal	0.833	20	eflomal
sidkia hebr tsidqijaho	H6667,H6667	hbo:6667a,hbo:6667	phrasal	0.825	40	eflomal
hälla ut	H8210,H5258	hbo:8210,hbo:5258	phrasal	0.823	40	eflomal;gloss
efter släkter	H4940	hbo:4940	fertility	0.821	28	eflomal
befrielse frälsning	G4991	grc:4991	fertility	0.8	4	eflomal
böjde sig	H7812	hbo:7812a	fertility	0.8	4	eflomal
faller ner	G4098	grc:4098	fertility	0.8	4	eflomal
fäder förfäder	H0001	hbo:0001	fertility	0.8	5	eflomal
föll ned	H5307	hbo:5307	fertility	0.8	4	eflomal
försoning bringas	H3722	hbo:3722	fertility	0.8	5	eflomal
hällde ut	H5258,H8210	hbo:5258,hbo:8210	phrasal	0.8	10	eflomal;gloss
jevusiten tröskplats	H1637	hbo:1637	fertility	0.8	5	eflomal
komma skam	H0954	hbo:0954	fertility	0.8	4	eflomal
kroppen köttet	G4561	grc:4561	fertility	0.8	4	eflomal
ligger ner	H7901	hbo:7901	fertility	0.8	4	eflomal
låg bords	G0345,G2621	grc:345,grc:2621	phrasal	0.8	11	eflomal
messias kristus	G5547	grc:5547	fertility	0.8	4	eflomal
mitt barn	G5043	grc:5043	fertility	0.8	5	eflomal
mitt hjärta	H3820,H5329	hbo:3820,hbo:5329	phrasal	0.8	15	eflomal
något arbete	H4399	hbo:4399	fertility	0.8	10	eflomal
regeringsår f	H8141	hbo:8141	fertility	0.8	4	eflomal
rostade ax	H7039	hbo:7039	fertility	0.8	4	eflomal
rätt rakt	H3477	hbo:3477	fertility	0.8	4	eflomal
simeon shimon	H8095	hbo:8095	fertility	0.8	5	eflomal
sinais öken	H5514	hbo:5514	fertility	0.8	4	eflomal
sjuk svag	G0770	grc:770	fertility	0.8	4	eflomal
störta ner	H3381	hbo:3381	fertility	0.8	4	eflomal
trampade ner	H7429	hbo:7429	fertility	0.8	4	eflomal
us hebr ots	H5780	hbo:5780	fertility	0.8	4	eflomal
växa upp	H5927,H6779	hbo:5927,hbo:6779	phrasal	0.8	14	eflomal;gloss
frivilliga gåvor	H5068,H5071	hbo:5068,hbo:5071	phrasal	0.778	31	eflomal;gloss
frukta vörda	H3372,H3374	hbo:3372,hbo:3374	phrasal	0.778	9	eflomal
glada budskapet	G2098,G2097	grc:2098,grc:2097	phrasal	0.778	9	eflomal
långt borta	H7350,H7368	hbo:7350,hbo:7368	phrasal	0.778	42	eflomal
man man	H0376,H1397	hbo:0376,hbo:1397	phrasal	0.778	9	eflomal
personlig erfarenhet	G1097	grc:1097	fertility	0.778	7	eflomal
ta emot	G2983,G1209	grc:2983,grc:1209	phrasal	0.778	23	eflomal
alla och	G3956	grc:3956	fertility	0.75	3	eflomal
alnar lång	H0753,H0520	hbo:0753,hbo:0520	phrasal	0.75	10	eflomal
befästa städerna	H4013,H5892	hbo:4013,hbo:5892	phrasal	0.75	8	eflomal
berättade liknelse	G3850	grc:3850	fertility	0.75	4	eflomal
blev vred	H0599	hbo:0599	fertility	0.75	3	eflomal
blå snodd flätad tråd	H6616	hbo:6616	fertility	0.75	4	eflomal
brutit sönder	H7665	hbo:7665	fertility	0.75	3	eflomal
bryt upp	H6965	hbo:6965	fertility	0.75	3	eflomal
böja sig ner	H7812	hbo:7812a	fertility	0.75	4	eflomal
dragit skuld	H0816	hbo:0816	fertility	0.75	3	eflomal
drivit ut	G1544	grc:1544	fertility	0.75	3	eflomal
ena änden	H7097,H6310	hbo:7097,hbo:6310	phrasal	0.75	9	eflomal
ett folk	H1004,H1471	hbo:1004,hbo:1471	phrasal	0.75	9	eflomal
floden jordan	G2446	grc:2446	fertility	0.75	4	eflomal
fram inför	H6440	hbo:6440	fertility	0.75	3	eflomal
fruktade vördade	H3372	hbo:3372	fertility	0.75	3	eflomal
frälst räddat	G4982	grc:4982	fertility	0.75	3	gloss
frälsta räddade	H3467	hbo:3467	fertility	0.75	3	eflomal
fråga efter	H1875	hbo:1875	fertility	0.75	3	eflomal
från generation	H1755	hbo:1755	fertility	0.75	4	eflomal
förklarar rättfärdig	G1344	grc:1344	fertility	0.75	3	eflomal
gå bort	G0565,G1831	grc:565,grc:1831	phrasal	0.75	5	eflomal
gått vilse	G4105	grc:4105	fertility	0.75	3	eflomal
hela allt	G3956	grc:3956	fertility	0.75	3	eflomal
heliga gåvor	H6944	hbo:6944	fertility	0.75	4	eflomal
herodes antipas	G2264	grc:2264	fertility	0.75	4	eflomal
herre adonai	H0136,H0113	hbo:0136,hbo:0113	phrasal	0.75	44	eflomal
härlighet tyngd	H3519	hbo:3519	fertility	0.75	3	eflomal
härlighet ära glans	G1391	grc:1391	fertility	0.75	3	eflomal
håller fast vid	H8104	hbo:8104	fertility	0.75	6	eflomal
inför ögon	H5869,H6440	hbo:5869,hbo:6440	phrasal	0.75	14	eflomal
kors kalvar	H0504	hbo:0504	fertility	0.75	3	eflomal
lyssna vänd ditt öra	H0238	hbo:0238	fertility	0.75	3	eflomal
mäktiga ting	H2428	hbo:2428	fertility	0.75	4	eflomal
sidkias hebr tsidqijahos	H6667	hbo:6667a	fertility	0.75	3	eflomal
sjunga lovsång	H2167	hbo:2167	fertility	0.75	3	eflomal
skam vanära	H7036	hbo:7036	fertility	0.75	3	eflomal
skickade bud	G0649	grc:649	fertility	0.75	3	eflomal
sprida ut	H6566	hbo:6566	fertility	0.75	6	eflomal
säger jag	G3004	grc:3004	fertility	0.75	4	eflomal
sände ut	G0649	grc:649	fertility	0.75	9	eflomal
söker frågar efter	H1875	hbo:1875	fertility	0.75	3	eflomal
tala om	G3004	grc:3004	fertility	0.75	3	eflomal
tjänare slavar	H5650	hbo:5650	fertility	0.75	3	eflomal
trofasthet sanning	H0530	hbo:0530	fertility	0.75	3	eflomal
under år	H8141	hbo:8141	fertility	0.75	3	eflomal
unga kvinna	H5291	hbo:5291	fertility	0.75	6	eflomal;gloss
utföra arbete	H5656	hbo:5656	fertility	0.75	3	eflomal
vandra leva	G4043	grc:4043	fertility	0.75	4	eflomal
verk arbete	H4639	hbo:4639	fertility	0.75	3	eflomal
väldiga vatten	G5204	grc:5204	fertility	0.75	3	eflomal
vända bort	H7725	hbo:7725	fertility	0.75	3	eflomal
vänder bort	H7725,H5493	hbo:7725,hbo:5493	phrasal	0.75	8	eflomal
överge lämna	H5800	hbo:5800	fertility	0.75	3	eflomal
unga män	H0970,H5288	hbo:0970,hbo:5288	phrasal	0.743	33	eflomal
draperiet förhänget	H6532,H4539	hbo:6532,hbo:4539	phrasal	0.714	7	eflomal
grep tag	H2388	hbo:2388	fertility	0.714	5	eflomal
jesus dem	G2424	grc:2424	fertility	0.714	7	eflomal
ska upprätta	H6965,H7725	hbo:6965,hbo:7725	phrasal	0.714	7	eflomal
steg ner	H3381,H6795	hbo:3381,hbo:6795	phrasal	0.714	16	eflomal
tiden inne	G2540	grc:2540	fertility	0.714	5	eflomal
har gjort	H6213,H5414	hbo:6213,hbo:5414	phrasal	0.706	14	eflomal
fick se	G3708	grc:3708	fertility	0.7	17	eflomal
sträckte ut	H5186,H7971	hbo:5186,hbo:7971	phrasal	0.7	22	eflomal;gloss
torr mark	H3004,H2724	hbo:3004,hbo:2724	phrasal	0.7	48	eflomal;gloss
högra sida	G1188	grc:1188	fertility	0.688	44	eflomal
abed nego	H5665	hbo:5665	fertility	0.667	2	eflomal
alla slags	G3956	grc:3956	fertility	0.667	11	eflomal
ansikte ansikte	H6440	hbo:6440	fertility	0.667	2	eflomal
aserorna pålar avgudadyrkan	H6253	hbo:6253	fertility	0.667	2	eflomal
avlagt ed	H7650	hbo:7650	fertility	0.667	2	eflomal
babels merodak	H0894	hbo:0894	fertility	0.667	3	eflomal
barn dibarn	H5768	hbo:5768	fertility	0.667	2	eflomal
bedrev hor	H2181,H8457	hbo:2181,hbo:8457	phrasal	0.667	15	eflomal;gloss
begav sig	H1980	hbo:1980	fertility	0.667	3	eflomal
benjamins stam	G5443	grc:5443	fertility	0.667	2	eflomal
blev en	H1961	hbo:1961	fertility	0.667	3	eflomal
brinnande ugnen	G4442	grc:4442	fertility	0.667	2	eflomal
budskap profetord börda	H4853,H4853	hbo:4853,hbo:4853a	phrasal	0.667	12	eflomal
böjde knä	H3766	hbo:3766	fertility	0.667	2	eflomal
dess grenar	H6288	hbo:6288	fertility	0.667	2	eflomal
det står	G1510,G1125	grc:1510,grc:1125	phrasal	0.667	8	eflomal
ditt hjärtas	H3820	hbo:3820	fertility	0.667	2	eflomal
döttrar hustrur	H1323	hbo:1323	fertility	0.667	3	eflomal
efa ca liter	H0374	hbo:0374	fertility	0.667	2	eflomal
efodens skickligt vävda	H2805	hbo:2805	fertility	0.667	3	eflomal
efterkommande säd	H2233	hbo:2233	fertility	0.667	2	eflomal
egypten mitsrajim	H4713	hbo:4714	fertility	0.667	3	eflomal
faller omkull	H4131	hbo:4131	fertility	0.667	4	eflomal;gloss
fallit ner	H5307	hbo:5307	fertility	0.667	2	eflomal
fira högtid	H2282	hbo:2282	fertility	0.667	2	eflomal
friskt vatten	H4325	hbo:4325	fertility	0.667	2	eflomal
frukta var rädda	H3372	hbo:3372	fertility	0.667	2	eflomal
främmande främmande	H5237	hbo:5237	fertility	0.667	2	eflomal
fråga om	G0154	grc:154	fertility	0.667	2	eflomal
fyllda av	H4392	hbo:4392	fertility	0.667	2	eflomal
fåfänglighet tomhet	H1892	hbo:1892	fertility	0.667	2	eflomal
föras in	H0935	hbo:0935	fertility	0.667	2	eflomal
förgängligt förgängligt	H1892	hbo:1892	fertility	0.667	3	eflomal
generation generation	H1755	hbo:1755	fertility	0.667	2	eflomal
genom hand	H3027	hbo:3027	fertility	0.667	3	eflomal
gick och	G0565	grc:565	fertility	0.667	4	eflomal
gick omkring	G4043,G1330	grc:4043,grc:1330	phrasal	0.667	7	eflomal
gjort mot	G4160	grc:4160	fertility	0.667	2	eflomal
gjutna beläten	H5262	hbo:5262a	fertility	0.667	2	eflomal
gläder sig	H8056,H8056	hbo:8056,hbo:8055	phrasal	0.667	6	eflomal;gloss
glädje behag	G2106	grc:2106	fertility	0.667	2	eflomal
greps fruktan	G5399,G5401	grc:5399,grc:5401	phrasal	0.667	4	eflomal
gyllene statyn	H6755	hbo:6755	fertility	0.667	3	eflomal
gårdens våder	H2691	hbo:2691	fertility	0.667	2	eflomal
helgade avskilda	G0037	grc:37	fertility	0.667	2	eflomal
helgat avskilt	H6942	hbo:6942	fertility	0.667	2	eflomal
hemstad nasaret	G3968	grc:3968	fertility	0.667	2	eflomal
herren herren	H0136,H3050	hbo:0136,hbo:3050	phrasal	0.667	9	eflomal
hilkias hebr chilqijahos	H2518	hbo:2518a	fertility	0.667	4	eflomal;gloss
hällt ut	H5258,H8210	hbo:5258,hbo:8210	phrasal	0.667	12	eflomal;gloss
hålla fast vid	H8104	hbo:8104	fertility	0.667	2	eflomal
inför framför ansikte	H6440	hbo:6440	fertility	0.667	3	eflomal
inför herren	H3068	hbo:3068	fertility	0.667	4	eflomal
inte något	G3367,G3762	grc:3367,grc:3762	phrasal	0.667	14	eflomal
israel israels	H3478	hbo:3478	fertility	0.667	2	eflomal
jahveh herren	H3068	hbo:3068	fertility	0.667	3	eflomal
jakob jakob	H3290	hbo:3290	fertility	0.667	3	eflomal
judiska invånarna	G2453	grc:2453	fertility	0.667	3	eflomal
kommer komma	H0935	hbo:0935	fertility	0.667	2	eflomal
kommer när	G2064	grc:2064	fertility	0.667	2	eflomal
kraft styrka	G1411	grc:1411	fertility	0.667	2	eflomal
kunskap intim förståelse	H1847	hbo:1847	fertility	0.667	2	eflomal
kyros koresh	H3567	hbo:3567	fertility	0.667	2	eflomal
känner personlig erfarenhet	G1097	grc:1097	fertility	0.667	2	eflomal
kärlek är osjälvisk utgivande	G0026	grc:26	fertility	0.667	3	eflomal
lade på	G2007	grc:2007	fertility	0.667	3	eflomal
letade efter	G2212	grc:2212	fertility	0.667	2	eflomal
lugn ro	G2271	grc:2271	fertility	0.667	2	eflomal
lyssna hör	H8085	hbo:8085	fertility	0.667	2	eflomal
lägga ner	H7257	hbo:7257	fertility	0.667	2	eflomal
lämpligt tillfälle	G2120	grc:2120	fertility	0.667	4	eflomal;gloss
morgonen grydde	H1242	hbo:1242	fertility	0.667	2	eflomal
mycket många	H7227	hbo:7227	fertility	0.667	2	eflomal
mätte alnar	H0520	hbo:0520	fertility	0.667	3	eflomal
många stora	G4183	grc:4183	fertility	0.667	2	eflomal
mått vete	G4621	grc:4621	fertility	0.667	2	eflomal
någon någon	G3367	grc:3367	fertility	0.667	2	eflomal
något av	H3605	hbo:3605	fertility	0.667	3	eflomal
något slags	H4399	hbo:4399	fertility	0.667	2	eflomal
oförtjänt nåd	H2580	hbo:2580	fertility	0.667	2	eflomal
olyckliga offret	H2489	hbo:2489	fertility	0.667	2	gloss
omsorgsfull kärlek	H2617	hbo:2617	fertility	0.667	2	eflomal
oräkneligt antal	G3461	grc:3461	fertility	0.667	2	eflomal
passerade igenom	G1330	grc:1330	fertility	0.667	2	eflomal
rafaeernas ättlingar	H7498	hbo:7498b	fertility	0.667	2	eflomal
rahab rachav	H7343	hbo:7343	fertility	0.667	2	eflomal
respekt vördnad	H3372	hbo:3372	fertility	0.667	2	eflomal
reste sig upp	H6965	hbo:6965	fertility	0.667	2	eflomal
ropar höjer	H7121	hbo:7121	fertility	0.667	2	eflomal
sakarja zecharjaho	H2148	hbo:2148	fertility	0.667	2	eflomal
sina kläder	H0899	hbo:0899	fertility	0.667	2	eflomal
skurna bilder	H6459	hbo:6459	fertility	0.667	2	eflomal
skydda vakta bevara	H8104	hbo:8104	fertility	0.667	2	eflomal
smider planer	H2790	hbo:2790	fertility	0.667	2	eflomal
sprider ut	H6566	hbo:6566	fertility	0.667	2	eflomal
spänt ut	H5186	hbo:5186	fertility	0.667	3	eflomal
stad stad	G4172	grc:4172	fertility	0.667	4	eflomal
stadigt tag	H2388	hbo:2388	fertility	0.667	2	eflomal
starkare starkare	H2390	hbo:2390	fertility	0.667	2	eflomal
steg båten	G1831	grc:1831	fertility	0.667	2	eflomal
stod upprätt	H5975	hbo:5975	fertility	0.667	2	eflomal
stora korgar	G4711	grc:4711	fertility	0.667	3	eflomal
strävar efter	G1377	grc:1377	fertility	0.667	2	eflomal
styrka kraft	H3581	hbo:3581	fertility	0.667	2	eflomal
svampinfektionen möglet	H6883,H6879	hbo:6883,hbo:6879	phrasal	0.667	13	eflomal;gloss
svek bedrägeri	H4820	hbo:4820	fertility	0.667	2	eflomal
säger säger	H0559	hbo:0559	fertility	0.667	3	eflomal
tillbaka hem	H7725	hbo:7725	fertility	0.667	2	eflomal
tillhör gud	G2316	grc:2316	fertility	0.667	3	eflomal
tittade såg	H7200	hbo:7200	fertility	0.667	2	eflomal
tjockt moln	H6051	hbo:6051	fertility	0.667	2	eflomal
tog emot	G1209,G2983,G3880	grc:1209,grc:2983,grc:3880	phrasal	0.667	19	eflomal
torkar bort	H3001	hbo:3001	fertility	0.667	2	eflomal
trampa ner	H7429	hbo:7429	fertility	0.667	2	eflomal
trodde på	G4100	grc:4100	fertility	0.667	2	eflomal
träder fram	H5975	hbo:5975	fertility	0.667	2	eflomal
trängde in	H0935	hbo:0935	fertility	0.667	7	eflomal
under dagar	H3117	hbo:3117	fertility	0.667	6	eflomal
