# multi-word expressions (M1): target phrase -> original lexeme(s); lang=hau; from bcv-commons/lexeme-alignments; content+same-testament, count>=2. CC0
surface	strongs	lexemes	kind	confidence	count	methods
maginin tukwane	H3335	hbo:3335a	fertility	1.0	4	eflomal;gloss
mahaifiya mahaifiyarsa	H0517	hbo:0517	fertility	1.0	2	eflomal
mahaifiyar sarauniya	H1377	hbo:1377	fertility	1.0	3	eflomal
mahane dan	H4265	hbo:4265	fertility	1.0	4	eflomal;gloss
mahaya dawakai	H6571	hbo:6571	fertility	1.0	2	eflomal
mahayan dawakai	H6571	hbo:6571	fertility	1.0	10	eflomal
mahayan dawakansa	H6571	hbo:6571	fertility	1.0	3	eflomal
maher shalal hash baz	H4122	hbo:4122	fertility	1.0	4	eflomal;gloss
mahukuntan birnin	G4173	grc:4173	fertility	1.0	4	eflomal;gloss
mai iko duka	H0136	hbo:0136	fertility	1.0	207	eflomal;gloss
majami ar	G4864	grc:4864	fertility	1.0	9	eflomal
majami arsu	G4864	grc:4864	fertility	1.0	3	eflomal
majami u	G4864	grc:4864	fertility	1.0	13	eflomal
majami un	G4864	grc:4864	fertility	1.0	3	eflomal
majami unsu	G4864	grc:4864	fertility	1.0	5	eflomal
makafi kukan	G5185	grc:5185	fertility	1.0	2	eflomal
mala ikun	G0032	grc:32	fertility	1.0	28	eflomal;gloss
mala ikunsa	G0032	grc:32	fertility	1.0	22	eflomal;gloss
malala kewaye	H5437	hbo:5437	fertility	1.0	2	eflomal
malaman dokokin	G1122	grc:1122	fertility	1.0	5	eflomal;gloss
malki shuwa	H4444	hbo:4444	fertility	1.0	10	eflomal;gloss
malon kiliyon	H4248	hbo:4248	fertility	1.0	2	eflomal
mamaki suka	G1605	grc:1605	fertility	1.0	2	eflomal
manta uwa	H1736	hbo:1736	fertility	1.0	10	eflomal;gloss
manyan firistoci	G0749	grc:749	fertility	1.0	57	eflomal
manyan firistocin	G0749	grc:749	fertility	1.0	6	eflomal;gloss
manyan hafsoshin	H8269	hbo:8269	fertility	1.0	3	eflomal
manyan hanyoyi	H4546	hbo:4546	fertility	1.0	2	eflomal
manyan itatuwan	H0436	hbo:0436	fertility	1.0	8	eflomal;gloss
manyan yatsotsin	H0931	hbo:0931	fertility	1.0	4	eflomal;gloss
marar aminci	H0898	hbo:0898	fertility	1.0	14	eflomal;gloss
marar azanci	H6612	hbo:6612	fertility	1.0	8	eflomal;gloss
marar bi	G0571	grc:571	fertility	1.0	4	eflomal
marar kaciya	H6189	hbo:6189	fertility	1.0	4	eflomal
marar kyau	G5337	grc:5337	fertility	1.0	4	eflomal;gloss
marar lahani	H8549	hbo:8549	fertility	1.0	42	eflomal;gloss
marar marar	G2839	grc:2839	fertility	1.0	2	eflomal
marar tsarki	H2931,H2930	hbo:2931,hbo:2930	phrasal	1.0	59	eflomal;gloss
marar tsoron allah	H2611	hbo:2611	fertility	1.0	2	eflomal
marar yisti	H4682	hbo:4682	fertility	1.0	2	eflomal
marar zargi	H8549	hbo:8549	fertility	1.0	4	eflomal
marasa adalci	G0094	grc:94	fertility	1.0	3	eflomal
marasa aibi	G0299	grc:299	fertility	1.0	4	eflomal;gloss
marasa aminci	H0898	hbo:0898	fertility	1.0	12	eflomal;gloss
marasa bangaskiya	G0571	grc:571	fertility	1.0	5	eflomal;gloss
marasa bi	G0571	grc:571	fertility	1.0	4	eflomal
marasa biyayya	G0544	grc:544	fertility	1.0	4	eflomal
marasa kaciya	H6189	hbo:6189	fertility	1.0	17	eflomal
marasa kaciyan	H6189	hbo:6189	fertility	1.0	6	eflomal;gloss
marasa lahani	H8549	hbo:8549	fertility	1.0	39	eflomal;gloss
marasa tsabta	H2931	hbo:2931	fertility	1.0	2	eflomal
marasa ƙarfi	G0772	grc:772	fertility	1.0	2	eflomal
mari mikahiya	H4321	hbo:4321	fertility	1.0	2	eflomal
markabot hazar	H1024	hbo:1024	fertility	1.0	4	eflomal;gloss
marmarin abincinsa	H0183	hbo:0183	fertility	1.0	2	eflomal
marmarin neman	G2206	grc:2206	fertility	1.0	2	eflomal
masa bulala	G3146	grc:3146	fertility	1.0	2	eflomal
masa muddin	H2416	hbo:2416	fertility	1.0	2	eflomal
masanan dokoki	G3544	grc:3544	fertility	1.0	10	eflomal;gloss
masanan taurari	H3779	hbo:3779	fertility	1.0	8	eflomal;gloss
masanan taurarin	H3779	hbo:3779	fertility	1.0	4	eflomal;gloss
masar bisa	H6624	hbo:6624	fertility	1.0	2	eflomal
mashigin kogin	H0180	hbo:0180	fertility	1.0	2	eflomal
masu albarka	G3107	grc:3107	fertility	1.0	25	eflomal
masu hikimarta	H2450	hbo:2450	fertility	1.0	4	eflomal;gloss
masu zunubi	G0268	grc:268	fertility	1.0	27	eflomal
masujadai kan tuddai	H1116	hbo:1116	fertility	1.0	2	eflomal
masujadai kan tudu	H1116	hbo:1116	fertility	1.0	4	eflomal
masujadan kan tuddai	H1116	hbo:1116	fertility	1.0	4	eflomal
masujadan kan tudu	H1116	hbo:1116	fertility	1.0	18	eflomal
masujadan kan tudun	H1116	hbo:1116	fertility	1.0	8	eflomal;gloss
mata aure	H1323	hbo:1323	fertility	1.0	2	eflomal
mata ciki	G1064	grc:1064	fertility	1.0	2	eflomal
matan aure	G1135	grc:1135	fertility	1.0	2	eflomal
matar ɗansa	H3618	hbo:3618	fertility	1.0	2	eflomal
matsaran ƙofofi	H7778	hbo:7778	fertility	1.0	12	eflomal
matsattsun tagogi	H0331	hbo:0331	fertility	1.0	2	eflomal
matsayin hadaya	H8641	hbo:8641	fertility	1.0	2	eflomal
matsayin hadaya zunubi	H2403	hbo:2403	fertility	1.0	3	eflomal
matsayin jingina	H5667	hbo:5667	fertility	1.0	2	gloss
matsayin sarki	H4427	hbo:4427	fertility	1.0	3	eflomal
matsayinsa ɗan fari	H1062	hbo:1062	fertility	1.0	2	eflomal
matsayinta mahaifiyar sarauniya	H1377	hbo:1377	fertility	1.0	2	eflomal
matuƙar bantsoro	G5398	grc:5398	fertility	1.0	4	eflomal;gloss
maza alwan	H5935	hbo:5935	fertility	1.0	2	eflomal
maza bilhan	H1092	hbo:1092	fertility	1.0	2	eflomal
maza dubu huɗu	G5070	grc:5070	fertility	1.0	2	eflomal
maza hidimar	H8198	hbo:8198	fertility	1.0	2	eflomal
maza mali	H4249	hbo:4249	fertility	1.0	4	eflomal
maza nadab	H5070	hbo:5070	fertility	1.0	2	eflomal
maza shem	H8035	hbo:8035	fertility	1.0	2	eflomal
maza ɗan	H1121	hbo:1121	fertility	1.0	4	eflomal
maza ɗaya	H1121	hbo:1121	fertility	1.0	2	eflomal
mazaunin masarautar	H7800	hbo:7800	fertility	1.0	5	eflomal;gloss
maƙerin zinariya	H6884	hbo:6884	fertility	1.0	3	eflomal
maɗaukakan wuraren	H1116	hbo:1116	fertility	1.0	2	eflomal
mefa at	H4158	hbo:4158a	fertility	1.0	5	eflomal;gloss
misrefot mayim	H4956	hbo:4956	fertility	1.0	4	eflomal;gloss
miƙa bijimai	H6499	hbo:6499	fertility	1.0	5	eflomal
miƙa bijimi	H6499	hbo:6499	fertility	1.0	3	eflomal
miƙa hadaya gumaka	G1494	grc:1494	fertility	1.0	2	eflomal
miƙa hadayar	H2076	hbo:2076	fertility	1.0	4	eflomal
miƙa hadayunku	H2077	hbo:2077	fertility	1.0	2	gloss
miƙa ƙonawa	H5930	hbo:5930	fertility	1.0	5	eflomal
motsa zuciyar	H7307	hbo:7307	fertility	1.0	2	eflomal
muddin raye	H2416	hbo:2416	fertility	1.0	4	eflomal
mugayen siffofi	H8251	hbo:8251	fertility	1.0	6	eflomal;gloss
mugayen siffofin	H8251	hbo:8251	fertility	1.0	2	gloss
mugun abu	H2154	hbo:2154	fertility	1.0	6	eflomal;gloss
mujiyar hamada	H7090	hbo:7090	fertility	1.0	2	eflomal
muka tashi	G0321	grc:321	fertility	1.0	3	eflomal
muku sani	H1843	hbo:1843	fertility	1.0	2	eflomal
mulkin artazerzes	H0783	hbo:0783	fertility	1.0	2	eflomal
mulkin majami ar	G0752	grc:752	fertility	1.0	3	eflomal
mummunar ƙarshe	H1091	hbo:1091	fertility	1.0	4	eflomal;gloss
murabba i	H7251	hbo:7251	fertility	1.0	22	eflomal;gloss
murfin dalman	H5777	hbo:5777	fertility	1.0	4	eflomal;gloss
murfin kafara	H3727	hbo:3727	fertility	1.0	7	eflomal
murfin kafarar	H3727	hbo:3727	fertility	1.0	4	eflomal
musu baftisma	G0907	grc:907	fertility	1.0	11	eflomal
musu misali	G3850	grc:3850	fertility	1.0	2	eflomal
mutane yawa	G4183	grc:4183	fertility	1.0	25	eflomal
mutanen gad	H1425	hbo:1425	fertility	1.0	3	eflomal
mutanen ishmayel	H3459	hbo:3459	fertility	1.0	4	eflomal
mutumin al ummai	G1672	grc:1672	fertility	1.0	8	eflomal;gloss
mutuniyar shunam	H7767	hbo:7767	fertility	1.0	14	eflomal;gloss
muƙaddas ɗin	G0446	grc:446	fertility	1.0	2	eflomal
mūsun sanina	G0533	grc:533	fertility	1.0	5	eflomal
mūsun saninsa	G0720	grc:720	fertility	1.0	2	eflomal
naman jeji	H2416	hbo:2416c	fertility	1.0	8	eflomal;gloss
naman murɗe	G4156	grc:4156	fertility	1.0	2	eflomal
namanka jininka	H2504	hbo:2504	fertility	1.0	2	eflomal
nannaɗe zane	G4683	grc:4683	fertility	1.0	2	eflomal
naɗa sarki	H4427	hbo:4427	fertility	1.0	3	eflomal
naɗaɗɗen littafin	G0975	grc:975	fertility	1.0	9	eflomal
nemi hakki	H1875	hbo:1875	fertility	1.0	3	eflomal
nemi mafaka	H2620	hbo:2620	fertility	1.0	5	eflomal
nemi shawarar	H3289,H1875	hbo:3289,hbo:1875	phrasal	1.0	10	eflomal;gloss
nemi shawarata	H1875	hbo:1875	fertility	1.0	3	eflomal
nemo kibiyoyin	H2671	hbo:2671	fertility	1.0	2	eflomal
ninki biyu	H4932	hbo:4932	fertility	1.0	3	eflomal
nuna alheri	H2617	hbo:2617	fertility	1.0	3	eflomal
nuna tausayi	H7355	hbo:7355	fertility	1.0	2	eflomal
nuna ƙauna	H2617	hbo:2617	fertility	1.0	4	eflomal
nunannun yan itace	H7019	hbo:7019	fertility	1.0	2	eflomal
obed edom	H5654	hbo:5654	fertility	1.0	15	eflomal
otniyel zuga	H5496	hbo:5496	fertility	1.0	2	eflomal
raba kabila kabila	H4256	hbo:4256	fertility	1.0	2	eflomal
rababben namansa	H6536	hbo:6536	fertility	1.0	2	eflomal
rago akwai	H6102	hbo:6102	fertility	1.0	2	eflomal
rago bana	H3532	hbo:3532	fertility	1.0	3	eflomal
raguna bana	H3532	hbo:3532	fertility	1.0	2	eflomal
raguna kowanne bana	H3532	hbo:3532	fertility	1.0	2	eflomal
rahoto banrazana	H1681	hbo:1681	fertility	1.0	2	eflomal
ramin abis	G0012	grc:12	fertility	1.0	2	eflomal
ramot gileyad	H7433	hbo:7433	fertility	1.0	18	eflomal
ramuwa tawa	G1557	grc:1557	fertility	1.0	2	eflomal
rana a	G2250	grc:2250	fertility	1.0	2	eflomal
rana fāɗi	H8121	hbo:8121	fertility	1.0	6	eflomal
rana fāɗuwa	H8121	hbo:8121	fertility	1.0	3	eflomal
rana wata	H2320	hbo:2320	fertility	1.0	3	eflomal
ranar shirye shirye	G3904	grc:3904	fertility	1.0	3	eflomal
ranka yă daɗe	H0113	hbo:0113	fertility	1.0	223	eflomal;gloss
ranka yă daɗe yă	H0113	hbo:0113	fertility	1.0	2	eflomal
rashin adalci	G0093	grc:93	fertility	1.0	2	eflomal
rashin aminci	H0898,H4603,H4604	hbo:0898,hbo:4603,hbo:4604	phrasal	1.0	14	eflomal;gloss
rashin bangaskiya	G0570	grc:570	fertility	1.0	4	eflomal
rashin bangaskiyarsu	G0570	grc:570	fertility	1.0	8	eflomal;gloss
rashin biyayya	G3876,G0543	grc:3876,grc:543	phrasal	1.0	7	eflomal;gloss
rashin lafiya	G0772,G0770	grc:772,grc:770	phrasal	1.0	14	eflomal;gloss
rashin sani	G0050	grc:50	fertility	1.0	4	eflomal
rashin tsabta	H5079	hbo:5079	fertility	1.0	4	eflomal;gloss
rashin tsoron allah	G0763	grc:763	fertility	1.0	2	eflomal
rashin ƙarfina	G0769	grc:769	fertility	1.0	3	eflomal
rassan dabino	G5404	grc:5404	fertility	1.0	2	eflomal
rataya takobinsa	H2719	hbo:2719	fertility	1.0	2	eflomal
rataye garkuwoyinsu	H8518	hbo:8518	fertility	1.0	2	eflomal
rataye jaka ƙunshe kayan rubutu	H7083	hbo:7083	fertility	1.0	2	eflomal
rawa waƙar	G3738	grc:3738	fertility	1.0	2	eflomal
rawayan gashi	H8181	hbo:8181	fertility	1.0	2	eflomal
rayayyun halittun	H2416	hbo:2416c	fertility	1.0	18	eflomal;gloss
rayuwa zargi	H8537	hbo:8537	fertility	1.0	2	eflomal
raƙuman ruwan	G2281	grc:2281	fertility	1.0	2	eflomal
rera don farin ciki	H7442	hbo:7442	fertility	1.0	7	eflomal
rera waƙa	G5214	grc:5214	fertility	1.0	4	eflomal;gloss
rigar makoki	H8242	hbo:8242	fertility	1.0	2	eflomal
rigunan makoki	H8242	hbo:8242	fertility	1.0	3	eflomal
rigunansa yă	H0899	hbo:0899	fertility	1.0	2	eflomal
rimmon ferez	H7428	hbo:7428	fertility	1.0	4	eflomal;gloss
riƙon amana	G3623	grc:3623	fertility	1.0	6	eflomal;gloss
riƙon kwaf	H4945	hbo:4945	fertility	1.0	4	eflomal
riɓi biyu	H4932	hbo:4932	fertility	1.0	3	eflomal
romamti ezer	H7320	hbo:7320	fertility	1.0	4	eflomal;gloss
rubuce cewa	G1125	grc:1125	fertility	1.0	7	eflomal
rubuta gaisuwa	G0783	grc:783	fertility	1.0	3	eflomal
rubuta rubuce	H4557	hbo:4557	fertility	1.0	11	eflomal
rubutaccen tarihin	H3187	hbo:3187	fertility	1.0	4	eflomal;gloss
rubutun wane	G1923	grc:1923	fertility	1.0	3	eflomal
rufe idanu	G4028	grc:4028	fertility	1.0	2	eflomal
rufe ɗumbun	G2572	grc:2572	fertility	1.0	2	eflomal
rufin gidansa	G1430	grc:1430	fertility	1.0	3	eflomal
ruhu sama	H7307	hbo:7307	fertility	1.0	2	eflomal
ruhun alloli	H1251	hbo:1251	fertility	1.0	2	eflomal
rundunar sojoji	H2428	hbo:2428	fertility	1.0	3	eflomal
rundunar sojojin	H6635	hbo:6635	fertility	1.0	2	eflomal
rungumi ƙirjinta	H1717	hbo:1717	fertility	1.0	2	eflomal
rusuna sujada	H5457	hbo:5457	fertility	1.0	2	eflomal
ruwa gudu	H4325	hbo:4325	fertility	1.0	2	eflomal
ruwan inabinku	H8492	hbo:8492	fertility	1.0	2	gloss
ruwan inabinsu	H3196	hbo:3196	fertility	1.0	4	eflomal
ruwan inabinta	H3196	hbo:3196	fertility	1.0	2	eflomal
ruwan saman	H4306	hbo:4306	fertility	1.0	2	eflomal
ruwan shuɗi	H8504	hbo:8504	fertility	1.0	12	eflomal
sabon ruwan inabi	H8492	hbo:8492	fertility	1.0	13	eflomal
sabon ruwan inabinku	H8492	hbo:8492	fertility	1.0	3	eflomal
sabuwar wata	H2320	hbo:2320	fertility	1.0	4	eflomal
sabuwar waƙa	G2537	grc:2537	fertility	1.0	2	eflomal
safe kashegari	H1242	hbo:1242	fertility	1.0	2	eflomal
sakatunta sandunan ƙarfenta	H4514	hbo:4514	fertility	1.0	2	eflomal
salama zaman lafiya	H8252	hbo:8252	fertility	1.0	2	eflomal
sama ila sama ila	H8050	hbo:8050	fertility	1.0	5	eflomal
sami ceto	G4982	grc:4982	fertility	1.0	29	eflomal
samla masreka	H8072	hbo:8072	fertility	1.0	2	eflomal
sammai amincinka	H2167	hbo:2167	fertility	1.0	2	eflomal
sandan sarauta	H8275	hbo:8275	fertility	1.0	3	eflomal
sandan ɗaukarsa	H4132	hbo:4132	fertility	1.0	4	eflomal;gloss
sanin allah	G1482	grc:1482	fertility	1.0	4	eflomal;gloss
sarauniya bashti	H2060	hbo:2060	fertility	1.0	3	eflomal
sarkin sarkin	H4428	hbo:4428	fertility	1.0	2	eflomal
sarkin yaƙin	H7262	hbo:7262	fertility	1.0	8	eflomal
sashe mafi	H4315	hbo:4315	fertility	1.0	4	eflomal;gloss
sashe tsarki	H6944	hbo:6944	fertility	1.0	2	eflomal
sashen tunawa	H0234	hbo:0234	fertility	1.0	2	eflomal
sassafe kashegari	H7925	hbo:7925	fertility	1.0	2	eflomal
sauka lafiya	H7965	hbo:7965	fertility	1.0	3	eflomal
sauran ayyukan	H3499	hbo:3499	fertility	1.0	3	eflomal
saurara ɗan	H1248	hbo:1248	fertility	1.0	2	eflomal
sauya kamanninmu	G0236	grc:236	fertility	1.0	2	eflomal
sayar hatsi	H7666	hbo:7666	fertility	1.0	2	eflomal
saye fararen tufafi	G3022	grc:3022	fertility	1.0	2	eflomal
saye tsummoki	H8242	hbo:8242	fertility	1.0	2	eflomal
sha awace sha awacenku	G2237	grc:2237	fertility	1.0	4	eflomal;gloss
shaidar budurcin	H1331	hbo:1331	fertility	1.0	4	eflomal;gloss
shaidar ƙarya	G5577,G5576	grc:5577,grc:5576	phrasal	1.0	6	eflomal;gloss
shan azaba	G3600	grc:3600	fertility	1.0	2	gloss
shan wuya	G2347	grc:2347	fertility	1.0	5	eflomal;gloss
shanun teku	H8476	hbo:8476	fertility	1.0	11	eflomal
shekara haihuwa	H8141	hbo:8141	fertility	1.0	2	eflomal
shekara murna	H3104	hbo:3104	fertility	1.0	4	eflomal
shekara sha	G2094	grc:2094	fertility	1.0	2	eflomal
shekara yi	H8141	hbo:8141	fertility	1.0	3	eflomal
shekara ɗari huɗu	H7620	hbo:7620	fertility	1.0	2	eflomal
shekara ɗaya	H8141	hbo:8141	fertility	1.0	3	eflomal
shekaru biyu	G1333	grc:1333	fertility	1.0	4	eflomal;gloss
shekaru haihuwa	H8141	hbo:8141	fertility	1.0	2	eflomal
shekaru shekaru	H8141	hbo:8141	fertility	1.0	2	eflomal
shekel azurfa	H3701	hbo:3701	fertility	1.0	6	eflomal
shekel bisa	H8255	hbo:8255	fertility	1.0	2	eflomal
shem maza	H8035	hbo:8035	fertility	1.0	4	eflomal
shiga karuwanci	H2181	hbo:2181	fertility	1.0	5	eflomal
shiga yahudanci	G4339	grc:4339	fertility	1.0	2	eflomal
shimfiɗa mayafansu	G2440	grc:2440	fertility	1.0	2	eflomal
shimfiɗa rigunarsu	G2440	grc:2440	fertility	1.0	2	eflomal
shirin asirin	G3466	grc:3466	fertility	1.0	2	eflomal
shirye shiryensu	H6098	hbo:6098	fertility	1.0	3	eflomal
shugaban gadin	G4755	grc:4755	fertility	1.0	2	eflomal
shugaban sojojin	H7262	hbo:7262	fertility	1.0	5	eflomal;gloss
shugaban ƙungiyar soja	G5506	grc:5506	fertility	1.0	2	eflomal
shugaban ƙungiyar sojan	G5506	grc:5506	fertility	1.0	26	eflomal;gloss
shuka sukan	G4687	grc:4687	fertility	1.0	2	eflomal
siffar kwartaniya	H3805	hbo:3805	fertility	1.0	5	eflomal;gloss
siffofin bijimai	H1241	hbo:1241	fertility	1.0	2	eflomal
siffofin maruƙa	H5695	hbo:5695	fertility	1.0	2	eflomal
siffofin rumman	H7416	hbo:7416	fertility	1.0	4	eflomal
sowa don farin ciki	H7442	hbo:7442	fertility	1.0	6	eflomal
sowa farin ciki	H7442	hbo:7442	fertility	1.0	2	eflomal
soyayyen hatsi	H7039	hbo:7039	fertility	1.0	4	eflomal;gloss
suke can	H4672	hbo:4672	fertility	1.0	2	eflomal
sāke gina	H1124	hbo:1124	fertility	1.0	7	eflomal
sāke kamanninsa	G3339	grc:3339	fertility	1.0	2	eflomal
tabbata abada	G0165	grc:165	fertility	1.0	3	eflomal
tafi abinsa	G0565	grc:565	fertility	1.0	4	eflomal
tafi bauta	H1540	hbo:1540	fertility	1.0	2	eflomal
tafi hukunci	H5352	hbo:5352	fertility	1.0	4	eflomal
tafi zaman bauta	H1540	hbo:1540	fertility	1.0	3	eflomal
takardar saki	G0647	grc:647	fertility	1.0	3	eflomal
tanade tanaden	H4937	hbo:4937	fertility	1.0	4	eflomal;gloss
tanderun wuta	H5135	hbo:5135	fertility	1.0	2	eflomal
tanderun wutar	H5135	hbo:5135	fertility	1.0	5	eflomal
tare gari	H4503	hbo:4503	fertility	1.0	5	eflomal
tare hadaya	H4503	hbo:4503	fertility	1.0	3	eflomal
tare hatsi	H4503	hbo:4503	fertility	1.0	2	eflomal
tarihin zuriya	H3187	hbo:3187	fertility	1.0	6	eflomal;gloss
tarihin zuriyar	H8435	hbo:8435	fertility	1.0	2	eflomal
tarin juji	H5856	hbo:5856	fertility	1.0	2	eflomal
tarin toka	H0830	hbo:0830	fertility	1.0	6	eflomal;gloss
tariyar zare	H8359	hbo:8359	fertility	1.0	6	eflomal;gloss
tariyar zaren	H8359	hbo:8359	fertility	1.0	7	eflomal;gloss
taro sai	G3793	grc:3793	fertility	1.0	3	eflomal
taron areyofagus	G0697	grc:697	fertility	1.0	4	eflomal;gloss
taron mutane	G3793	grc:3793	fertility	1.0	13	eflomal
taron mutanen	G3793	grc:3793	fertility	1.0	2	eflomal
tashi sama	G4072	grc:4072	fertility	1.0	4	eflomal
tashi sassafe	H7925	hbo:7925	fertility	1.0	3	eflomal
tashi tsaye	G0450	grc:450	fertility	1.0	3	eflomal
tashin hankali	H2555	hbo:2555	fertility	1.0	16	eflomal;gloss
tattofa miyau	G1716	grc:1716	fertility	1.0	3	eflomal
tattoshe mahaɗan	H0919	hbo:0919	fertility	1.0	2	gloss
taurin muguwar	H8307	hbo:8307	fertility	1.0	2	eflomal
taɓu tubansa	H6279	hbo:6279	fertility	1.0	2	eflomal
timoti zuwa	G5095	grc:5095	fertility	1.0	3	eflomal
tofa miyau	G4429	grc:4429	fertility	1.0	6	eflomal;gloss
tofaz zumurrudu	H6357	hbo:6357	fertility	1.0	2	eflomal
tsafin artemis	G0735	grc:735	fertility	1.0	2	eflomal
tsakar dare	G3317	grc:3317	fertility	1.0	8	eflomal;gloss
tsakar rana	H6672	hbo:6672a	fertility	1.0	16	eflomal
tsakiyar sararin	G3321	grc:3321	fertility	1.0	6	eflomal;gloss
tsakiyar taron	G3319	grc:3319	fertility	1.0	2	eflomal
tsami haƙoran	H8127	hbo:8127	fertility	1.0	2	eflomal
tsammani girmama	H3513	hbo:3513	fertility	1.0	2	eflomal
tsara zuwa tsara	H1755	hbo:1755	fertility	1.0	10	eflomal
tsararraki masu zuwa	H1755	hbo:1755	fertility	1.0	11	eflomal
tsarkakakku hadayun	H6944	hbo:6944	fertility	1.0	2	eflomal
tsarkakakkun hadayu	H6944	hbo:6944	fertility	1.0	3	eflomal
tsarkakakkun hadayun	H6944	hbo:6944	fertility	1.0	2	eflomal
tsarkakan taro	H6116	hbo:6116	fertility	1.0	4	eflomal;gloss
tsarkakan wurare	H4720	hbo:4720	fertility	1.0	2	eflomal
tsarkake kanku	H6942	hbo:6942	fertility	1.0	7	eflomal
tsarki ciki	H1687	hbo:1687	fertility	1.0	3	eflomal
tsaron lafiyarsa	H4928	hbo:4928	fertility	1.0	4	eflomal;gloss
tsaron ƙofofi	H7778	hbo:7778	fertility	1.0	3	eflomal
tsattsaye kusa	G3936	grc:3936	fertility	1.0	6	eflomal;gloss
tsawon shekara	H8141	hbo:8141	fertility	1.0	2	eflomal
tsawonsa ƙafa	H0520	hbo:0520	fertility	1.0	2	eflomal
tsaya daram	G4739	grc:4739	fertility	1.0	4	eflomal;gloss
tsaye kusa	G3936	grc:3936	fertility	1.0	3	eflomal
tsayi kamu	H0520	hbo:0520	fertility	1.0	2	eflomal
tsere wajajen	H5127	hbo:5127	fertility	1.0	2	eflomal
tsere zuwa	H5127	hbo:5127	fertility	1.0	2	eflomal
tsokane fushi	H3707	hbo:3707	fertility	1.0	3	eflomal
tsummokin makoki	H8242	hbo:8242	fertility	1.0	4	eflomal
tsuntsaye cin nama	H5861	hbo:5861	fertility	1.0	2	eflomal
tubal kayinu	H8423	hbo:8423	fertility	1.0	4	eflomal;gloss
tudun ofel	H6077	hbo:6077	fertility	1.0	3	eflomal
tufafin makoki	H8242	hbo:8242	fertility	1.0	3	eflomal
tumaki awaki	H6629	hbo:6629	fertility	1.0	2	eflomal
turakun tenti	H3489	hbo:3489	fertility	1.0	4	eflomal;gloss
tushen gini	G2310	grc:2310	fertility	1.0	5	eflomal
tushen ginin	G2310	grc:2310	fertility	1.0	4	eflomal
ubangiji cewa	H3068	hbo:3069	fertility	1.0	4	eflomal
ubangiji mai iko duka	H0136	hbo:0136	fertility	1.0	9	eflomal
ummai abin	H5949	hbo:5949	fertility	1.0	4	eflomal;gloss
urdun ƙetaren	H3383	hbo:3383	fertility	1.0	2	eflomal
urdun ɗaura	H3383	hbo:3383	fertility	1.0	5	eflomal
urushalima ayya urushalima	G2419	grc:2419	fertility	1.0	2	eflomal
uwan mahaifin	H1730	hbo:1730	fertility	1.0	5	eflomal
wa azin	G2784,G2097	grc:2784,grc:2097	phrasal	1.0	43	eflomal;gloss
wa azin bishara	G2097	grc:2097	fertility	1.0	13	eflomal
wa azin labari	G2097	grc:2097	fertility	1.0	2	eflomal
wa azin labari daɗi	G2097	grc:2097	fertility	1.0	2	eflomal
wainar burodi	H5692	hbo:5692	fertility	1.0	2	eflomal
wajen babban itace	H0436	hbo:0436	fertility	1.0	2	eflomal
wajen gabas	H6921	hbo:6921	fertility	1.0	3	eflomal
waken barewa	H5742	hbo:5742	fertility	1.0	4	eflomal;gloss
wancan hayin	H5676	hbo:5676	fertility	1.0	2	eflomal
wani dutse	G3037	grc:3037	fertility	1.0	4	eflomal
wanka tare	H8382	hbo:8382	fertility	1.0	2	eflomal
wannan zai	H2088	hbo:2088	fertility	1.0	2	eflomal
washe dukiyar	H2428	hbo:2428	fertility	1.0	2	eflomal
wata mace	H0802	hbo:0802	fertility	1.0	2	eflomal
wata rana	H2320	hbo:2320	fertility	1.0	2	eflomal
waƙoƙin farin ciki	H7440	hbo:7440	fertility	1.0	4	eflomal
waɗanda haifa	G1084	grc:1084	fertility	1.0	2	eflomal
waɗanda musu	H8154	hbo:8154	fertility	1.0	2	eflomal
waɗanda ƙina	H8130	hbo:8130	fertility	1.0	2	eflomal
waɗannan abubuwan	H0428	hbo:0428	fertility	1.0	2	eflomal
waɗannan hanyoyi	H0428	hbo:0428	fertility	1.0	2	eflomal
waɗannan kabilai	H0428	hbo:0428	fertility	1.0	2	eflomal
wurare duwatsu	G4075	grc:4075	fertility	1.0	2	eflomal
wuraren daraja	G4410	grc:4410	fertility	1.0	3	eflomal
wuraren kasuwanci	G0058	grc:58	fertility	1.0	3	eflomal
wuraren kiwonsu	H4054	hbo:4054	fertility	1.0	37	eflomal;gloss
wuraren zamansu	H4186	hbo:4186	fertility	1.0	6	eflomal;gloss
wuri mafi tsarki	H6944	hbo:6944	fertility	1.0	3	eflomal
wuri mai	H4720	hbo:4720	fertility	1.0	16	eflomal;gloss
wuri tsarkina	H4720	hbo:4720	fertility	1.0	10	eflomal
wurin ajiye	H4501	hbo:4501	fertility	1.0	2	eflomal
wurin ajiye fitila	H4501	hbo:4501	fertility	1.0	7	eflomal
wurin ajiye fitilan	H4501	hbo:4501	fertility	1.0	11	eflomal
wurin fitilan	H4501	hbo:4501	fertility	1.0	2	eflomal
wurina mai tsarki	H4720	hbo:4720	fertility	1.0	4	eflomal
wuta zafi	G4442	grc:4442	fertility	1.0	2	eflomal
wuyan sha ani	G0840	grc:840	fertility	1.0	2	gloss
yabesh gileyad	H3003	hbo:3003b	fertility	1.0	12	eflomal
yafe basusuwan	H8059	hbo:8059	fertility	1.0	2	eflomal
