# multi-word expressions (M1): target phrase -> original lexeme(s); lang=eng; from bcv-commons/lexeme-alignments; content+same-testament, count>=2. CC0
surface	strongs	lexemes	kind	confidence	count	methods
a loud voice	G5456	grc:5456	fertility	1.0	2	eflomal
abel beth maachah	H0062	hbo:0062	fertility	1.0	5	eflomal;gloss
abel maacah	H0062	hbo:0062	fertility	1.0	2	eflomal
abel meholah	H0065	hbo:0065	fertility	1.0	12	eflomal;gloss
able teach	G1317	grc:1317	fertility	1.0	2	eflomal
acacia wood	H7848	hbo:7848	fertility	1.0	46	eflomal;gloss
accordance word	H1697	hbo:1697	fertility	1.0	2	eflomal
according genealogies	H8435	hbo:8435	fertility	1.0	3	eflomal
according kinds	H4327	hbo:4327	fertility	1.0	7	eflomal
according records	H8435	hbo:8435	fertility	1.0	14	eflomal
account when	H8435	hbo:8435	fertility	1.0	2	eflomal
across jericho	H3405	hbo:3405	fertility	1.0	7	eflomal
act as priest	H3547	hbo:3547	fertility	1.0	10	eflomal;gloss
acted foolishly	H5528	hbo:5528	fertility	1.0	6	eflomal;gloss
acted proudly	H2102	hbo:2102	fertility	1.0	8	eflomal;gloss
acted wisely	H7919	hbo:7919	fertility	1.0	10	eflomal;gloss
acting as priests	H3547	hbo:3547	fertility	1.0	4	eflomal;gloss
acting wisely	H7919	hbo:7919	fertility	1.0	9	eflomal;gloss
acts judgment	H8201	hbo:8201	fertility	1.0	2	eflomal
acute sayings	H2420	hbo:2420	fertility	1.0	6	eflomal;gloss
adan executioners	H2876	hbo:2876	fertility	1.0	3	eflomal
added unto	G4369	grc:4369	fertility	1.0	2	eflomal
additional rings	H2885	hbo:2885	fertility	1.0	2	eflomal
administrator shebna	H7644	hbo:7644	fertility	1.0	5	eflomal
adoni bezek	H0137	hbo:0137	fertility	1.0	8	eflomal;gloss
adoni zedek	H0139	hbo:0139	fertility	1.0	8	eflomal;gloss
adoption sons	G5206	grc:5206	fertility	1.0	3	eflomal
after kind	H4327	hbo:4327	fertility	1.0	3	eflomal
again again	H7925	hbo:7925	fertility	1.0	10	eflomal
against thee	G2649	grc:2649	fertility	1.0	3	gloss
aged wine	H8105	hbo:8105	fertility	1.0	2	eflomal
ahava canal	H0163	hbo:0163	fertility	1.0	2	eflomal
alabaster box	G0211	grc:211	fertility	1.0	8	eflomal;gloss
alabaster expensive perfume	G3464	grc:3464	fertility	1.0	2	eflomal
allowance allowance	H0737	hbo:0737	fertility	1.0	2	eflomal
almon diblathaim	H5963	hbo:5963	fertility	1.0	8	eflomal;gloss
almond tree	H8247	hbo:8247	fertility	1.0	4	eflomal
altar hearth	H0741	hbo:0741	fertility	1.0	2	eflomal
amaziah dismissed	H0558	hbo:0558a	fertility	1.0	2	eflomal
amid war	H8643	hbo:8643	fertility	1.0	4	eflomal;gloss
ammonite official	H5984	hbo:5984	fertility	1.0	2	eflomal
amount money	H3701	hbo:3701	fertility	1.0	2	eflomal
an ephah	H0374,H6241	hbo:0374,hbo:6241	phrasal	1.0	39	eflomal
an evil account	H1681	hbo:1681	fertility	1.0	5	eflomal;gloss
an evil report	H1681	hbo:1681	fertility	1.0	2	eflomal
anger burn	H0639	hbo:0639	fertility	1.0	2	eflomal
animals sexual immorality	G4202	grc:4202	fertility	1.0	2	eflomal
anointed with	G0218	grc:218	fertility	1.0	2	eflomal
another appeared	H0317	hbo:0317	fertility	1.0	2	eflomal
another every	G3037	grc:3037	fertility	1.0	6	eflomal;gloss
another s	G0245	grc:245	fertility	1.0	3	eflomal
answered prayers	H6279	hbo:6279	fertility	1.0	3	eflomal
any regular work	H4399	hbo:4399	fertility	1.0	7	eflomal
anything without	G3367	grc:3367	fertility	1.0	2	eflomal
appointed season	H4150	hbo:4150	fertility	1.0	8	eflomal
appointed seasons	H4150	hbo:4150	fertility	1.0	14	eflomal
appointed time	H4150	hbo:4150	fertility	1.0	23	eflomal
appointed times	H4150	hbo:4150	fertility	1.0	2	eflomal
aram naharaim	H0763	hbo:0763	fertility	1.0	7	eflomal;gloss
armed swords	G3162	grc:3162	fertility	1.0	2	eflomal
armed troops	H2502	hbo:2502a	fertility	1.0	3	eflomal
around long robes	G4749	grc:4749	fertility	1.0	2	eflomal
around neck	H1621	hbo:1621	fertility	1.0	2	eflomal
around waists	H4975	hbo:4975	fertility	1.0	3	eflomal
arrogance testifies	H1347	hbo:1347	fertility	1.0	4	eflomal;gloss
articles beyond	H3627	hbo:3627	fertility	1.0	2	eflomal
asherah pole	H0842	hbo:0842	fertility	1.0	12	eflomal
asherah poles	H0842	hbo:0842	fertility	1.0	18	eflomal
astray while	H7847	hbo:7847	fertility	1.0	2	eflomal
at sun rising	H4217	hbo:4217	fertility	1.0	3	eflomal
ataroth addar	H5853	hbo:5853	fertility	1.0	4	eflomal;gloss
atonement made	H3722	hbo:3722	fertility	1.0	4	eflomal
atoning sacrifice	G2434	grc:2434	fertility	1.0	4	eflomal;gloss
atroth addar	H5853	hbo:5853	fertility	1.0	4	eflomal;gloss
avoid empty chatter	G2757	grc:2757	fertility	1.0	2	eflomal
awake awake	H5782	hbo:5782	fertility	1.0	13	eflomal;gloss
away nebuchadnezzar	H5019	hbo:5019	fertility	1.0	2	eflomal
baal berith	H1170	hbo:1170	fertility	1.0	8	eflomal;gloss
baal gad	H1171	hbo:1171	fertility	1.0	12	eflomal;gloss
baal hanan	H1177	hbo:1177	fertility	1.0	19	eflomal;gloss
baal hermon	H1179	hbo:1179	fertility	1.0	8	eflomal;gloss
baal meon	H1186	hbo:1186	fertility	1.0	12	eflomal;gloss
baal peor	H1187	hbo:1187	fertility	1.0	18	eflomal;gloss
baal perazim	H1188	hbo:1188	fertility	1.0	16	eflomal;gloss
baal zebub	H1176	hbo:1176	fertility	1.0	16	eflomal;gloss
baal zephon	H1189	hbo:1189	fertility	1.0	12	eflomal;gloss
badger skin	H8476	hbo:8476	fertility	1.0	2	eflomal
badly wounded	H2470	hbo:2470	fertility	1.0	6	eflomal;gloss
balaam oracle	H4912	hbo:4912	fertility	1.0	4	eflomal
bald back	H7146	hbo:7146	fertility	1.0	2	eflomal
bald head	H7142	hbo:7142	fertility	1.0	2	eflomal
balsam trees	H1057	hbo:1057	fertility	1.0	2	eflomal
bamoth baal	H1181	hbo:1181a	fertility	1.0	2	gloss
band raiders	H1416	hbo:1416	fertility	1.0	2	eflomal
bannered hosts	H1713	hbo:1713a	fertility	1.0	4	eflomal;gloss
barren heights	H8205	hbo:8205	fertility	1.0	7	eflomal
barren woman	H6135	hbo:6135	fertility	1.0	3	eflomal
basic principles	G4747	grc:4747	fertility	1.0	2	eflomal
battle cry	H8643,H7321	hbo:8643,hbo:7321	phrasal	1.0	6	eflomal;gloss
battle lance	H3591	hbo:3591	fertility	1.0	3	eflomal
battle line	H4634	hbo:4634	fertility	1.0	3	eflomal
battle raged	H4421	hbo:4421	fertility	1.0	2	eflomal
bear children	H3205	hbo:3205	fertility	1.0	2	eflomal
bear fruit	G2592,G2590,G5342	grc:2592,grc:2590,grc:5342	phrasal	1.0	21	eflomal;gloss
bear robbed	H1677	hbo:1677	fertility	1.0	3	eflomal
bear up	G0142	grc:142	fertility	1.0	2	eflomal
beard then	H2206	hbo:2206	fertility	1.0	2	eflomal
bearded vulture	H6538	hbo:6538	fertility	1.0	4	eflomal;gloss
beards back	H2206	hbo:2206	fertility	1.0	2	eflomal
bearing children	H3205	hbo:3205	fertility	1.0	2	eflomal
bearing false testimony	G5576	grc:5576	fertility	1.0	4	eflomal;gloss
bearing fruit	G2592	grc:2592	fertility	1.0	3	eflomal
bearing tidings	H1319	hbo:1319	fertility	1.0	2	eflomal
beat small	H1854	hbo:1854	fertility	1.0	3	eflomal
beaten blows	G1194	grc:1194	fertility	1.0	2	eflomal
beaten corn	H1643	hbo:1643	fertility	1.0	2	eflomal
beaten work	H4749	hbo:4749	fertility	1.0	8	eflomal
beateth small	H1854	hbo:1854	fertility	1.0	2	eflomal
beauty treatments	H8562	hbo:8562	fertility	1.0	4	eflomal;gloss
became father	H3205	hbo:3205	fertility	1.0	23	eflomal
became numerous	H6105	hbo:6105	fertility	1.0	2	eflomal
become aged	H2204	hbo:2204	fertility	1.0	5	eflomal
become father	H3205	hbo:3205	fertility	1.0	7	eflomal
become poor	H4270	hbo:4270	fertility	1.0	2	gloss
become useless	G2673	grc:2673	fertility	1.0	3	eflomal
become weak	H3543,H3544	hbo:3543,hbo:3544	phrasal	1.0	9	eflomal;gloss
been unfaithful	H4603	hbo:4603	fertility	1.0	2	eflomal
been written	G1125	grc:1125	fertility	1.0	4	eflomal
beer lahai roi	H0883	hbo:0883	fertility	1.0	6	eflomal;gloss
beer sheba	H0884	hbo:0884	fertility	1.0	64	eflomal;gloss
before the	H6440	hbo:6440	fertility	1.0	23	eflomal
behold attentively	H5027	hbo:5027	fertility	1.0	4	eflomal
behove to	G1163	grc:1163	fertility	1.0	3	gloss
behoveth to	G1163	grc:1163	fertility	1.0	19	eflomal;gloss
being absent	G0548	grc:548	fertility	1.0	6	eflomal
being interpreted	G3177	grc:3177	fertility	1.0	5	eflomal
being prepared	H1254	hbo:1254	fertility	1.0	2	eflomal
being priest	H3547	hbo:3547	fertility	1.0	8	eflomal;gloss
being priests	H3547	hbo:3547	fertility	1.0	6	eflomal;gloss
bend back	G0352	grc:352	fertility	1.0	2	eflomal
bene ammon	H5983	hbo:5983	fertility	1.0	4	eflomal
bene jaakan	H1142	hbo:1142	fertility	1.0	8	eflomal;gloss
best men	H0970	hbo:0977	fertility	1.0	2	eflomal
beth anath	H1043	hbo:1043	fertility	1.0	5	eflomal;gloss
beth arabah	H1026	hbo:1026	fertility	1.0	12	eflomal;gloss
beth aven	H1007	hbo:1007	fertility	1.0	28	eflomal;gloss
beth barah	H1012	hbo:1012	fertility	1.0	8	eflomal;gloss
beth dagon	H1016	hbo:1016	fertility	1.0	8	eflomal;gloss
beth eked	H1044	hbo:1044	fertility	1.0	4	eflomal;gloss
beth el	H1008	hbo:1008	fertility	1.0	108	eflomal;gloss
beth haccerem	H1021	hbo:1021	fertility	1.0	4	eflomal;gloss
beth haccherem	H1021	hbo:1021	fertility	1.0	4	eflomal;gloss
beth hoglah	H1031	hbo:1031	fertility	1.0	12	eflomal;gloss
beth horon	H1032	hbo:1032	fertility	1.0	50	eflomal;gloss
beth jeshimoth	H1020	hbo:1020	fertility	1.0	11	eflomal;gloss
beth lehemite	H1022	hbo:1022	fertility	1.0	7	eflomal;gloss
beth marcaboth	H1024	hbo:1024	fertility	1.0	2	gloss
beth millo	H1037	hbo:1037	fertility	1.0	6	eflomal;gloss
beth nimrah	H1039	hbo:1039	fertility	1.0	2	gloss
beth peor	H1047	hbo:1047	fertility	1.0	16	eflomal;gloss
beth shan	H1052	hbo:1052	fertility	1.0	12	eflomal;gloss
beth shean	H1052	hbo:1052	fertility	1.0	24	eflomal;gloss
beth shemesh	H1053,H1030	hbo:1053,hbo:1030	phrasal	1.0	38	eflomal;gloss
beth shemeshite	H1030	hbo:1030	fertility	1.0	4	eflomal;gloss
beth zur	H1049	hbo:1049	fertility	1.0	16	eflomal;gloss
better than	G1308	grc:1308	fertility	1.0	2	eflomal
between cherubim	H3742	hbo:3742	fertility	1.0	4	eflomal
bildad shuhite	H1085,H7747	hbo:1085,hbo:7747	phrasal	1.0	5	eflomal
bilhan zaavan	H1092	hbo:1092	fertility	1.0	2	eflomal
birth pains	G5604	grc:5604	fertility	1.0	4	eflomal;gloss
birth she	H3205	hbo:3205	fertility	1.0	2	eflomal
bitter cause	H4751	hbo:4751	fertility	1.0	2	eflomal
bitter things	H4844	hbo:4844	fertility	1.0	4	eflomal;gloss
blast horn	H7782	hbo:7782	fertility	1.0	2	eflomal
blessing bless	H1288	hbo:1288	fertility	1.0	2	eflomal
blood shed	H1818	hbo:1818	fertility	1.0	2	eflomal
blue cloth	H8504	hbo:8504	fertility	1.0	2	eflomal
blue material	H8504	hbo:8504	fertility	1.0	2	eflomal
blue mount	H8504	hbo:8504	fertility	1.0	2	eflomal
boasting mine	G2746	grc:2746	fertility	1.0	2	eflomal
body instruments	G3696	grc:3696	fertility	1.0	2	eflomal
both small	H6996	hbo:6996a	fertility	1.0	2	eflomal
bow down	H7812,H7817	hbo:7812a,hbo:7817	phrasal	1.0	54	eflomal;gloss
bowed before	G4352	grc:4352	fertility	1.0	8	eflomal;gloss
bowed myself	H7812	hbo:7812a	fertility	1.0	3	eflomal
bowed themselves	H7812	hbo:7812a	fertility	1.0	6	eflomal
bowed thyself	H7812	hbo:7812a	fertility	1.0	3	eflomal
bowed yourselves	H7812	hbo:7812a	fertility	1.0	5	eflomal
boweth down	H7817	hbo:7817	fertility	1.0	4	eflomal;gloss
boweth herself	H7812	hbo:7812a	fertility	1.0	4	eflomal
boweth himself	H7812	hbo:7812a	fertility	1.0	60	eflomal;gloss
boweth obeisance	H7812	hbo:7812a	fertility	1.0	2	eflomal
bowing down	H7812	hbo:7812a	fertility	1.0	2	eflomal
bowing himself	H7812	hbo:7812a	fertility	1.0	2	eflomal
bowing themselves	H7812	hbo:7812a	fertility	1.0	6	eflomal
bowl shaped	H1543	hbo:1543	fertility	1.0	4	eflomal
braided chains	H8333	hbo:8333	fertility	1.0	2	eflomal
brazen fetters	H5178	hbo:5178	fertility	1.0	6	eflomal
break forth	H6476	hbo:6476	fertility	1.0	16	eflomal;gloss
break neck	H6202	hbo:6202	fertility	1.0	3	eflomal
break off	H6561	hbo:6561	fertility	1.0	3	eflomal
break small	H1855	hbo:1855	fertility	1.0	2	gloss
breastplate wreathed	H2833	hbo:2833	fertility	1.0	2	eflomal
breathed last	H1478	hbo:1478	fertility	1.0	3	eflomal
breatheth out	H6315	hbo:6315a	fertility	1.0	3	eflomal
brick kiln	H4404	hbo:4404	fertility	1.0	6	eflomal;gloss
bride chamber	G3567	grc:3567	fertility	1.0	6	eflomal;gloss
bright spot	H0934	hbo:0934	fertility	1.0	16	eflomal;gloss
bright spots	H0934	hbo:0934	fertility	1.0	2	gloss
brilliant light	H5051	hbo:5051	fertility	1.0	6	eflomal;gloss
bring back	H7725	hbo:7725	fertility	1.0	48	eflomal
bring good news	G2097	grc:2097	fertility	1.0	2	eflomal
bring in	H0935	hbo:0935	fertility	1.0	106	eflomal
bring into	H0935	hbo:0935	fertility	1.0	2	eflomal
bring low	H8213	hbo:8213	fertility	1.0	2	eflomal
bring nigh	H5066	hbo:5066	fertility	1.0	31	eflomal;gloss
bring out	H3318	hbo:3318	fertility	1.0	55	eflomal
bring together	G4863	grc:4863	fertility	1.0	2	eflomal
bring up	H5927	hbo:5927	fertility	1.0	28	eflomal
bringest near	H7126	hbo:7126	fertility	1.0	4	eflomal;gloss
bringest out	H3318	hbo:3318	fertility	1.0	3	eflomal
bringeth back	H7725	hbo:7725	fertility	1.0	12	eflomal
bringeth down	H3381	hbo:3381	fertility	1.0	7	eflomal
bringeth in	H0935	hbo:0935	fertility	1.0	56	eflomal
bringeth into	H0935	hbo:0935	fertility	1.0	4	eflomal
bringeth near	H7126	hbo:7126	fertility	1.0	50	eflomal;gloss
bringeth nigh	H5066	hbo:5066	fertility	1.0	14	eflomal;gloss
bringing back	H7725	hbo:7725	fertility	1.0	5	eflomal
bringing cud	H1625	hbo:1625	fertility	1.0	7	eflomal
bringing in	H0935	hbo:0935	fertility	1.0	38	eflomal
bringing nigh	H5066	hbo:5066	fertility	1.0	8	eflomal;gloss
bringing out	H3318	hbo:3318	fertility	1.0	14	eflomal
bringing up	H5927	hbo:5927	fertility	1.0	10	eflomal
brings trouble	H5916	hbo:5916	fertility	1.0	6	eflomal;gloss
broken faith	H0898	hbo:0898	fertility	1.0	4	eflomal
broken off	G1575	grc:1575	fertility	1.0	12	eflomal;gloss
broken pieces	G2801	grc:2801	fertility	1.0	22	eflomal;gloss
broken small	H1855	hbo:1855	fertility	1.0	2	eflomal
bronze shackles	H5178	hbo:5178	fertility	1.0	5	eflomal
broom tree	H7574	hbo:7574	fertility	1.0	8	eflomal;gloss
brotherly kindness	G5360	grc:5360	fertility	1.0	8	eflomal;gloss
brotherly love	G5360	grc:5360	fertility	1.0	8	eflomal;gloss
brought back	H7725	hbo:7725	fertility	1.0	43	eflomal
brought forth	H2342,H3318,H3205	hbo:2342a,hbo:3318,hbo:3205	phrasal	1.0	37	eflomal;gloss
brought hades	G0086	grc:86	fertility	1.0	2	eflomal
brought into	H0935	hbo:0935	fertility	1.0	3	eflomal
brought low	H8213,H4355	hbo:8213,hbo:4355	phrasal	1.0	11	eflomal;gloss
brought nigh	H5066	hbo:5066	fertility	1.0	6	eflomal
brought out	H3318	hbo:3318	fertility	1.0	59	eflomal
brought round	H5437	hbo:5437	fertility	1.0	3	eflomal
brought tribute	H4503	hbo:4503	fertility	1.0	2	eflomal
brought trouble	H5916	hbo:5916	fertility	1.0	2	eflomal
brought up	H5927	hbo:5927	fertility	1.0	53	eflomal
brought victory	H8668	hbo:8668	fertility	1.0	2	eflomal
build again	G0456	grc:456	fertility	1.0	2	eflomal
build up	G3619	grc:3619	fertility	1.0	3	eflomal
bunches raisins	H6778	hbo:6778	fertility	1.0	3	eflomal
burden against	H4853	hbo:4853a	fertility	1.0	10	eflomal
burn incense	H6999	hbo:6999	fertility	1.0	14	eflomal
burn on	H6999	hbo:6999	fertility	1.0	12	eflomal
burned incense	H6999	hbo:6999	fertility	1.0	38	eflomal;gloss
burning bush	G0942	grc:942	fertility	1.0	3	eflomal
burning furnace	H5135	hbo:5135	fertility	1.0	7	eflomal
burning heat	G2741	grc:2741	fertility	1.0	4	eflomal;gloss
burning incense	H6999	hbo:6999	fertility	1.0	24	eflomal;gloss
burnt offering	H5930	hbo:5930	fertility	1.0	553	eflomal;gloss
burst skins	G0779	grc:779	fertility	1.0	4	eflomal
burying place	H6913	hbo:6913	fertility	1.0	26	eflomal;gloss
caesar caesar	G2541	grc:2541	fertility	1.0	2	eflomal
call blessed	H0833	hbo:0833a	fertility	1.0	4	eflomal
call happy	G3106	grc:3106	fertility	1.0	2	eflomal
call near	G4341	grc:4341	fertility	1.0	2	eflomal
call together	G4779	grc:4779	fertility	1.0	6	eflomal;gloss
call upon	G3870,G1941	grc:3870,grc:1941	phrasal	1.0	45	eflomal;gloss
call witnesses	H5749	hbo:5749a	fertility	1.0	2	eflomal
called together	G4779	grc:4779	fertility	1.0	10	eflomal;gloss
called upon	G3870	grc:3870	fertility	1.0	4	eflomal;gloss
calling upon	G1941,G3870	grc:1941,grc:3870	phrasal	1.0	15	eflomal;gloss
came down	G2597,G2718	grc:2597,grc:2718	phrasal	1.0	35	eflomal;gloss
came forth	G1831	grc:1831	fertility	1.0	43	eflomal;gloss
came near	G4334	grc:4334	fertility	1.0	8	eflomal
came nigh	G1448	grc:1448	fertility	1.0	14	eflomal;gloss
came pass	G1096	grc:1096	fertility	1.0	36	eflomal
came together	G4905	grc:4905	fertility	1.0	2	eflomal
came with	G4905	grc:4905	fertility	1.0	4	eflomal;gloss
camel pass	G2574	grc:2574	fertility	1.0	3	eflomal
camp withdrew	H5265	hbo:5265	fertility	1.0	2	eflomal
captain guard	H2876	hbo:2876	fertility	1.0	10	eflomal
carefully words	H4405	hbo:4405	fertility	1.0	2	eflomal
caressed bosom	H1717	hbo:1717	fertility	1.0	2	eflomal
carried off	H0962	hbo:0962	fertility	1.0	2	eflomal
carry off	H0962	hbo:0962	fertility	1.0	3	eflomal
carrying frame	H4132	hbo:4132	fertility	1.0	4	eflomal;gloss
carved idols	H6456	hbo:6456	fertility	1.0	2	eflomal
carved image	H6459	hbo:6459	fertility	1.0	5	eflomal;gloss
carved images	H6456	hbo:6456	fertility	1.0	3	eflomal
cast away	G0683	grc:683	fertility	1.0	4	eflomal;gloss
cast images	H4541	hbo:4541	fertility	1.0	8	eflomal;gloss
cast metal	H3332	hbo:3332	fertility	1.0	3	eflomal
cast off	H2186	hbo:2186	fertility	1.0	8	eflomal
casteth out	H1644	hbo:1644	fertility	1.0	3	eflomal
casting forth	G1544	grc:1544	fertility	1.0	8	eflomal;gloss
cause ascend	H5927	hbo:5927	fertility	1.0	11	eflomal
cause cease	H7673	hbo:7673	fertility	1.0	2	eflomal
cause leave	G2641	grc:2641	fertility	1.0	2	eflomal
cause pass	H5674	hbo:5674	fertility	1.0	4	eflomal
cause prosper	H6743	hbo:6743	fertility	1.0	2	eflomal
cause reign	H4427	hbo:4427	fertility	1.0	5	eflomal
cause ride	H7392	hbo:7392	fertility	1.0	2	eflomal
cause sprout	H6779	hbo:6779	fertility	1.0	2	eflomal
cause stumble	G4624	grc:4624	fertility	1.0	2	eflomal
cause testify	H5749	hbo:5749a	fertility	1.0	3	eflomal
cause understand	H0995	hbo:0995	fertility	1.0	9	eflomal
caused ascend	H5927	hbo:5927	fertility	1.0	3	eflomal
caused cease	H7673	hbo:7673	fertility	1.0	2	eflomal
caused commit	H2398	hbo:2398	fertility	1.0	10	eflomal
caused dwell	H3427	hbo:3427	fertility	1.0	2	eflomal
caused inherit	H5157	hbo:5157	fertility	1.0	2	eflomal
caused ride	H7392	hbo:7392	fertility	1.0	3	eflomal
caused sorrow	G3076	grc:3076	fertility	1.0	6	eflomal;gloss
causeth ascend	H5927	hbo:5927	fertility	1.0	7	eflomal
causeth cease	H7673	hbo:7673	fertility	1.0	2	eflomal
causeth ride	H7392	hbo:7392	fertility	1.0	3	eflomal
causeth stand	H5975	hbo:5975	fertility	1.0	4	eflomal
causing supplication	H8467	hbo:8467	fertility	1.0	2	eflomal
cedar beams	H0730	hbo:0730	fertility	1.0	2	eflomal
celebrate feast	H2287	hbo:2287	fertility	1.0	2	eflomal
ceremonially clean person	H2889	hbo:2889	fertility	1.0	2	eflomal
ceremonially unclean	H2930	hbo:2930	fertility	1.0	3	eflomal
chaff will	G0892	grc:892	fertility	1.0	2	eflomal
chaldeans seized	H8610	hbo:8610	fertility	1.0	2	eflomal
charcoal fire	G0439	grc:439	fertility	1.0	4	eflomal;gloss
charge against	G0156	grc:156	fertility	1.0	7	eflomal;gloss
chases fantasies	H7386	hbo:7386	fertility	1.0	4	eflomal;gloss
chew cud	H1625	hbo:1625	fertility	1.0	2	eflomal
chief captain	G5506	grc:5506	fertility	1.0	16	eflomal
chief corner	G0204	grc:204	fertility	1.0	4	eflomal;gloss
chief eunuchs	H7249	hbo:7249	fertility	1.0	3	eflomal
chief messenger	G0743	grc:743	fertility	1.0	4	eflomal;gloss
chief official	H5057	hbo:5057	fertility	1.0	8	eflomal;gloss
chief priest	G0749	grc:749	fertility	1.0	108	eflomal;gloss
chief priests	G0749	grc:749	fertility	1.0	261	eflomal;gloss
chief seats	G4410	grc:4410	fertility	1.0	8	eflomal;gloss
chief synagogue	G0752	grc:752	fertility	1.0	6	eflomal
chiefs thousands	G5506	grc:5506	fertility	1.0	2	eflomal
child conductor	G3807	grc:3807	fertility	1.0	4	eflomal;gloss
choice morsels	H3859	hbo:3859	fertility	1.0	4	eflomal;gloss
choice ones	G1588	grc:1588	fertility	1.0	5	eflomal
chushan rishathaim	H3573	hbo:3573	fertility	1.0	8	eflomal;gloss
city arba	H7153	hbo:7153	fertility	1.0	2	eflomal
city gate	G4439	grc:4439	fertility	1.0	2	eflomal
city leaving	H7604	hbo:7604	fertility	1.0	2	eflomal
city officials	G4173	grc:4173	fertility	1.0	4	eflomal;gloss
city rulers	G4173	grc:4173	fertility	1.0	4	eflomal;gloss
clay pot	H2789	hbo:2789	fertility	1.0	4	eflomal
clear place	H6706	hbo:6706	fertility	1.0	8	eflomal;gloss
climbed up	H5927	hbo:5927	fertility	1.0	2	eflomal
close relative	H7607	hbo:7607	fertility	1.0	7	eflomal;gloss
cloud lifted	H6051	hbo:6051	fertility	1.0	3	eflomal
clusters raisins	H6778	hbo:6778	fertility	1.0	3	eflomal
come before	H6923	hbo:6923	fertility	1.0	8	eflomal
come in	H0935	hbo:0935	fertility	1.0	371	eflomal
come into	H0935	hbo:0935	fertility	1.0	13	eflomal
come near	H7126,H5066	hbo:7126,hbo:5066	phrasal	1.0	40	eflomal;gloss
come pass	G1096	grc:1096	fertility	1.0	11	eflomal
come together	G4905	grc:4905	fertility	1.0	12	eflomal
come up	H5927	hbo:5927	fertility	1.0	186	eflomal;gloss
comest in	H0935	hbo:0935	fertility	1.0	19	eflomal;gloss
cometh down	H3381	hbo:3381	fertility	1.0	44	eflomal;gloss
cometh forth	H3318	hbo:3318	fertility	1.0	4	eflomal
cometh in	H0935	hbo:0935	fertility	1.0	163	eflomal
cometh into	H0935	hbo:0935	fertility	1.0	2	eflomal
cometh nigh	H5066	hbo:5066	fertility	1.0	21	eflomal;gloss
coming down	G2597	grc:2597	fertility	1.0	35	eflomal;gloss
coming forth	G1607,G1831	grc:1607,grc:1831	phrasal	1.0	14	eflomal;gloss
coming in	H0935	hbo:0935	fertility	1.0	98	eflomal
coming into	H0935	hbo:0935	fertility	1.0	5	eflomal
commands regarding	H4687	hbo:4687	fertility	1.0	3	eflomal
commit robbery	H1497	hbo:1497	fertility	1.0	2	eflomal
commit sexual immorality	G4203	grc:4203	fertility	1.0	2	eflomal
committed adultery	H5003	hbo:5003	fertility	1.0	15	eflomal;gloss
committed cause	H7379	hbo:7379	fertility	1.0	2	eflomal
committed fornication	H2181	hbo:2181	fertility	1.0	2	eflomal
common use	G0819	grc:819	fertility	1.0	4	eflomal;gloss
compassed about	H5437	hbo:5437	fertility	1.0	5	eflomal
complete rest	H7677	hbo:7677	fertility	1.0	7	eflomal
completely destroy	H3617	hbo:3617	fertility	1.0	2	eflomal
concerned about	G3309	grc:3309	fertility	1.0	8	eflomal;gloss
condition worse	G5501	grc:5501	fertility	1.0	2	eflomal
conferred benefits	H1580	hbo:1580	fertility	1.0	6	eflomal;gloss
confidently affirming	G1340	grc:1340	fertility	1.0	4	eflomal;gloss
consecrate yourselves	H6942	hbo:6942	fertility	1.0	4	eflomal
considered wisely	H7919	hbo:7919	fertility	1.0	2	eflomal
conspiracy conspiracy	H7195	hbo:7195	fertility	1.0	2	eflomal
contaminated article	H5061	hbo:5061	fertility	1.0	2	eflomal
continued sacrificing	H2076	hbo:2076	fertility	1.0	3	eflomal
converts judaism	G4339	grc:4339	fertility	1.0	2	eflomal
cooked pan	H4802	hbo:4802	fertility	1.0	2	eflomal
cord yarn	H6616	hbo:6616	fertility	1.0	2	eflomal
corn fields	G4702	grc:4702	fertility	1.0	2	eflomal
corn risen	H7054	hbo:7054	fertility	1.0	2	eflomal
corner towers	H6438	hbo:6438	fertility	1.0	2	eflomal
costly apparel	H4254	hbo:4254	fertility	1.0	4	eflomal;gloss
council member	G1010	grc:1010	fertility	1.0	4	eflomal;gloss
court official	H5631	hbo:5631	fertility	1.0	3	eflomal
covenant made	H3772	hbo:3772	fertility	1.0	2	eflomal
covenant victim	G1303	grc:1303	fertility	1.0	4	eflomal;gloss
crawling creatures	H7431	hbo:7431	fertility	1.0	4	eflomal;gloss
creature crawls	H7430	hbo:7430	fertility	1.0	3	eflomal
creeping thing	H7431	hbo:7431	fertility	1.0	25	eflomal;gloss
crescent ornaments	H7720	hbo:7720	fertility	1.0	4	eflomal;gloss
cries out	H2199	hbo:2199	fertility	1.0	8	eflomal;gloss
crieth aloud	H7442	hbo:7442	fertility	1.0	2	eflomal
crooked ways	H6128	hbo:6128	fertility	1.0	4	eflomal;gloss
cross over	H5674	hbo:5674	fertility	1.0	10	eflomal
crossed over	H5674	hbo:5674	fertility	1.0	11	eflomal
crucify crucify	G4717	grc:4717	fertility	1.0	2	eflomal
cry out	H2199,H6817,H7768	hbo:2199,hbo:6817,hbo:7768	phrasal	1.0	52	eflomal;gloss
crying out	G2896,G2905	grc:2896,grc:2905	phrasal	1.0	23	eflomal;gloss
cubit deep	H0520	hbo:0520	fertility	1.0	2	eflomal
