# multi-word expressions (M1): target phrase -> original lexeme(s); lang=ind; from bcv-commons/lexeme-alignments; content+same-testament, count>=2. CC0
surface	strongs	lexemes	kind	confidence	count	methods
membagi bagi	G1266	grc:1266	fertility	0.667	2	eflomal
membaringkan mayat	G5087	grc:5087	fertility	0.667	2	eflomal
membawa pulang	H0935	hbo:0935	fertility	0.667	2	eflomal
membayar pajak	H4503	hbo:4503	fertility	0.667	2	eflomal
membeda bedakan	G1252	grc:1252	fertility	0.667	2	eflomal
membuang undi	G2819	grc:2819	fertility	0.667	2	eflomal
memiliki keturunan	H1121	hbo:1121	fertility	0.667	2	eflomal
meminta tolong	H2199	hbo:2199	fertility	0.667	2	eflomal
memotong motong	H5408	hbo:5408	fertility	0.667	4	eflomal;gloss
mempunyai ternak	H4735	hbo:4735	fertility	0.667	3	eflomal
mempunyai yang	G2192	grc:2192	fertility	0.667	2	eflomal
mencabut nyawa	H5315	hbo:5315	fertility	0.667	2	eflomal
mencukur rambutnya	H1548	hbo:1548	fertility	0.667	2	eflomal
mendengar perkataan	G0191	grc:191	fertility	0.667	6	eflomal
menepati perjanjian	H7650	hbo:7650	fertility	0.667	2	eflomal
menerima bantuan	G2983	grc:2983	fertility	0.667	2	eflomal
mengalami kesusahan	G2347	grc:2347	fertility	0.667	2	eflomal
mengenakan pakaian	H3847	hbo:3847	fertility	0.667	4	eflomal
menggembalakan domba	H7462	hbo:7462	fertility	0.667	2	eflomal
menguburkan mayat	H6912	hbo:6912	fertility	0.667	2	eflomal
menjabat imam	H3548	hbo:3548	fertility	0.667	2	eflomal
menjadi tandus	H8074	hbo:8074	fertility	0.667	2	eflomal
menjelek jelekkan	G0987	grc:987	fertility	0.667	4	eflomal;gloss
menjual miliknya	G4453	grc:4453	fertility	0.667	2	eflomal
menunjukkan kebaikan	H2617	hbo:2617	fertility	0.667	2	eflomal
menuntut balas	H1350	hbo:1350	fertility	0.667	2	eflomal
menurut hukum	G3551	grc:3551	fertility	0.667	3	eflomal
menurut suku	H4940	hbo:4940	fertility	0.667	3	eflomal
menutup telinga	G3775	grc:3775	fertility	0.667	2	eflomal
menyampaikan kabar	H5046	hbo:5046	fertility	0.667	2	eflomal
menyampaikan pesan allah	G4395	grc:4395	fertility	0.667	2	eflomal
menyanyikan syukur	H8426	hbo:8426	fertility	0.667	2	eflomal
menyapu bersih	H4392	hbo:4392	fertility	0.667	4	eflomal;gloss
menyediakan makanan	G5142	grc:5142	fertility	0.667	2	eflomal
menyuruh pergi	G0649	grc:649	fertility	0.667	2	eflomal
meraba raba	H4959	hbo:4959	fertility	0.667	2	eflomal
merah darah	G0129	grc:129	fertility	0.667	2	eflomal
milik allah	G2316	grc:2316	fertility	0.667	2	eflomal
mintalah petunjuk	H1875	hbo:1875	fertility	0.667	2	gloss
minum anggur	H3196,H8354	hbo:3196,hbo:8354	phrasal	0.667	10	eflomal
minuman keras lainnya	H7941	hbo:7941	fertility	0.667	3	eflomal
molok dewa	H4445	hbo:4445a	fertility	0.667	2	eflomal
najis mata	G2840	grc:2840	fertility	0.667	2	eflomal
olahan susu	H2529	hbo:2529	fertility	0.667	2	eflomal
omong kosong	G3786,G2758	grc:3786,grc:2758	phrasal	0.667	4	eflomal;gloss
orang orang berdosa	G0268	grc:268	fertility	0.667	12	eflomal
orang saleh	H6662	hbo:6662	fertility	0.667	2	eflomal
paling kecil	H6996	hbo:6996	fertility	0.667	2	eflomal
panglima tentara	H6635	hbo:6635	fertility	0.667	2	eflomal
panjang meter	H0753	hbo:0753	fertility	0.667	2	eflomal
panjangnya meter	H0520,H0753	hbo:0520,hbo:0753	phrasal	0.667	6	eflomal
para pejabat	H8269,H5650	hbo:8269,hbo:5650	phrasal	0.667	26	eflomal
pasukan tentara	H2428,H6635	hbo:2428,hbo:6635	phrasal	0.667	8	eflomal
patung buatan	H4639	hbo:4639	fertility	0.667	2	eflomal
patung patung	H6754,H6456,H4541,H8655	hbo:6754,hbo:6456,hbo:4541,hbo:8655	phrasal	0.667	25	eflomal;gloss
pejabat raja	H5650	hbo:5650	fertility	0.667	2	eflomal
pelaku kejahatan	H7489	hbo:7489	fertility	0.667	2	eflomal
pemilik kebun	G0290	grc:290	fertility	0.667	2	eflomal
penutup kepala	H2280	hbo:2280	fertility	0.667	2	eflomal
perajin tembikar	H3335	hbo:3335a	fertility	0.667	2	eflomal
perbuatan ajaib	H6381,H1369	hbo:6381,hbo:1369	phrasal	0.667	6	eflomal
percaya pada	G4100,G4102	grc:4100,grc:4102	phrasal	0.667	15	gloss
pergi berperang	H1980,H3318	hbo:1980,hbo:3318	phrasal	0.667	9	eflomal
pesisir laut	H3220	hbo:3220	fertility	0.667	2	eflomal
puncak bukit	H7218	hbo:7218	fertility	0.667	2	eflomal
raja agripa	G0935	grc:935	fertility	0.667	3	eflomal
roti bundar	H3899	hbo:3899	fertility	0.667	2	eflomal
ruangan atas	H5944	hbo:5944	fertility	0.667	2	eflomal
rumbai rumbai	H6734	hbo:6734	fertility	0.667	2	eflomal
sambil berseru	G2896	grc:2896	fertility	0.667	2	eflomal
sampai kenyang	H7646	hbo:7646	fertility	0.667	2	eflomal
sangat bersukacita	G5463	grc:5463	fertility	0.667	5	eflomal
sangat nyaring	H1419	hbo:1419	fertility	0.667	2	eflomal
sapi betina	H6510	hbo:6510	fertility	0.667	2	eflomal
saul daud	H7586	hbo:7586	fertility	0.667	3	eflomal
saya berkata	H0559	hbo:0559	fertility	0.667	2	eflomal
saya tidak	G3762	grc:3762	fertility	0.667	3	eflomal
seekor betina	H5347	hbo:5347	fertility	0.667	2	eflomal
segera tiba	G1448	grc:1448	fertility	0.667	2	eflomal
selesai kembali	G2064	grc:2064	fertility	0.667	2	eflomal
seluruh negeri	H0776	hbo:0776	fertility	0.667	3	eflomal
seorang hamba	G1401	grc:1401	fertility	0.667	2	eflomal
serangan musuh	H2719	hbo:2719	fertility	0.667	6	eflomal
singa mengaum	H7580	hbo:7580	fertility	0.667	2	eflomal
suami istri	G1135	grc:1135	fertility	0.667	2	eflomal
suara keras	G5456	grc:5456	fertility	0.667	2	eflomal
sumber hidup	G2222	grc:2222	fertility	0.667	2	eflomal
tahu apa apa	H3045	hbo:3045	fertility	0.667	2	eflomal
takut hormatlah	H3372	hbo:3372	fertility	0.667	2	eflomal
taman eden	H1588	hbo:1588	fertility	0.667	2	eflomal
tanah warisannya	H5159,H0272	hbo:5159,hbo:0272	phrasal	0.667	6	gloss
tangan tangan	H3027	hbo:3027	fertility	0.667	3	eflomal
tempat suci	H4720	hbo:4720	fertility	0.667	3	eflomal
tengah laut	H3220	hbo:3220	fertility	0.667	2	eflomal
tepi sungai	H5104,H5158	hbo:5104,hbo:5158	phrasal	0.667	18	eflomal
terdengar jeritan	H2201	hbo:2201	fertility	0.667	2	eflomal
terhitung jumlahnya	H4557	hbo:4557	fertility	0.667	2	eflomal
tersandung jatuh	H3782	hbo:3782	fertility	0.667	2	eflomal
tersungkur menyembah	G4352	grc:4352	fertility	0.667	2	eflomal
tertiup angin	H5086	hbo:5086	fertility	0.667	2	eflomal
tertulis dalam firman	G1125,G1124	grc:1125,grc:1124	phrasal	0.667	9	eflomal
tertulis kitab	G0975	grc:975	fertility	0.667	2	eflomal
tetap bertahan	H2421	hbo:2421	fertility	0.667	2	eflomal
tuan tuan	G2962	grc:2962	fertility	0.667	2	eflomal
tumbuhan berduri	G0173	grc:173	fertility	0.667	2	eflomal
ucapan syukur	H8426,H3034	hbo:8426,hbo:3034	phrasal	0.667	11	eflomal;gloss
ujung timur	H4217	hbo:4217	fertility	0.667	3	eflomal
upacara pendamaian	H3722	hbo:3722	fertility	0.667	2	eflomal
utusan utusan	H4397	hbo:4397	fertility	0.667	2	eflomal
yahudi yahudi	G2453	grc:2453	fertility	0.667	2	eflomal
yaitu keturunan	H1121	hbo:1121	fertility	0.667	3	eflomal
yang ajaran	G3056	grc:3056	fertility	0.667	3	eflomal
yesus kepada	G3004	grc:3004	fertility	0.667	2	eflomal
berperang melawan	H3898,H4421	hbo:3898,hbo:4421	phrasal	0.652	18	eflomal
kemah ku	H4908,H4150,H6944	hbo:4908,hbo:4150,hbo:6944	phrasal	0.652	23	eflomal
pasukan berkuda	H6571,H5483	hbo:6571,hbo:5483	phrasal	0.65	19	eflomal
kapal kapal	H0591,H0590	hbo:0591,hbo:0590	phrasal	0.647	17	eflomal
percaya kepada	G4100,G4102	grc:4100,grc:4102	phrasal	0.64	48	eflomal
raja dari	H4428	hbo:4428	fertility	0.64	25	eflomal
daftar keturunan	H1121,H8435	hbo:1121,hbo:8435	phrasal	0.636	11	eflomal
memberitakan kabar baik	G2097,G2098	grc:2097,grc:2098	phrasal	0.636	22	eflomal
takut hormat	H3372,H3373	hbo:3372,hbo:3373	phrasal	0.636	18	eflomal
anak anak	G5043,G3813	grc:5043,grc:3813	phrasal	0.632	37	gloss
pemimpin yahudi	G2453,G4245	grc:2453,grc:4245	phrasal	0.632	37	eflomal
melarikan diri	H5127,H1272	hbo:5127,hbo:1272	phrasal	0.628	171	eflomal;gloss
orang yahudi	G2453	grc:2453	fertility	0.627	53	eflomal
api neraka	G4442,G1067	grc:4442,grc:1067	phrasal	0.625	8	eflomal
bejana pembasuhan	H3595,H4350	hbo:3595,hbo:4350	phrasal	0.625	8	eflomal
benteng kota	H2346,H5892	hbo:2346,hbo:5892	phrasal	0.625	14	eflomal
budak perempuan	H8198,H0519	hbo:8198,hbo:0519	phrasal	0.625	8	eflomal
ladang ladang	H7704	hbo:7704	fertility	0.625	10	eflomal
lebih besar	G3173,G4119	grc:3173,grc:4119	phrasal	0.625	7	eflomal
minyak wangi	G3464	grc:3464	fertility	0.625	5	eflomal
gempa bumi	G4578	grc:4578	fertility	0.615	8	eflomal
sujud menyembah	H7812,H5457	hbo:7812a,hbo:5457	phrasal	0.615	15	eflomal;gloss
bertanya kepada	G1905,G3004	grc:1905,grc:3004	phrasal	0.607	28	eflomal
para pejabatnya	H5650,H8269	hbo:5650,hbo:8269	phrasal	0.607	28	eflomal
allah allah	G2316	grc:2316	fertility	0.6	7	eflomal
angin badai	H5591	hbo:5591a	fertility	0.6	3	eflomal
batu penutup	G3037	grc:3037	fertility	0.6	3	eflomal
benteng bentengnya	H4013,H0759	hbo:4013,hbo:0759	phrasal	0.6	7	eflomal;gloss
berkobar kobar	H1197	hbo:1197	fertility	0.6	5	eflomal;gloss
bersiap siap	G0450	grc:450	fertility	0.6	3	eflomal
bertindak adil	H4941	hbo:4941	fertility	0.6	3	eflomal
bertindak bodoh	H5528,H2973	hbo:5528,hbo:2973	phrasal	0.6	5	eflomal
berusaha menyenangkan	G0700,G2101	grc:700,grc:2101	phrasal	0.6	5	eflomal
gram perak	H8255,H3701	hbo:8255,hbo:3701	phrasal	0.6	10	eflomal
iringan kecapi	H3658	hbo:3658	fertility	0.6	3	eflomal
janji janji	G1860	grc:1860	fertility	0.6	3	eflomal
jenis binatang	H0929	hbo:0929	fertility	0.6	3	eflomal
kereta kuda	H4818,H7393	hbo:4818,hbo:7393	phrasal	0.6	5	eflomal
masih ada	H7604,H4672	hbo:7604,hbo:4672	phrasal	0.6	5	eflomal
masih tersisa	H7604,H3498	hbo:7604,hbo:3498	phrasal	0.6	5	eflomal
melepaskan meterai	G4973,G0455	grc:4973,grc:455	phrasal	0.6	5	eflomal
memata matai	H7270	hbo:7270	fertility	0.6	6	eflomal;gloss
memberitakan kabar	G2784	grc:2784	fertility	0.6	3	eflomal
menaati perintah perintah	G1785	grc:1785	fertility	0.6	3	eflomal
menari nari	H4246	hbo:4246	fertility	0.6	3	eflomal
mengadakan perayaan	H2282,H2287	hbo:2282,hbo:2287	phrasal	0.6	5	eflomal
menggembalakan ternak	H4735,H7462	hbo:4735,hbo:7462	phrasal	0.6	5	eflomal
menyembah dewa	H0430	hbo:0430	fertility	0.6	5	eflomal
nafas hidup	H5315,H5397	hbo:5315,hbo:5397	phrasal	0.6	5	eflomal
orang asing	H1616,H5237,H2114	hbo:1616,hbo:5237,hbo:2114b	phrasal	0.6	15	eflomal
patah semangat	H2865,H5106,H7307	hbo:2865,hbo:5106,hbo:7307	phrasal	0.6	12	eflomal;gloss
pelita pelita	H5216	hbo:5216	fertility	0.6	3	eflomal
perbuatan perbuatan ajaib	H6381	hbo:6381	fertility	0.6	3	eflomal
perkara perkara	H8199	hbo:8199	fertility	0.6	3	eflomal
provinsi makedonia	G3109,G3110	grc:3109,grc:3110	phrasal	0.6	5	eflomal
rantai besi	H1270	hbo:1270	fertility	0.6	3	eflomal
raya paskah	G1859,G3957	grc:1859,grc:3957	phrasal	0.6	12	eflomal;gloss
seekor domba	H3532,H0352	hbo:3532,hbo:0352	phrasal	0.6	5	eflomal
sesuai perintah	H1697,H4687	hbo:1697,hbo:4687	phrasal	0.6	5	eflomal
sorak sorai	H8643	hbo:8643	fertility	0.6	6	eflomal;gloss
surat surat	H5612	hbo:5612	fertility	0.6	3	eflomal
tanah kering	H3004,H6723	hbo:3004,hbo:6723	phrasal	0.6	5	eflomal
tanda tanda	G4592	grc:4592	fertility	0.6	3	eflomal
tempat duduk	H4725	hbo:4725	fertility	0.6	3	eflomal
tengah tengah	H8432,H7130	hbo:8432,hbo:7130	phrasal	0.6	28	eflomal
tumbuh besar	H1431	hbo:1431	fertility	0.6	3	eflomal
uang tebusan	H3724,H3701	hbo:3724c,hbo:3701	phrasal	0.6	5	eflomal
sama lain	H0251,H7453	hbo:0251,hbo:7453	phrasal	0.588	17	eflomal
mempersembahkan kurban	H2076,H2077	hbo:2076,hbo:2077	phrasal	0.585	40	eflomal
ada seorang	H7604,H0376	hbo:7604,hbo:0376	phrasal	0.583	9	eflomal
dataran rendah	H8219,H6010,H4334	hbo:8219,hbo:6010,hbo:4334	phrasal	0.583	22	eflomal;gloss
gagah perkasa	H1368,H2428	hbo:1368,hbo:2428	phrasal	0.583	11	eflomal
mencerai beraikan	H6327,H2219,H5080	hbo:6327,hbo:2219,hbo:5080	phrasal	0.577	40	eflomal;gloss
bersumpah demi	H2416,H7650	hbo:2416,hbo:7650	phrasal	0.575	38	eflomal
akan segera	G3195	grc:3195	fertility	0.571	5	eflomal
aman tenteram	H0983,H8252	hbo:0983,hbo:8252	phrasal	0.571	6	eflomal
angin kencang	G0417	grc:417	fertility	0.571	4	eflomal
angin topan	H5492,H5591	hbo:5492,hbo:5591a	phrasal	0.571	12	eflomal;gloss
datang ke	H0935,H5927	hbo:0935,hbo:5927	phrasal	0.571	6	eflomal
gunung sinai	H2722,H2022	hbo:2722,hbo:2022	phrasal	0.571	13	eflomal
hasil panen	H8393,H1715,H1637,H7647	hbo:8393,hbo:1715,hbo:1637,hbo:7647	phrasal	0.571	30	eflomal;gloss
hasil panenmu	H8393,H1715	hbo:8393,hbo:1715	phrasal	0.571	10	eflomal;gloss
hembusan nafas	H7307,H5397	hbo:7307,hbo:5397	phrasal	0.571	7	eflomal
menginjak injak	H7429,H0947,H1758,H1855	hbo:7429,hbo:0947,hbo:1758,hbo:1855	phrasal	0.571	15	eflomal;gloss
mengolok olok	H2781,H2778	hbo:2781,hbo:2778	phrasal	0.571	12	eflomal;gloss
menyembah berhala	G1496,G1495	grc:1496,grc:1495	phrasal	0.571	11	eflomal;gloss
merasa kasihan	G4697	grc:4697	fertility	0.571	4	eflomal
nabi palsu	G5578	grc:5578	fertility	0.571	4	eflomal
pagi pagi	H1242,H7925	hbo:1242,hbo:7925	phrasal	0.571	16	eflomal
terdengar suara	G5456	grc:5456	fertility	0.571	4	eflomal
ketetapan ketetapan	H2706,H2708	hbo:2706,hbo:2708	phrasal	0.562	15	eflomal
perempuan perempuan	H0802,H1323	hbo:0802,hbo:1323	phrasal	0.562	14	eflomal
binatang liar	H2416,H6728	hbo:2416c,hbo:6728a	phrasal	0.556	8	eflomal
dihidupkan kembali	G1453,G0386	grc:1453,grc:386	phrasal	0.556	17	eflomal
nabi elisa	H0376,H0477	hbo:0376,hbo:0477	phrasal	0.556	9	eflomal
penyakit kulit menular	H6883	hbo:6883	fertility	0.556	6	eflomal
perintah perintah	H4687,H1697	hbo:4687,hbo:1697	phrasal	0.556	36	eflomal
tentara tentara	G4757	grc:4757	fertility	0.556	5	eflomal
hari sabat	G4521	grc:4521	fertility	0.554	36	eflomal
akan disingkirkan	H3772	hbo:3772	fertility	0.545	10	eflomal
bekerja keras	G2872	grc:2872	fertility	0.545	6	eflomal
cabang cabangnya	H1808,H5189	hbo:1808,hbo:5189	phrasal	0.545	13	eflomal;gloss
ekor sapi	H6510,H1241	hbo:6510,hbo:1241	phrasal	0.545	10	eflomal
gulungan kitab	G0975,G0974	grc:975,grc:974	phrasal	0.545	8	eflomal
kitab taurat	H8451,H5612	hbo:8451,hbo:5612	phrasal	0.545	11	eflomal
orang buta	G5185	grc:5185	fertility	0.545	12	eflomal
raja daud	H4428,H1732	hbo:4428,hbo:1732	phrasal	0.545	10	eflomal
ya allah	H5329,H0410,H0430	hbo:5329,hbo:0410,hbo:0430	phrasal	0.539	12	eflomal
mayat mayat	H6297,H2491,H5038	hbo:6297,hbo:2491,hbo:5038	phrasal	0.533	13	eflomal
peraturan peraturan	H4941,H8451	hbo:4941,hbo:8451	phrasal	0.533	12	eflomal
pohon ara	G4808	grc:4808	fertility	0.533	8	eflomal
sapi jantan	H6499,H7794	hbo:6499,hbo:7794	phrasal	0.531	24	eflomal
bukit sion	H6726,H2022	hbo:6726,hbo:2022	phrasal	0.526	16	eflomal
suku suku	H7626,H1121	hbo:7626,hbo:1121	phrasal	0.524	36	eflomal
tertulis dalam kitab suci	G1125,G1124	grc:1125,grc:1124	phrasal	0.522	23	eflomal
adil benar	G1342	grc:1342	fertility	0.5	2	eflomal
adil dan	H6664	hbo:6664	fertility	0.5	2	eflomal
air minum	H4325,H8354	hbo:4325,hbo:8354	phrasal	0.5	8	eflomal
akan lagi	H3254	hbo:3254	fertility	0.5	2	eflomal
akan memberi	H5414	hbo:5414	fertility	0.5	2	eflomal
akan membinasakan	H3772	hbo:3772	fertility	0.5	2	eflomal
akan mendatangkan	H0935	hbo:0935	fertility	0.5	2	eflomal
akan mengering	H1961	hbo:1961	fertility	0.5	2	eflomal
allah kita	G2316	grc:2316	fertility	0.5	2	eflomal
anak anakmu	G5043	grc:5043	fertility	0.5	4	eflomal
anak cucumu	H2233	hbo:2233	fertility	0.5	4	eflomal
arah timur	H4217,H6921	hbo:4217,hbo:6921	phrasal	0.5	4	eflomal
atas gunung	G3735	grc:3735	fertility	0.5	3	eflomal
bahan makanan	H0400,H3899	hbo:0400,hbo:3899	phrasal	0.5	12	eflomal
baju perangnya	H4055,H8302	hbo:4055,hbo:8302a	phrasal	0.5	4	eflomal
belum pernah	G3762	grc:3762	fertility	0.5	2	eflomal
bencana menimpa	H0343	hbo:0343	fertility	0.5	2	eflomal
benteng terkuat	H4581	hbo:4581	fertility	0.5	2	eflomal
bentuk malaikat	H3742	hbo:3742	fertility	0.5	2	eflomal
berbagai benda	H3627	hbo:3627	fertility	0.5	2	eflomal
berbentuk muka	H6440	hbo:6440	fertility	0.5	2	eflomal
berhak nafkah	G1849	grc:1849	fertility	0.5	2	eflomal
berhala berhala	H1544	hbo:1544	fertility	0.5	5	eflomal
berikut ini	H0428	hbo:0428	fertility	0.5	2	eflomal
berjalan melewati	H5674	hbo:5674	fertility	0.5	2	eflomal
berkata tadi	H0559	hbo:0559	fertility	0.5	2	eflomal
berkeluh kesah	H0584	hbo:0584	fertility	0.5	2	eflomal
bernama anak	H1121,H1323	hbo:1121,hbo:1323	phrasal	0.5	7	eflomal
bernama maria	G3137	grc:3137	fertility	0.5	2	eflomal
bersaksi tentang	G3141,G3140	grc:3141,grc:3140	phrasal	0.5	9	eflomal
bersusah payah	H6031	hbo:6031a	fertility	0.5	2	eflomal
berubah menjadi	G1096	grc:1096	fertility	0.5	2	eflomal
binatang binatang liar	H0929,H2416	hbo:0929,hbo:2416c	phrasal	0.5	4	eflomal
budak budak	H5650	hbo:5650	fertility	0.5	2	eflomal
cincin sisi	H2885	hbo:2885	fertility	0.5	2	eflomal
dahsyat suara	H6963	hbo:6963	fertility	0.5	2	eflomal
demikianlah menyelesaikan	H3615	hbo:3615	fertility	0.5	2	eflomal
dibiarkan hidup	H2421,H8300	hbo:2421,hbo:8300	phrasal	0.5	8	eflomal
diinjak injak	H4823,H7429	hbo:4823,hbo:7429	phrasal	0.5	11	eflomal;gloss
dikuasai setan	G1139,G1140	grc:1139,grc:1140	phrasal	0.5	6	eflomal
dinding kota bet syan	H1052	hbo:1052	fertility	0.5	2	eflomal
diterbangkan angin	H5591	hbo:5591a	fertility	0.5	2	eflomal
dua kali lipat	H4932	hbo:4932	fertility	0.5	2	eflomal
eldad medad	H0419	hbo:0419	fertility	0.5	2	eflomal
gadis gadis	H1330,H1323	hbo:1330,hbo:1323	phrasal	0.5	8	eflomal
gelap gulita	H2822,H2821	hbo:2822,hbo:2821	phrasal	0.5	6	eflomal
gudang gudang	H3957	hbo:3957	fertility	0.5	2	eflomal
hari selama	H3117	hbo:3117	fertility	0.5	2	eflomal
hidup hidup	H2416,H2416	hbo:2416a,hbo:2416	phrasal	0.5	9	eflomal
hormat takut	H3373,H3372	hbo:3373,hbo:3372	phrasal	0.5	9	eflomal
hujan turun	H2230	hbo:2230	fertility	0.5	2	eflomal
hutan liang	G5454	grc:5454	fertility	0.5	2	eflomal
ibukota terbesar	G3173	grc:3173	fertility	0.5	2	eflomal
ikutilah teladan	G3401,G3402	grc:3401,grc:3402	phrasal	0.5	4	eflomal
israel utara	H0669	hbo:0669	fertility	0.5	2	eflomal
janda janda	G5503	grc:5503	fertility	0.5	2	eflomal
jawab kepada	G3004	grc:3004	fertility	0.5	2	eflomal
jual beli	H7069	hbo:7069	fertility	0.5	2	eflomal
kain linen halus	G1039	grc:1039	fertility	0.5	2	eflomal
kambing muda	H5795	hbo:5795	fertility	0.5	2	eflomal
karung karung	H0572	hbo:0572	fertility	0.5	2	eflomal
kayu salib	G4716,G3586	grc:4716,grc:3586	phrasal	0.5	9	eflomal
kebun kebun	H3754	hbo:3754	fertility	0.5	2	eflomal
kebun kebun anggurmu	H3754	hbo:3754	fertility	0.5	2	eflomal
keledai keledai	H2543,H0860	hbo:2543,hbo:0860	phrasal	0.5	11	eflomal
kelompok kelompok	H4256	hbo:4256	fertility	0.5	2	eflomal
keluh kesah	H0585	hbo:0585	fertility	0.5	4	eflomal;gloss
kemahmu masing masing	H0168	hbo:0168	fertility	0.5	2	eflomal
keranjang berisi	H1731,H5536	hbo:1731,hbo:5536	phrasal	0.5	4	eflomal
ketika ada	H1961	hbo:1961	fertility	0.5	2	eflomal
keturunan adalah	H1121	hbo:1121	fertility	0.5	2	eflomal
kir hareset	H7025,H7025	hbo:7025,hbo:7025a	phrasal	0.5	4	eflomal
kota betlehem	G0965	grc:965	fertility	0.5	3	eflomal
kota yabes	H3003,H3003	hbo:3003a,hbo:3003b	phrasal	0.5	4	eflomal
kurban kurban	H5930,H2077	hbo:5930,hbo:2077	phrasal	0.5	6	eflomal
laki laki perempuan undanglah	H0519	hbo:0519	fertility	0.5	2	eflomal
lebarnya meter	H0520,H7341	hbo:0520,hbo:7341	phrasal	0.5	8	eflomal
lempengan utama	H3871	hbo:3871	fertility	0.5	2	eflomal
luka luka	H7667	hbo:7667	fertility	0.5	2	eflomal
mana mana	H0776,H3605	hbo:0776,hbo:3605	phrasal	0.5	4	eflomal
masa muda	G3503	grc:3503	fertility	0.5	2	gloss
meja meja	G5132	grc:5132	fertility	0.5	2	eflomal
melakukan perbuatan perbuatan	G2041	grc:2041	fertility	0.5	2	eflomal
meletakkan sesuatu	G5293	grc:5293	fertility	0.5	2	eflomal
melewati provinsi	G1330	grc:1330	fertility	0.5	2	eflomal
memakai kerudung	G0177	grc:177	fertility	0.5	2	eflomal
memakai minyak wangi	H5480	hbo:5480	fertility	0.5	2	eflomal
membagi bagikan	G1266	grc:1266	fertility	0.5	2	eflomal
membakar kurban	H0784	hbo:0784	fertility	0.5	2	eflomal
membakar roti	H0644	hbo:0644	fertility	0.5	2	eflomal
membawa pesan	G0032	grc:32	fertility	0.5	2	gloss
membeli tanah	H0272	hbo:0272	fertility	0.5	2	eflomal
memberitakan firman	G3056	grc:3056	fertility	0.5	4	eflomal
memerlukan bantuan	G5532	grc:5532	fertility	0.5	2	eflomal
memotong cabang asli	G2798	grc:2798	fertility	0.5	2	eflomal
mempersembahkan kepada	H8641	hbo:8641	fertility	0.5	2	eflomal
menaati peraturan	H6490,H8104	hbo:6490,hbo:8104	phrasal	0.5	4	eflomal
menabur benih	G4687	grc:4687	fertility	0.5	4	eflomal
menamai anak	H8034	hbo:8034	fertility	0.5	6	eflomal
menanam benih	H2232,H2233	hbo:2232,hbo:2233	phrasal	0.5	4	eflomal
menanam bibit	G4687	grc:4687	fertility	0.5	2	eflomal
menanyakan apakah	G3004	grc:3004	fertility	0.5	2	eflomal
menengok ke	H6437	hbo:6437	fertility	0.5	2	eflomal
menerima kelahiran baru	G1080	grc:1080	fertility	0.5	2	eflomal
mengalirkan air	G5204	grc:5204	fertility	0.5	2	eflomal
mengerti apa	H0995,H3045	hbo:0995,hbo:3045	phrasal	0.5	4	eflomal
mengikuti keinginan	H8307	hbo:8307	fertility	0.5	2	eflomal
meniup terompet	H2689,H8628	hbo:2689,hbo:8628	phrasal	0.5	5	eflomal
menjatuhkan hukuman	G2919	grc:2919	fertility	0.5	3	eflomal
menutup pintu	G2808	grc:2808	fertility	0.5	3	eflomal
menyala nyala	H0784	hbo:0784	fertility	0.5	2	eflomal
menyampaikan pesannya	H0559	hbo:0559	fertility	0.5	2	eflomal
menyebabkan berdosa	G4624	grc:4624	fertility	0.5	3	eflomal
menyembah tuhan	H3068	hbo:3068	fertility	0.5	2	eflomal
menyerahkan kepada	G3860	grc:3860	fertility	0.5	2	eflomal
minum air anggur seperti	G4095	grc:4095	fertility	0.5	2	eflomal
minum anggur perjamuan	G4221	grc:4221	fertility	0.5	2	eflomal
musim dingin	G5494,G3914	grc:5494,grc:3914	phrasal	0.5	14	eflomal;gloss
naik takhta	H4427	hbo:4427	fertility	0.5	4	eflomal
nama nama kepala suku	H0441	hbo:0441	fertility	0.5	2	eflomal
nanti aku	H5002	hbo:5002	fertility	0.5	3	eflomal
nebukadnezar babel	H0894	hbo:0894	fertility	0.5	6	eflomal
negeri jauh	H4801,H7350	hbo:4801,hbo:7350	phrasal	0.5	9	eflomal
orang bersalah	H7563,H5355	hbo:7563,hbo:5355	phrasal	0.5	5	eflomal
orang bertobat	G1342	grc:1342	fertility	0.5	2	eflomal
orang orang miskin	G4434	grc:4434	fertility	0.5	2	eflomal
orang suku	H1121	hbo:1121	fertility	0.5	2	eflomal
orang yaitu keturunan	H1121	hbo:1121	fertility	0.5	2	eflomal
pada masa	H6256	hbo:6256	fertility	0.5	2	eflomal
padang padang	H7704,H4057	hbo:7704,hbo:4057	phrasal	0.5	5	eflomal
padang padang rumput	H4054	hbo:4054	fertility	0.5	3	eflomal
pajak tahunan	G1323	grc:1323	fertility	0.5	2	gloss
pakaian itu	H5061	hbo:5061	fertility	0.5	2	eflomal
paling tinggi kedudukannya	G3173	grc:3173	fertility	0.5	2	eflomal
panglima militer	H8269	hbo:8269	fertility	0.5	2	eflomal
para kekasihnya	H0157	hbo:0157	fertility	0.5	2	eflomal
patung berhala	H6459,H6456	hbo:6459,hbo:6456	phrasal	0.5	9	eflomal
patung patung dewa	H6456	hbo:6456	fertility	0.5	2	eflomal
pedagang pedagang	H3459	hbo:3459	fertility	0.5	2	eflomal
pejabat pejabat	H8269,H5650	hbo:8269,hbo:5650	phrasal	0.5	5	eflomal
pembagian tanah	H1486	hbo:1486	fertility	0.5	2	eflomal
